,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
25,2010,Aleksandar Kolarov,Left-Back,34,£8.10m,Lazio,Serie A,Man City,Premier League,£21.47m,https://www.transfermarkt.co.uk/aleksandar-kolarov/profil/spieler/46156
26,2010,Bruno Alves,Centre-Back,38,£16.20m,FC Porto,Liga NOS,Zenit S-Pb,Premier Liga,£19.80m,https://www.transfermarkt.co.uk/bruno-alves/profil/spieler/13121
27,2010,Adriano,Left-Back,35,£18.00m,Sevilla FC,LaLiga,FC Barcelona,LaLiga,£8.55m,https://www.transfermarkt.co.uk/adriano/profil/spieler/34495
28,2010,Ricardo Carvalho,Centre-Back,42,£15.75m,Chelsea,Premier League,Real Madrid,LaLiga,£7.20m,https://www.transfermarkt.co.uk/ricardo-carvalho/profil/spieler/9828
29,2010,Leonardo Bonucci,Centre-Back,33,£7.20m,Bari,Serie A,Juventus,Serie A,£13.95m,https://www.transfermarkt.co.uk/leonardo-bonucci/profil/spieler/39983
30,2010,Dmytro Chygrynskyi,Centre-Back,33,£7.20m,FC Barcelona,LaLiga,Shakhtar D.,Premier Liga,£13.50m,https://www.transfermarkt.co.uk/dmytro-chygrynskyi/profil/spieler/25732
31,2010,Jérôme Boateng,Centre-Back,32,£13.50m,Hamburger SV,Bundesliga,Man City,Premier League,£11.25m,https://www.transfermarkt.co.uk/jerome-boateng/profil/spieler/26485
32,2010,Laurent Koscielny,Centre-Back,35,£4.50m,FC Lorient,Ligue 1,Arsenal,Premier League,£11.25m,https://www.transfermarkt.co.uk/laurent-koscielny/profil/spieler/76277
33,2010,Simon Kjaer,Centre-Back,31,£10.80m,US Palermo,Serie A,VfL Wolfsburg,Bundesliga,£11.25m,https://www.transfermarkt.co.uk/simon-kjaer/profil/spieler/48859
34,2010,Filipe Luís,Left-Back,35,£9.00m,Dep. La Coruña,LaLiga,Atlético Madrid,LaLiga,£10.80m,https://www.transfermarkt.co.uk/filipe-luis/profil/spieler/21725
35,2010,Diego Godín,Centre-Back,34,£10.80m,Villarreal,LaLiga,Atlético Madrid,LaLiga,£7.20m,https://www.transfermarkt.co.uk/diego-godin/profil/spieler/54928
36,2010,Rafinha,Right-Back,35,£10.80m,FC Schalke 04,Bundesliga,Genoa,Serie A,£7.20m,https://www.transfermarkt.co.uk/rafinha/profil/spieler/33947
37,2010,Andrea Ranocchia,Centre-Back,32,£9.00m,Genoa,Serie A,Inter,Serie A,£11.70m,https://www.transfermarkt.co.uk/andrea-ranocchia/profil/spieler/44327
38,2010,Nicolás Pareja,Centre-Back,36,£5.40m,Espanyol,LaLiga,Spartak Moscow,Premier Liga,£9.00m,https://www.transfermarkt.co.uk/nicolas-pareja/profil/spieler/41281
39,2010,Salvatore Bocchetti,Centre-Back,33,£8.10m,Genoa,Serie A,Rubin Kazan,Premier Liga,£8.55m,https://www.transfermarkt.co.uk/salvatore-bocchetti/profil/spieler/42678
40,2010,Heiko Westermann,Centre-Back,37,£8.10m,FC Schalke 04,Bundesliga,Hamburger SV,Bundesliga,£6.75m,https://www.transfermarkt.co.uk/heiko-westermann/profil/spieler/1726
41,2010,William Gallas,Centre-Back,43,£8.10m,Arsenal,Premier League,Spurs,Premier League,Free transfer,https://www.transfermarkt.co.uk/william-gallas/profil/spieler/3156
42,2010,Rafael Márquez,Centre-Back,41,£8.10m,FC Barcelona,LaLiga,NY Red Bulls,MLS,Free transfer,https://www.transfermarkt.co.uk/rafael-marquez/profil/spieler/2904
43,2010,Davide Santon,Right-Back,29,£8.10m,Inter,Serie A,Cesena,Serie A,Loan,https://www.transfermarkt.co.uk/davide-santon/profil/spieler/84344
44,2010,Víctor Ruiz,Centre-Back,31,£3.60m,Espanyol,LaLiga,SSC Napoli,Serie A,£7.65m,https://www.transfermarkt.co.uk/victor-ruiz/profil/spieler/62920
45,2010,Andrea Barzagli,Centre-Back,39,£7.65m,VfL Wolfsburg,Bundesliga,Juventus,Serie A,£270Th.,https://www.transfermarkt.co.uk/andrea-barzagli/profil/spieler/7109
46,2010,Nicolás Burdisso,Centre-Back,39,£6.30m,Inter,Serie A,AS Roma,Serie A,£7.20m,https://www.transfermarkt.co.uk/nicolas-burdisso/profil/spieler/3417
47,2010,Chris Smalling,Centre-Back,30,£1.80m,Fulham,Premier League,Man Utd,Premier League,£7.20m,https://www.transfermarkt.co.uk/chris-smalling/profil/spieler/103427
48,2010,Sébastien Squillaci,Centre-Back,40,£7.20m,Sevilla FC,LaLiga,Arsenal,Premier League,£5.85m,https://www.transfermarkt.co.uk/sebastien-squillaci/profil/spieler/5293
49,2010,David Silva,Attacking Midfield,34,£28.80m,Valencia,LaLiga,Man City,Premier League,£25.88m,https://www.transfermarkt.co.uk/david-silva/profil/spieler/35518
50,2010,Yaya Touré,Central Midfield,37,£16.20m,FC Barcelona,LaLiga,Man City,Premier League,£27.00m,https://www.transfermarkt.co.uk/yaya-toure/profil/spieler/13091
51,2010,Ronaldinho,Attacking Midfield,40,£24.75m,AC Milan,Serie A,Flamengo,Série A,£2.70m,https://www.transfermarkt.co.uk/ronaldinho/profil/spieler/3373
52,2010,Mesut Özil,Attacking Midfield,31,£24.30m,Werder Bremen,Bundesliga,Real Madrid,LaLiga,£16.20m,https://www.transfermarkt.co.uk/mesut-ozil/profil/spieler/35664
53,2010,Javier Mascherano,Defensive Midfield,36,£23.40m,Liverpool,Premier League,FC Barcelona,LaLiga,£18.00m,https://www.transfermarkt.co.uk/javier-mascherano/profil/spieler/19981
54,2010,Diego,Attacking Midfield,35,£21.60m,Juventus,Serie A,VfL Wolfsburg,Bundesliga,£13.95m,https://www.transfermarkt.co.uk/diego/profil/spieler/4248
55,2010,Yoann Gourcuff,Attacking Midfield,34,£20.25m,G. Bordeaux,Ligue 1,Olympique Lyon,Ligue 1,£19.80m,https://www.transfermarkt.co.uk/yoann-gourcuff/profil/spieler/18912
56,2010,Ramires,Central Midfield,33,£12.60m,Benfica,Liga NOS,Chelsea,Premier League,£19.80m,https://www.transfermarkt.co.uk/ramires/profil/spieler/54170
57,2010,James Milner,Central Midfield,34,£18.00m,Aston Villa,Premier League,Man City,Premier League,£19.80m,https://www.transfermarkt.co.uk/james-milner/profil/spieler/3333
58,2010,Joe Cole,Attacking Midfield,38,£18.90m,Chelsea,Premier League,Liverpool,Premier League,Free transfer,https://www.transfermarkt.co.uk/joe-cole/profil/spieler/3876
59,2010,Carlos Eduardo,Attacking Midfield,33,£13.05m,TSG Hoffenheim,Bundesliga,Rubin Kazan,Premier Liga,£18.00m,https://www.transfermarkt.co.uk/carlos-eduardo/profil/spieler/52406
60,2010,Michael Ballack,Central Midfield,44,£18.00m,Chelsea,Premier League,Bay. Leverkusen,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/michael-ballack/profil/spieler/63
61,2010,Sami Khedira,Central Midfield,33,£16.20m,VfB Stuttgart,Bundesliga,Real Madrid,LaLiga,£12.60m,https://www.transfermarkt.co.uk/sami-khedira/profil/spieler/29401
62,2010,Luiz Gustavo,Defensive Midfield,33,£5.85m,TSG Hoffenheim,Bundesliga,Bayern Munich ,Bundesliga,£15.30m,https://www.transfermarkt.co.uk/luiz-gustavo/profil/spieler/10471
63,2010,Rafael van der Vaart,Attacking Midfield,37,£13.50m,Real Madrid,LaLiga,Spurs,Premier League,£9.45m,https://www.transfermarkt.co.uk/rafael-van-der-vaart/profil/spieler/4192
64,2010,João Moutinho,Central Midfield,34,£13.05m,Sporting CP,Liga NOS,FC Porto,Liga NOS,£9.90m,https://www.transfermarkt.co.uk/joao-moutinho/profil/spieler/29364
65,2010,Zvjezdan Misimovic,Attacking Midfield,38,£13.05m,VfL Wolfsburg,Bundesliga,Galatasaray,Süper Lig,£7.65m,https://www.transfermarkt.co.uk/zvjezdan-misimovic/profil/spieler/2309
66,2010,Hernanes,Attacking Midfield,35,£8.10m,São Paulo,Série A,Lazio,Serie A,£12.15m,https://www.transfermarkt.co.uk/hernanes/profil/spieler/52897
67,2010,Raúl Meireles,Central Midfield,37,£9.90m,FC Porto,Liga NOS,Liverpool,Premier League,£11.70m,https://www.transfermarkt.co.uk/raul-meireles/profil/spieler/13168
68,2010,Stephen Ireland,Attacking Midfield,34,£11.70m,Man City,Premier League,Aston Villa,Premier League,£8.73m,https://www.transfermarkt.co.uk/stephen-ireland/profil/spieler/34838
69,2010,Alberto Aquilani,Central Midfield,36,£11.70m,Liverpool,Premier League,Juventus,Serie A,Loan,https://www.transfermarkt.co.uk/alberto-aquilani/profil/spieler/5957
70,2010,Stephen Ireland,Attacking Midfield,34,£11.70m,Aston Villa,Premier League,Newcastle,Premier League,Loan,https://www.transfermarkt.co.uk/stephen-ireland/profil/spieler/34838
71,2010,Lorik Cana,Defensive Midfield,37,£10.80m,Sunderland,Premier League,Galatasaray,Süper Lig,£4.05m,https://www.transfermarkt.co.uk/lorik-cana/profil/spieler/12149
72,2010,Miguel Veloso,Defensive Midfield,34,£10.35m,Sporting CP,Liga NOS,Genoa,Serie A,£8.10m,https://www.transfermarkt.co.uk/miguel-veloso/profil/spieler/43848
73,2010,José Manuel Jurado,Attacking Midfield,34,£8.10m,Atlético Madrid,LaLiga,FC Schalke 04,Bundesliga,£9.90m,https://www.transfermarkt.co.uk/jose-manuel-jurado/profil/spieler/28261
74,2010,Fernando Torres,Centre-Forward,36,£45.00m,Liverpool,Premier League,Chelsea,Premier League,£52.65m,https://www.transfermarkt.co.uk/fernando-torres/profil/spieler/7767
75,2010,Zlatan Ibrahimovic,Centre-Forward,39,£41.40m,FC Barcelona,LaLiga,AC Milan,Serie A,Loan fee:,https://www.transfermarkt.co.uk/zlatan-ibrahimovic/profil/spieler/3455
76,2010,David Villa,Centre-Forward,38,£40.50m,Valencia,LaLiga,FC Barcelona,LaLiga,£36.00m,https://www.transfermarkt.co.uk/david-villa/profil/spieler/7980
77,2010,Andy Carroll,Centre-Forward,31,£2.25m,Newcastle,Premier League,Liverpool,Premier League,£36.90m,https://www.transfermarkt.co.uk/andy-carroll/profil/spieler/48066
78,2010,Edin Dzeko,Centre-Forward,34,£27.00m,VfL Wolfsburg,Bundesliga,Man City,Premier League,£33.30m,https://www.transfermarkt.co.uk/edin-dzeko/profil/spieler/28396
79,2010,Ángel Di María,Right Winger,32,£8.55m,Benfica,Liga NOS,Real Madrid,LaLiga,£29.70m,https://www.transfermarkt.co.uk/angel-di-maria/profil/spieler/45320
80,2010,Mario Balotelli,Centre-Forward,30,£23.40m,Inter,Serie A,Man City,Premier League,£26.55m,https://www.transfermarkt.co.uk/mario-balotelli/profil/spieler/45146
81,2010,Robinho,Left Winger,36,£25.20m,Man City,Premier League,AC Milan,Serie A,£18.90m,https://www.transfermarkt.co.uk/robinho/profil/spieler/15511
82,2010,Luis Suárez,Centre-Forward,33,£22.50m,Ajax,Eredivisie,Liverpool,Premier League,£23.85m,https://www.transfermarkt.co.uk/luis-suarez/profil/spieler/44352
83,2010,Emmanuel Adebayor,Centre-Forward,36,£20.70m,Man City,Premier League,Real Madrid,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/emmanuel-adebayor/profil/spieler/8883
84,2010,Darren Bent,Centre-Forward,36,£16.20m,Sunderland,Premier League,Aston Villa,Premier League,£19.35m,https://www.transfermarkt.co.uk/darren-bent/profil/spieler/13239
85,2010,Giampaolo Pazzini,Centre-Forward,36,£17.10m,Sampdoria,Serie A,Inter,Serie A,£16.20m,https://www.transfermarkt.co.uk/giampaolo-pazzini/profil/spieler/19447
86,2010,Antonio Cassano,Second Striker,38,£16.65m,Sampdoria,Serie A,AC Milan,Serie A,£2.97m,https://www.transfermarkt.co.uk/antonio-cassano/profil/spieler/5962
87,2010,Marco Borriello,Centre-Forward,38,£15.30m,AC Milan,Serie A,AS Roma,Serie A,Loan,https://www.transfermarkt.co.uk/marco-borriello/profil/spieler/5825
88,2010,André-Pierre Gignac,Centre-Forward,34,£13.05m,Toulouse,Ligue 1,Marseille,Ligue 1,£14.40m,https://www.transfermarkt.co.uk/andre-pierre-gignac/profil/spieler/43907
89,2010,Asamoah Gyan,Centre-Forward,34,£9.90m,Stade Rennais,Ligue 1,Sunderland,Premier League,£14.40m,https://www.transfermarkt.co.uk/asamoah-gyan/profil/spieler/26802
90,2010,Loïc Rémy,Centre-Forward,33,£10.80m,OGC Nice,Ligue 1,Marseille,Ligue 1,£13.95m,https://www.transfermarkt.co.uk/loic-remy/profil/spieler/45121
91,2010,Milos Krasic,Right Winger,35,£13.50m,CSKA Moscow,Premier Liga,Juventus,Serie A,£13.50m,https://www.transfermarkt.co.uk/milos-krasic/profil/spieler/18828
92,2010,Marouane Chamakh,Centre-Forward,36,£13.50m,G. Bordeaux,Ligue 1,Arsenal,Premier League,Free transfer,https://www.transfermarkt.co.uk/marouane-chamakh/profil/spieler/19085
93,2010,Klaas-Jan Huntelaar,Centre-Forward,37,£11.70m,AC Milan,Serie A,FC Schalke 04,Bundesliga,£12.60m,https://www.transfermarkt.co.uk/klaas-jan-huntelaar/profil/spieler/4357
94,2010,Albert Riera,Left Winger,38,£12.60m,Liverpool,Premier League,Olympiacos,Super League,£5.40m,https://www.transfermarkt.co.uk/albert-riera/profil/spieler/7373
95,2010,Fabio Quagliarella,Centre-Forward,37,£12.60m,SSC Napoli,Serie A,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/fabio-quagliarella/profil/spieler/22328
96,2010,Amauri,Centre-Forward,40,£11.25m,Juventus,Serie A,Parma,Serie A,Loan,https://www.transfermarkt.co.uk/amauri/profil/spieler/6234
97,2010,Jorge Martínez,Right Winger,37,£7.20m,Catania,Serie A,Juventus,Serie A,£10.80m,https://www.transfermarkt.co.uk/jorge-martinez/profil/spieler/55800
98,2010,Aleksandr Bukharov,Centre-Forward,35,£9.00m,Rubin Kazan,Premier Liga,Zenit S-Pb,Premier Liga,£10.80m,https://www.transfermarkt.co.uk/aleksandr-bukharov/profil/spieler/45491
99,2010,Quim,Goalkeeper,44,£2.61m,Benfica,Liga NOS,Braga,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/benfica-lissabon/startseite/verein/294/saison_id/2010
100,2010,Brad Jones,Goalkeeper,38,£1.35m,Middlesbrough,Championship,Liverpool,Premier League,£2.52m,https://www.transfermarkt.co.uk/fc-middlesbrough/startseite/verein/641/saison_id/2010
101,2010,Asier Riesgo,Goalkeeper,37,£2.52m,Real Sociedad,LaLiga,CA Osasuna,LaLiga,Free transfer,https://www.transfermarkt.co.uk/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2010
102,2010,Piet Velthuizen,Goalkeeper,33,£2.48m,Vitesse,Eredivisie,Hércules CF,LaLiga,?,https://www.transfermarkt.co.uk/vitesse-arnheim/startseite/verein/499/saison_id/2010
103,2010,Stipe Pletikosa,Goalkeeper,41,£2.43m,Spartak Moscow,Premier Liga,Spurs,Premier League,Loan fee:,https://www.transfermarkt.co.uk/spartak-moskau/startseite/verein/232/saison_id/2010
104,2010,Simon Mignolet,Goalkeeper,32,£2.25m,Sint-Truiden,Jupiler Pro League,Sunderland,Premier League,£2.25m,https://www.transfermarkt.co.uk/vv-st-truiden/startseite/verein/475/saison_id/2010
105,2010,Alfredo Talavera,Goalkeeper,38,£1.35m,Chivas,Primera Clausura,Toluca,Primera Clausura,£2.25m,https://www.transfermarkt.co.uk/deportivo-guadalajara/startseite/verein/6711/saison_id/2010
106,2010,Tom Starke,Goalkeeper,39,£2.25m,MSV Duisburg,2. Bundesliga,TSG Hoffenheim,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/msv-duisburg/startseite/verein/52/saison_id/2010
107,2010,Eiji Kawashima,Goalkeeper,37,£2.25m,Kawasaki Front.,J.League Div.1,Lierse SK,Jupiler Pro League,Free transfer,https://www.transfermarkt.co.uk/kawasaki-frontale/startseite/verein/9598/saison_id/2010
108,2010,Renan,Goalkeeper,29,£1.35m,Avaí FC,Série A,Corinthians,Série A,£2.16m,https://www.transfermarkt.co.uk/avai-futebol-clube-sc-/startseite/verein/2035/saison_id/2010
109,2010,Sebastián Viera,Goalkeeper,37,£2.03m,AE Larisa,Super League,Junior FC,Liga DIMAYOR II,Free transfer,https://www.transfermarkt.co.uk/ae-larisa/startseite/verein/4603/saison_id/2010
110,2010,Giedrius Arlauskis,Goalkeeper,32,£1.89m,Unirea Urziceni,Liga 1,Rubin Kazan,Premier Liga,£900Th.,https://www.transfermarkt.co.uk/unirea-urziceni/startseite/verein/10442/saison_id/2010
111,2010,Bogdan Lobont,Goalkeeper,42,£1.80m,Dinamo Bucarest,Liga 1,AS Roma,Serie A,£720Th.,https://www.transfermarkt.co.uk/dinamo-bukarest/startseite/verein/312/saison_id/2010
112,2010,Juan Pablo Carrizo,Goalkeeper,36,£1.80m,Lazio,Serie A,River Plate,Torneo Final,Loan fee:,https://www.transfermarkt.co.uk/lazio-rom/startseite/verein/398/saison_id/2010
113,2010,Moisés Muñoz,Goalkeeper,40,£1.80m,Monarcas Morelia,Primera Clausura,Atlante,Primera Clausura,?,https://www.transfermarkt.co.uk/monarcas-morelia/startseite/verein/5623/saison_id/2010
114,2010,Ferdinando Coppola,Goalkeeper,42,£1.80m,Atalanta,Serie B,AC Milan,Serie A,?,https://www.transfermarkt.co.uk/atalanta-bergamo/startseite/verein/800/saison_id/2010
115,2010,Diego Cavalieri,Goalkeeper,37,£1.80m,Liverpool,Premier League,Cesena,Serie A,Free transfer,https://www.transfermarkt.co.uk/fc-liverpool/startseite/verein/31/saison_id/2010
116,2010,Vladimir Disljenkovic,Goalkeeper,39,£1.80m,Metallurg D.,Premier Liga,Metalist,Premier Liga,?,https://www.transfermarkt.co.uk/metalurg-donetsk/startseite/verein/2783/saison_id/2010
117,2010,Eduardo Lobos,Goalkeeper,39,£1.80m,KS Samara,Premier Liga,Española,Primera División,Free transfer,https://www.transfermarkt.co.uk/krylya-sovetov-samara/startseite/verein/2696/saison_id/2010
118,2010,Miguel Pinto,Goalkeeper,37,£1.62m,U. de Chile,Primera División,Atlas,Primera Clausura,Loan fee:,https://www.transfermarkt.co.uk/club-universidad-de-chile/startseite/verein/1037/saison_id/2010
119,2010,Jan Oblak,Goalkeeper,27,£675Th.,NK Olimpija,Prva Liga,Benfica,Liga NOS,£1.53m,https://www.transfermarkt.co.uk/nk-olimpija-ljubljana/startseite/verein/4772/saison_id/2010
120,2010,Galatto,Goalkeeper,37,£720Th.,Atlético-PR,Série A,Málaga CF,LaLiga,£1.44m,https://www.transfermarkt.co.uk/clube-atletico-paranaense/startseite/verein/679/saison_id/2010
121,2010,Willy Caballero,Goalkeeper,39,£1.44m,Elche CF,LaLiga2,Málaga CF,LaLiga,£810Th.,https://www.transfermarkt.co.uk/fc-elche/startseite/verein/1531/saison_id/2010
122,2010,Carlos Marchena,Centre-Back,41,£7.20m,Valencia,LaLiga,Villarreal,LaLiga,£2.25m,https://www.transfermarkt.co.uk/carlos-marchena/profil/spieler/7572
123,2010,Joseph Yobo,Centre-Back,40,£7.20m,Everton,Premier League,Fenerbahce,Süper Lig,Loan fee:,https://www.transfermarkt.co.uk/joseph-yobo/profil/spieler/3270
124,2010,Rod Fanni,Right-Back,38,£6.75m,Stade Rennais,Ligue 1,Marseille,Ligue 1,£3.60m,https://www.transfermarkt.co.uk/rod-fanni/profil/spieler/5477
125,2010,Martín Cáceres,Centre-Back,33,£6.75m,FC Barcelona,LaLiga,Sevilla FC,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/martin-caceres/profil/spieler/54935
126,2010,Luca Antonelli,Left-Back,33,£3.15m,Parma,Serie A,Genoa,Serie A,£6.30m,https://www.transfermarkt.co.uk/luca-antonelli/profil/spieler/45565
127,2010,Aleksandar Lukovic,Centre-Back,37,£3.42m,Udinese Calcio,Serie A,Zenit S-Pb,Premier Liga,£6.30m,https://www.transfermarkt.co.uk/aleksandar-lukovic/profil/spieler/19712
128,2010,César Azpilicueta,Right-Back,31,£6.30m,CA Osasuna,LaLiga,Marseille,Ligue 1,£5.40m,https://www.transfermarkt.co.uk/cesar-azpilicueta/profil/spieler/57500
129,2010,Felipe,Centre-Back,36,£5.85m,Udinese Calcio,Serie A,Fiorentina,Serie A,£5.67m,https://www.transfermarkt.co.uk/felipe/profil/spieler/17127
130,2010,Emiliano Insúa,Left-Back,31,£5.85m,Liverpool,Premier League,Galatasaray,Süper Lig,Loan fee:,https://www.transfermarkt.co.uk/emiliano-insua/profil/spieler/45599
131,2010,Abdoulay Konko,Right-Back,36,£5.40m,Sevilla FC,LaLiga,Genoa,Serie A,£5.40m,https://www.transfermarkt.co.uk/abdoulay-konko/profil/spieler/22139
132,2010,Tomas Kalas,Centre-Back,27,-,Sigma Olomouc,Fortuna Liga,Chelsea,Premier League,£5.40m,https://www.transfermarkt.co.uk/tomas-kalas/profil/spieler/148657
133,2010,Alexis Ruano,Centre-Back,35,£5.40m,Valencia,LaLiga,Sevilla FC,LaLiga,£4.50m,https://www.transfermarkt.co.uk/alexis-ruano/profil/spieler/7781
134,2010,Juanfran,Right-Back,35,£5.40m,CA Osasuna,LaLiga,Atlético Madrid,LaLiga,£3.83m,https://www.transfermarkt.co.uk/juanfran/profil/spieler/16635
135,2010,Arne Friedrich,Centre-Back,41,£5.40m,Hertha BSC,2. Bundesliga,VfL Wolfsburg,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/arne-friedrich/profil/spieler/698
136,2010,Carlos Salcido,Centre-Back,40,£5.40m,PSV Eindhoven,Eredivisie,Fulham,Premier League,£1.76m,https://www.transfermarkt.co.uk/carlos-salcido/profil/spieler/31434
137,2010,Marco Motta,Right-Back,34,£5.40m,AS Roma,Serie A,Udinese Calcio,Serie A,£1.31m,https://www.transfermarkt.co.uk/marco-motta/profil/spieler/30333
138,2010,Marco Motta,Right-Back,34,£5.40m,Udinese Calcio,Serie A,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/marco-motta/profil/spieler/30333
139,2010,Wayne Bridge,Left-Back,40,£5.40m,Man City,Premier League,West Ham,Premier League,Loan fee:,https://www.transfermarkt.co.uk/wayne-bridge/profil/spieler/3682
140,2010,Felipe,Centre-Back,36,£5.40m,Fiorentina,Serie A,Cesena,Serie A,Loan,https://www.transfermarkt.co.uk/felipe/profil/spieler/17127
141,2010,Iván Marcano,Centre-Back,33,£5.40m,Villarreal,LaLiga,Getafe,LaLiga,Loan,https://www.transfermarkt.co.uk/ivan-marcano/profil/spieler/57723
142,2010,Jean-Alain Boumsong,Centre-Back,40,£4.95m,Olympique Lyon,Ligue 1,Panathinaikos,Super League,£824Th.,https://www.transfermarkt.co.uk/olympique-lyon/startseite/verein/1041/saison_id/2010
143,2010,Dirk Marcellis,Centre-Back,32,£4.95m,PSV Eindhoven,Eredivisie,AZ Alkmaar,Eredivisie,?,https://www.transfermarkt.co.uk/psv-eindhoven/startseite/verein/383/saison_id/2010
