,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
29,2006,Anatoliy Tymoshchuk,Defensive Midfield,41,£5.40m,Shakhtar D.,Vyshcha Liga,Zenit S-Pb,Premier Liga,£13.05m,https://www.transfermarkt.co.uk/anatoliy-tymoshchuk/profil/spieler/14944
30,2006,Manuel Fernandes,Attacking Midfield,34,£13.05m,Benfica,Liga NOS,Everton,Premier League,Loan fee:,https://www.transfermarkt.co.uk/manuel-fernandes/profil/spieler/16791
31,2006,Daniel Van Buyten,Centre-Back,42,£12.60m,Hamburger SV,Bundesliga,Bayern Munich ,Bundesliga,£7.20m,https://www.transfermarkt.co.uk/daniel-van-buyten/profil/spieler/4740
32,2006,Fabio Cannavaro,Centre-Back,47,£12.60m,Juventus,Serie B,Real Madrid,LaLiga,£6.30m,https://www.transfermarkt.co.uk/fabio-cannavaro/profil/spieler/5775
33,2006,Hernán Crespo,Centre-Forward,45,£12.60m,Chelsea,Premier League,Inter,Serie A,Loan,https://www.transfermarkt.co.uk/hernan-crespo/profil/spieler/3410
34,2006,Vincent Kompany,Centre-Back,34,£12.15m,RSC Anderlecht,Jupiler Pro League,Hamburger SV,Bundesliga,£9.45m,https://www.transfermarkt.co.uk/vincent-kompany/profil/spieler/9594
35,2006,Djibril Cissé,Centre-Forward,39,£12.15m,Liverpool,Premier League,Marseille,Ligue 1,Loan fee:,https://www.transfermarkt.co.uk/djibril-cisse/profil/spieler/3966
36,2006,Khalid Boulahrouz,Centre-Back,38,£11.70m,Hamburger SV,Bundesliga,Chelsea,Premier League,£11.88m,https://www.transfermarkt.co.uk/khalid-boulahrouz/profil/spieler/4489
37,2006,Ashley Young,Left Midfield,35,£5.85m,Watford,Premier League,Aston Villa,Premier League,£11.88m,https://www.transfermarkt.co.uk/ashley-young/profil/spieler/14086
38,2006,Maniche,Central Midfield,42,£11.70m,Dynamo Moscow,Premier Liga,Atlético Madrid,LaLiga,£8.10m,https://www.transfermarkt.co.uk/maniche/profil/spieler/9822
39,2006,Valeri Bojinov,Centre-Forward,34,£11.70m,Fiorentina,Serie A,Juventus,Serie B,Loan,https://www.transfermarkt.co.uk/valeri-bojinov/profil/spieler/4176
40,2006,Matthew Upson,Centre-Back,41,£8.10m,Birmingham,Championship,West Ham,Premier League,£11.34m,https://www.transfermarkt.co.uk/matthew-upson/profil/spieler/3273
41,2006,Didier Zokora,Defensive Midfield,39,£11.25m,Saint-Étienne,Ligue 1,Spurs,Premier League,£11.12m,https://www.transfermarkt.co.uk/didier-zokora/profil/spieler/13389
42,2006,Mateja Kezman,Centre-Forward,41,£11.25m,Atlético Madrid,LaLiga,Fenerbahce,Süper Lig,£6.30m,https://www.transfermarkt.co.uk/mateja-kezman/profil/spieler/4358
43,2006,Mirko Vucinic,Second Striker,37,£11.25m,Lecce,Serie B,AS Roma,Serie A,Loan fee:,https://www.transfermarkt.co.uk/mirko-vucinic/profil/spieler/6448
44,2006,David Pizarro,Central Midfield,41,£7.20m,Inter,Serie A,AS Roma,Serie A,£11.03m,https://www.transfermarkt.co.uk/david-pizarro/profil/spieler/5896
45,2006,Eidur Gudjohnsen,Centre-Forward,42,£10.80m,Chelsea,Premier League,FC Barcelona,LaLiga,£10.80m,https://www.transfermarkt.co.uk/eidur-gudjohnsen/profil/spieler/3176
46,2006,Nicolas Anelka,Centre-Forward,41,£10.80m,Fenerbahce,Süper Lig,Bolton,Premier League,£10.80m,https://www.transfermarkt.co.uk/nicolas-anelka/profil/spieler/3226
47,2006,Gonzalo Higuaín,Centre-Forward,32,£10.80m,River Plate,Torneo Final,Real Madrid,LaLiga,£10.80m,https://www.transfermarkt.co.uk/gonzalo-higuain/profil/spieler/39153
48,2006,Lukas Podolski,Second Striker,35,£10.80m,1. FC Köln,2. Bundesliga,Bayern Munich ,Bundesliga,£9.00m,https://www.transfermarkt.co.uk/lukas-podolski/profil/spieler/15185
49,2006,Asier del Horno,Left-Back,39,£10.80m,Chelsea,Premier League,Valencia,LaLiga,£6.75m,https://www.transfermarkt.co.uk/asier-del-horno/profil/spieler/7617
50,2006,Mark van Bommel,Defensive Midfield,43,£10.80m,FC Barcelona,LaLiga,Bayern Munich ,Bundesliga,£5.40m,https://www.transfermarkt.co.uk/mark-van-bommel/profil/spieler/3515
51,2006,Jonathan Woodgate,Centre-Back,40,£10.80m,Real Madrid,LaLiga,Middlesbrough,Premier League,Loan,https://www.transfermarkt.co.uk/jonathan-woodgate/profil/spieler/3224
52,2006,Javier Mascherano,Defensive Midfield,36,£10.62m,West Ham,Premier League,Liverpool,Premier League,Loan fee:,https://www.transfermarkt.co.uk/javier-mascherano/profil/spieler/19981
53,2006,Cani,Attacking Midfield,39,£9.90m,Real Zaragoza,LaLiga,Villarreal,LaLiga,£9.90m,https://www.transfermarkt.co.uk/cani/profil/spieler/7983
54,2006,Andy Johnson,Centre-Forward,39,£9.90m,Crystal Palace,Championship,Everton,Premier League,£9.90m,https://www.transfermarkt.co.uk/andy-johnson/profil/spieler/14031
55,2006,Tomas Rosicky,Attacking Midfield,40,£9.90m,Bor. Dortmund,Bundesliga,Arsenal,Premier League,£9.00m,https://www.transfermarkt.co.uk/tomas-rosicky/profil/spieler/132
56,2006,Adrian Mutu,Centre-Forward,41,£9.90m,Juventus,Serie B,Fiorentina,Serie A,£7.20m,https://www.transfermarkt.co.uk/juventus-turin/startseite/verein/506/saison_id/2006
57,2006,Mido,Centre-Forward,37,£9.45m,AS Roma,Serie A,Spurs,Premier League,£6.08m,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2006
58,2006,Francesco Tavano,Centre-Forward,41,£7.65m,FC Empoli,Serie A,Valencia,LaLiga,£9.00m,https://www.transfermarkt.co.uk/fc-empoli/startseite/verein/749/saison_id/2006
59,2006,Stiliyan Petrov,Central Midfield,41,£6.62m,Celtic,Premiership,Aston Villa,Premier League,£9.00m,https://www.transfermarkt.co.uk/celtic-glasgow/startseite/verein/371/saison_id/2006
60,2006,Pascal Chimbonda,Right-Back,41,£3.60m,Wigan,Premier League,Spurs,Premier League,£9.00m,https://www.transfermarkt.co.uk/wigan-athletic/startseite/verein/1071/saison_id/2006
61,2006,Massimo Oddo,Right-Back,44,£9.00m,Lazio,Serie A,AC Milan,Serie A,£6.98m,https://www.transfermarkt.co.uk/lazio-rom/startseite/verein/398/saison_id/2006
62,2006,Fernando Morientes,Centre-Forward,44,£9.00m,Liverpool,Premier League,Valencia,LaLiga,£4.50m,https://www.transfermarkt.co.uk/fc-liverpool/startseite/verein/31/saison_id/2006
63,2006,Per Mertesacker,Centre-Back,36,£9.00m,Hannover 96,Bundesliga,Werder Bremen,Bundesliga,£4.23m,https://www.transfermarkt.co.uk/hannover-96/startseite/verein/42/saison_id/2006
64,2006,Alex Frei,Centre-Forward,41,£9.00m,Stade Rennais,Ligue 1,Bor. Dortmund,Bundesliga,£3.69m,https://www.transfermarkt.co.uk/fc-stade-rennes/startseite/verein/273/saison_id/2006
65,2006,Marcelinho Paraíba,Attacking Midfield,45,£9.00m,Trabzonspor,Süper Lig,VfL Wolfsburg,Bundesliga,£2.48m,https://www.transfermarkt.co.uk/trabzonspor/startseite/verein/449/saison_id/2006
66,2006,Marcelinho Paraíba,Attacking Midfield,45,£9.00m,Hertha BSC,Bundesliga,Trabzonspor,Süper Lig,£2.25m,https://www.transfermarkt.co.uk/hertha-bsc/startseite/verein/44/saison_id/2006
67,2006,Marco Marchionni,Right Midfield,40,£9.00m,Parma,Serie A,Juventus,Serie B,Free transfer,https://www.transfermarkt.co.uk/fc-parma/startseite/verein/130/saison_id/2006
68,2006,Sol Campbell,Centre-Back,46,£9.00m,Arsenal,Premier League,Portsmouth,Premier League,Free transfer,https://www.transfermarkt.co.uk/fc-arsenal/startseite/verein/11/saison_id/2006
69,2006,Marcelo Gallardo,Attacking Midfield,44,£9.00m,River Plate,Torneo Final,Paris SG,Ligue 1,Free transfer,https://www.transfermarkt.co.uk/club-atletico-river-plate/startseite/verein/209/saison_id/2006
70,2006,Derlei,Centre-Forward,45,£9.00m,Dynamo Moscow,Premier Liga,Benfica,Liga NOS,Loan,https://www.transfermarkt.co.uk/dinamo-moskau/startseite/verein/121/saison_id/2006
71,2006,Jermaine Pennant,Right Winger,37,£4.95m,Birmingham,Championship,Liverpool,Premier League,£8.19m,https://www.transfermarkt.co.uk/birmingham-city/startseite/verein/337/saison_id/2006
72,2006,Arouna Koné,Centre-Forward,36,£5.40m,Roda JC,Eredivisie,PSV Eindhoven,Eredivisie,£8.10m,https://www.transfermarkt.co.uk/roda-jc-kerkrade/startseite/verein/192/saison_id/2006
73,2006,Craig Bellamy,Left Winger,41,£8.10m,Blackburn,Premier League,Liverpool,Premier League,£8.10m,https://www.transfermarkt.co.uk/blackburn-rovers/startseite/verein/164/saison_id/2006
74,2006,Arouna Koné,Centre-Forward,36,£5.40m,Roda JC,Eredivisie,PSV Eindhoven,Eredivisie,£8.10m,https://www.transfermarkt.co.uk/arouna-kone/profil/spieler/8552
75,2006,Cristian Ledesma,Defensive Midfield,38,£8.10m,Lecce,Serie B,Lazio,Serie A,£4.77m,https://www.transfermarkt.co.uk/us-lecce/startseite/verein/1005/saison_id/2006
76,2006,Diego Tristán,Centre-Forward,44,£8.10m,Dep. La Coruña,LaLiga,RCD Mallorca,LaLiga,Free transfer,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/2006
77,2006,Milan Baros,Centre-Forward,38,£8.10m,Aston Villa,Premier League,Olympique Lyon,Ligue 1,?,https://www.transfermarkt.co.uk/aston-villa/startseite/verein/405/saison_id/2006
78,2006,Robert Pirès,Left Midfield,46,£8.10m,Arsenal,Premier League,Villarreal,LaLiga,Free transfer,https://www.transfermarkt.co.uk/fc-arsenal/startseite/verein/11/saison_id/2006
79,2006,Javier Chevantón,Centre-Forward,40,£6.30m,Monaco,Ligue 1,Sevilla FC,LaLiga,£8.01m,https://www.transfermarkt.co.uk/as-monaco/startseite/verein/162/saison_id/2006
80,2006,Robert Huth,Centre-Back,36,£2.48m,Chelsea,Premier League,Middlesbrough,Premier League,£8.01m,https://www.transfermarkt.co.uk/fc-chelsea/startseite/verein/631/saison_id/2006
81,2006,Amauri,Centre-Forward,40,£3.60m,Chievo Verona,Serie A,US Palermo,Serie A,£7.88m,https://www.transfermarkt.co.uk/chievo-verona/startseite/verein/862/saison_id/2006
82,2006,Rafael Sóbis,Centre-Forward,35,£6.75m,Internacional,Série A,Real Betis,LaLiga,£7.65m,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2006
83,2006,Jan Vennegoor of Hesselink,Centre-Forward,41,£7.65m,PSV Eindhoven,Eredivisie,Celtic,Premiership,£4.41m,https://www.transfermarkt.co.uk/psv-eindhoven/startseite/verein/383/saison_id/2006
84,2006,Salomon Kalou,Left Winger,35,£7.65m,Feyenoord,Eredivisie,Chelsea,Premier League,£3.60m,https://www.transfermarkt.co.uk/feyenoord-rotterdam/startseite/verein/234/saison_id/2006
85,2006,Johan Micoud,Attacking Midfield,47,£7.65m,Werder Bremen,Bundesliga,G. Bordeaux,Ligue 1,£2.70m,https://www.transfermarkt.co.uk/sv-werder-bremen/startseite/verein/86/saison_id/2006
86,2006,Francesco Tavano,Centre-Forward,41,£7.65m,Valencia,LaLiga,AS Roma,Serie A,Loan fee:,https://www.transfermarkt.co.uk/fc-valencia/startseite/verein/1049/saison_id/2006
87,2006,Mista,Centre-Forward,41,£7.45m,Valencia,LaLiga,Atlético Madrid,LaLiga,£3.60m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/2006
88,2006,Fatih Tekke,Centre-Forward,43,£7.43m,Trabzonspor,Süper Lig,Zenit S-Pb,Premier Liga,£6.75m,https://www.transfermarkt.co.uk/super-lig/transfers/wettbewerb/TR1/saison_id/2006
89,2006,Steed Malbranque,Central Midfield,40,£7.38m,Fulham,Premier League,Spurs,Premier League,£2.70m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/2006
90,2006,Nilmar,Centre-Forward,36,£5.40m,Olympique Lyon,Ligue 1,Corinthians,Série A,£7.20m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/2006
91,2006,Kim Källström,Central Midfield,38,£6.75m,Stade Rennais,Ligue 1,Olympique Lyon,Ligue 1,£7.20m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/2006
92,2006,Joleon Lescott,Centre-Back,38,£7.20m,Wolves,Championship,Everton,Premier League,£5.85m,https://www.transfermarkt.co.uk/championship/transfers/wettbewerb/GB2/saison_id/2006
93,2006,Georgios Seitaridis,Right-Back,39,£7.20m,Dynamo Moscow,Premier Liga,Atlético Madrid,LaLiga,£5.40m,https://www.transfermarkt.co.uk/premier-liga/transfers/wettbewerb/RU1/saison_id/2006
94,2006,Diego,Attacking Midfield,35,£7.20m,FC Porto,Liga NOS,Werder Bremen,Bundesliga,£5.40m,https://www.transfermarkt.co.uk/primeira-liga/transfers/wettbewerb/PO1/saison_id/2006
95,2006,Nikola Zigic,Centre-Forward,40,£7.20m,Red Star,Meridian Super,Racing,LaLiga,£5.40m,https://www.transfermarkt.co.uk/superliga/transfers/wettbewerb/SER1/saison_id/2006
96,2006,Yaya Touré,Central Midfield,37,£7.20m,Olympiacos,Super League,Monaco,Ligue 1,£4.95m,https://www.transfermarkt.co.uk/yaya-toure/profil/spieler/13091
97,2006,Frédéric Piquionne,Centre-Forward,41,£7.20m,Saint-Étienne,Ligue 1,Monaco,Ligue 1,Loan fee:,https://www.transfermarkt.co.uk/frederic-piquionne/profil/spieler/5683
98,2006,Marco Di Vaio,Centre-Forward,44,£7.20m,Valencia,LaLiga,Monaco,Ligue 1,Free transfer,https://www.transfermarkt.co.uk/marco-di-vaio/profil/spieler/4170
99,2006,Christian Poulsen,Defensive Midfield,40,£7.20m,FC Schalke 04,Bundesliga,Sevilla FC,LaLiga,Free transfer,https://www.transfermarkt.co.uk/christian-poulsen/profil/spieler/1443
100,2006,Stefano Fiore,Attacking Midfield,45,£7.20m,Valencia,LaLiga,Torino,Serie A,Loan,https://www.transfermarkt.co.uk/stefano-fiore/profil/spieler/5842
101,2006,Jason Euell,Second Striker,43,£7.20m,Charlton,Premier League,Middlesbrough,Premier League,Free transfer,https://www.transfermarkt.co.uk/jason-euell/profil/spieler/3092
102,2006,Christian Vieri,Centre-Forward,47,£7.20m,Sampdoria,Serie A,Atalanta,Serie A,Free transfer,https://www.transfermarkt.co.uk/christian-vieri/profil/spieler/5797
103,2006,Christian Vieri,Centre-Forward,47,£7.20m,Monaco,Ligue 1,Sampdoria,Serie A,Free transfer,https://www.transfermarkt.co.uk/christian-vieri/profil/spieler/5797
104,2006,Nihat Kahveci,Centre-Forward,40,£7.20m,Real Sociedad,LaLiga,Villarreal,LaLiga,Free transfer,https://www.transfermarkt.co.uk/nihat-kahveci/profil/spieler/6569
105,2006,Stefano Fiore,Attacking Midfield,45,£7.20m,Valencia,LaLiga,AS Livorno,Serie A,Loan,https://www.transfermarkt.co.uk/stefano-fiore/profil/spieler/5842
106,2006,Péguy Luyindula,Centre-Forward,41,£7.20m,Marseille,Ligue 1,Levante,LaLiga,Loan,https://www.transfermarkt.co.uk/peguy-luyindula/profil/spieler/3916
107,2006,Diego Lugano,Centre-Back,39,£3.38m,São Paulo,Série A,Fenerbahce,Süper Lig,£6.75m,https://www.transfermarkt.co.uk/diego-lugano/profil/spieler/13829
108,2006,Ederson,Attacking Midfield,34,£1.35m,Juventude,Série A,OGC Nice,Ligue 1,£6.75m,https://www.transfermarkt.co.uk/ederson/profil/spieler/29035
109,2006,Emile Heskey,Centre-Forward,42,£4.95m,Birmingham,Championship,Wigan,Premier League,£6.75m,https://www.transfermarkt.co.uk/emile-heskey/profil/spieler/3142
110,2006,Aleksandr Kerzhakov,Centre-Forward,37,£6.75m,Zenit S-Pb,Premier Liga,Sevilla FC,LaLiga,£4.50m,https://www.transfermarkt.co.uk/aleksandr-kerzhakov/profil/spieler/15381
111,2006,Sébastien Squillaci,Centre-Back,40,£6.75m,Monaco,Ligue 1,Olympique Lyon,Ligue 1,£4.05m,https://www.transfermarkt.co.uk/sebastien-squillaci/profil/spieler/5293
112,2006,Jean-Alain Boumsong,Centre-Back,40,£6.75m,Newcastle,Premier League,Juventus,Serie B,£3.60m,https://www.transfermarkt.co.uk/jean-alain-boumsong/profil/spieler/5418
113,2006,Hugo Viana,Central Midfield,37,£6.75m,Newcastle,Premier League,Valencia,LaLiga,£2.07m,https://www.transfermarkt.co.uk/hugo-viana/profil/spieler/3480
114,2006,Halil Altintop,Attacking Midfield,37,£6.75m,1.FC K'lautern,2. Bundesliga,FC Schalke 04,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/halil-altintop/profil/spieler/1791
115,2006,Ariel Ibagaza,Attacking Midfield,43,£6.75m,Atlético Madrid,LaLiga,RCD Mallorca,LaLiga,Free transfer,https://www.transfermarkt.co.uk/ariel-ibagaza/profil/spieler/7682
116,2006,Víctor Sánchez,Right Winger,44,£6.75m,Dep. La Coruña,LaLiga,Panathinaikos,Super League,Free transfer,https://www.transfermarkt.co.uk/victor-sanchez/profil/spieler/7502
117,2006,Fabio Liverani,Defensive Midfield,44,£6.75m,Lazio,Serie A,Fiorentina,Serie A,Free transfer,https://www.transfermarkt.co.uk/fabio-liverani/profil/spieler/5846
118,2006,Aimo Diana,Right Midfield,42,£6.75m,Sampdoria,Serie A,US Palermo,Serie A,?,https://www.transfermarkt.co.uk/aimo-diana/profil/spieler/6749
119,2006,Edgar Davids,Central Midfield,47,£6.75m,Spurs,Premier League,Ajax,Eredivisie,Free transfer,https://www.transfermarkt.co.uk/edgar-davids/profil/spieler/5758
120,2006,Francisco Rufete,Right Winger,43,£6.75m,Valencia,LaLiga,Espanyol,LaLiga,Free transfer,https://www.transfermarkt.co.uk/francisco-rufete/profil/spieler/7580
121,2006,Jérémy Toulalan,Defensive Midfield,37,£6.30m,FC Nantes,Ligue 1,Olympique Lyon,Ligue 1,£6.30m,https://www.transfermarkt.co.uk/jeremy-toulalan/profil/spieler/5513
122,2006,Alejandro Domínguez,Attacking Midfield,39,£6.30m,Rubin Kazan,Premier Liga,Zenit S-Pb,Premier Liga,£6.30m,https://www.transfermarkt.co.uk/alejandro-dominguez/profil/spieler/18958
123,2006,Maicon,Right-Back,39,£6.30m,Monaco,Ligue 1,Inter,Serie A,£6.12m,https://www.transfermarkt.co.uk/maicon/profil/spieler/18301
124,2006,Fabio Grosso,Left-Back,42,£6.30m,US Palermo,Serie A,Inter,Serie A,£4.95m,https://www.transfermarkt.co.uk/fabio-grosso/profil/spieler/6091
125,2006,Daniel Moreira,Second Striker,43,£6.30m,Toulouse,Ligue 1,Stade Rennais,Ligue 1,£4.05m,https://www.transfermarkt.co.uk/daniel-moreira/profil/spieler/5494
126,2006,Denny Landzaat,Central Midfield,44,£6.30m,AZ Alkmaar,Eredivisie,Wigan,Premier League,£3.96m,https://www.transfermarkt.co.uk/denny-landzaat/profil/spieler/4570
127,2006,Christian Wilhelmsson,Right Winger,40,£6.30m,RSC Anderlecht,Jupiler Pro League,FC Nantes,Ligue 1,£2.97m,https://www.transfermarkt.co.uk/christian-wilhelmsson/profil/spieler/9611
128,2006,Konstantinos Katsouranis,Defensive Midfield,41,£6.30m,AEK Athens,Super League,Benfica,Liga NOS,£2.07m,https://www.transfermarkt.co.uk/konstantinos-katsouranis/profil/spieler/9852
129,2006,Sotiris Kyrgiakos,Centre-Back,41,£6.30m,Rangers,Premiership,E. Frankfurt,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/sotiris-kyrgiakos/profil/spieler/9706
130,2006,Fábio Aurélio,Left-Back,41,£6.30m,Valencia,LaLiga,Liverpool,Premier League,Free transfer,https://www.transfermarkt.co.uk/fabio-aurelio/profil/spieler/7570
131,2006,Stéphane Dalmat,Central Midfield,41,£6.30m,Racing,LaLiga,G. Bordeaux,Ligue 1,Free transfer,https://www.transfermarkt.co.uk/stephane-dalmat/profil/spieler/7259
132,2006,Vincenzo Montella,Centre-Forward,46,£6.30m,AS Roma,Serie A,Fulham,Premier League,Loan,https://www.transfermarkt.co.uk/vincenzo-montella/profil/spieler/5960
133,2006,Luís Boa Morte,Left Midfield,43,£3.15m,Fulham,Premier League,West Ham,Premier League,£6.12m,https://www.transfermarkt.co.uk/luis-boa-morte/profil/spieler/3422
134,2006,Laurent Robert,Left Winger,45,£5.94m,Benfica,Liga NOS,Levante,LaLiga,Free transfer,https://www.transfermarkt.co.uk/laurent-robert/profil/spieler/3316
135,2006,Juan Pablo Ángel,Centre-Forward,44,£5.94m,Aston Villa,Premier League,NY Red Bulls,MLS,Free transfer,https://www.transfermarkt.co.uk/juan-pablo-angel/profil/spieler/3278
136,2006,Stefan Kießling,Centre-Forward,36,£4.50m,1.FC Nuremberg,Bundesliga,Bay. Leverkusen,Bundesliga,£5.85m,https://www.transfermarkt.co.uk/stefan-kiessling/profil/spieler/6237
137,2006,David Odonkor,Right Winger,36,£4.05m,Bor. Dortmund,Bundesliga,Real Betis,LaLiga,£5.85m,https://www.transfermarkt.co.uk/david-odonkor/profil/spieler/1716
138,2006,Marcelo,Left-Back,32,£5.85m,Fluminense,Série A,Real Madrid,LaLiga,£5.85m,https://www.transfermarkt.co.uk/marcelo/profil/spieler/44501
139,2006,Mario Santana,Second Striker,38,£5.85m,US Palermo,Serie A,Fiorentina,Serie A,£4.95m,https://www.transfermarkt.co.uk/mario-santana/profil/spieler/6721
140,2006,Olivier Thomert,Left Midfield,40,£5.85m,Lens,Ligue 1,Stade Rennais,Ligue 1,£4.05m,https://www.transfermarkt.co.uk/olivier-thomert/profil/spieler/5490
141,2006,Jiri Jarosik,Centre-Back,42,£5.85m,Chelsea,Premier League,Celtic,Premiership,£3.15m,https://www.transfermarkt.co.uk/jiri-jarosik/profil/spieler/15581
142,2006,Olivier Monterrubio,Left Midfield,44,£5.85m,Stade Rennais,Ligue 1,Lens,Ligue 1,£1.35m,https://www.transfermarkt.co.uk/olivier-monterrubio/profil/spieler/5681
