,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
30,1999,Christian Panucci,Right-Back,47,-,Real Madrid,LaLiga,Inter,Serie A,£8.37m,https://www.transfermarkt.co.uk/christian-panucci/profil/spieler/5940
31,1999,Roy Makaay,Centre-Forward,45,-,CD Tenerife,2ª División,Dep. La Coruña,LaLiga,£7.74m,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/1999
32,1999,Emile Mpenza,Centre-Forward,42,-,Standard Liège,Jupiler Pro League,FC Schalke 04,Bundesliga,£7.65m,https://www.transfermarkt.co.uk/fc-schalke-04/startseite/verein/33/saison_id/1999
33,1999,Nikolaos Machlas,Centre-Forward,47,-,Vitesse,KPN Telecomp.,Ajax,KPN Telecomp.,£7.65m,https://www.transfermarkt.co.uk/eredivisie/transfers/wettbewerb/NL1/saison_id/1999
34,1999,Gennaro Gattuso,Central Midfield,42,-,Salernitana,Serie B,Milan,Serie A,£7.20m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/1999
35,1999,Marcelo Gallardo,Attacking Midfield,44,-,River Plate,Torneo Inicial,Monaco,Ligue 1,£7.20m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
36,1999,Gianluca Zambrotta,Right-Back,43,-,Bari,Serie A,Juventus,Serie A,£7.20m,https://www.transfermarkt.co.uk/tony-vairelles/profil/spieler/5360
37,1999,Tony Vairelles,Centre-Forward,47,-,Lens,Ligue 1,Olympique Lyon,Ligue 1,£7.20m,https://www.transfermarkt.co.uk/alex-alves/profil/spieler/333
38,1999,Darren Huckerby,Right Winger,44,-,Coventry,Premier League,Leeds,Premier League,£6.84m,https://www.transfermarkt.co.uk/racing-santander/startseite/verein/630/saison_id/1999
39,1999,Víctor Sánchez,Right Winger,44,-,Racing,LaLiga,Dep. La Coruña,LaLiga,£6.84m,https://www.transfermarkt.co.uk/club-atletico-boca-juniors/startseite/verein/189/saison_id/1999
40,1999,Fabricio Coloccini,Centre-Back,38,-,Boca Juniors,Torneo Inicial,Milan,Serie A,£6.75m,https://www.transfermarkt.co.uk/atletico-madrid/startseite/verein/13/saison_id/1999
41,1999,Néstor Sensini,Centre-Back,53,-,AC Parma,Serie A,Lazio,Serie A,£6.75m,https://www.transfermarkt.co.uk/nestor-sensini/profil/spieler/5882
42,1999,Michael Bridges,Centre-Forward,42,-,Sunderland,Premier League,Leeds,Premier League,£6.75m,https://www.transfermarkt.co.uk/michael-bridges/profil/spieler/3767
43,1999,César Martín,Centre-Back,43,-,Real Oviedo,LaLiga,Dep. La Coruña,LaLiga,£6.66m,https://www.transfermarkt.co.uk/cesar-martin/profil/spieler/7487
44,1999,Jérôme Bonnissel,Left-Back,47,-,Dep. La Coruña,LaLiga,G. Bordeaux,Ligue 1,£6.35m,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/1999
45,1999,Stéphane Ziani,Attacking Midfield,48,-,Dep. La Coruña,LaLiga,G. Bordeaux,Ligue 1,£6.35m,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/1999
46,1999,Cyril Domoraud,Centre-Back,49,-,Marseille,Ligue 1,Inter,Serie A,£6.30m,https://www.transfermarkt.co.uk/olympique-marseille/startseite/verein/244/saison_id/1999
47,1999,Grigoris Georgatos,Left-Back,47,-,Olympiacos,A' Ethniki,Inter,Serie A,£6.30m,https://www.transfermarkt.co.uk/olympiakos-piraus/startseite/verein/683/saison_id/1999
48,1999,Alain Goma,Centre-Back,48,-,Paris SG,Ligue 1,Newcastle,Premier League,£6.30m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
49,1999,Vladimir Smicer,Attacking Midfield,47,-,Lens,Ligue 1,Liverpool,Premier League,£6.12m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
50,1999,Christian Wörns,Centre-Back,48,-,Paris SG,Ligue 1,Bor. Dortmund,Bundesliga,£6.08m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
51,1999,Michael Duberry,Centre-Back,44,-,Chelsea,Premier League,Leeds,Premier League,£6.08m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
52,1999,Marcelino,Centre-Back,49,-,RCD Mallorca,LaLiga,Newcastle,Premier League,£6.03m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/1999
53,1999,Paulo Sérgio,Left Winger,51,-,AS Roma,Serie A,Bayern Munich ,Bundesliga,£5.94m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/1999
54,1999,Marcelo Delgado,Centre-Forward,47,-,Racing Club,Torneo Inicial,Boca Juniors,Torneo Inicial,£5.85m,https://www.transfermarkt.co.uk/club-atletico-boca-juniors/startseite/verein/189/saison_id/1999
55,1999,George Boateng,Defensive Midfield,45,-,Coventry,Premier League,Aston Villa,Premier League,£5.58m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
56,1999,Victor Ikpeba,Centre-Forward,47,-,Monaco,Ligue 1,Bor. Dortmund,Bundesliga,£5.40m,https://www.transfermarkt.co.uk/1-bundesliga/transfers/wettbewerb/L1/saison_id/1999
57,1999,Sander Westerveld,Goalkeeper,45,-,Vitesse,KPN Telecomp.,Liverpool,Premier League,£5.40m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
58,1999,Christophe Dugarry,Centre-Forward,48,-,Marseille,Ligue 1,G. Bordeaux,Ligue 1,£5.40m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
59,1999,Laurent Blanc,Centre-Back,54,-,Marseille,Ligue 1,Inter,Serie A,£5.40m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/1999
60,1999,Chris Perry,Centre-Back,47,-,Wimbledon FC,Premier League,Spurs,Premier League,£5.40m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
61,1999,Ibrahima Bakayoko,Centre-Forward,43,-,Everton,Premier League,Marseille,Ligue 1,£5.40m,https://www.transfermarkt.co.uk/ibrahima-bakayoko/profil/spieler/3899
62,1999,Stefan Schwarz,Central Midfield,51,-,Valencia,LaLiga,Sunderland,Premier League,£5.40m,https://www.transfermarkt.co.uk/stefan-schwarz/profil/spieler/4123
63,1999,Míchel Salgado,Right-Back,44,-,Celta de Vigo,LaLiga,Real Madrid,LaLiga,£5.40m,https://www.transfermarkt.co.uk/celta-vigo/startseite/verein/940/saison_id/1999
64,1999,Christian Ziege,Left Midfield,48,-,Milan,Serie A,Middlesbrough,Premier League,£5.40m,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/1999
65,1999,Olivier Dacourt,Defensive Midfield,46,-,Everton,Premier League,Lens,Ligue 1,£5.40m,https://www.transfermarkt.co.uk/fc-everton/startseite/verein/29/saison_id/1999
66,1999,Benni McCarthy,Centre-Forward,42,-,Ajax,KPN Telecomp.,Celta de Vigo,LaLiga,£5.40m,https://www.transfermarkt.co.uk/ajax-amsterdam/startseite/verein/610/saison_id/1999
67,1999,Mustapha Hadji,Attacking Midfield,48,-,Dep. La Coruña,LaLiga,Coventry,Premier League,£5.40m,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/1999
68,1999,Fredi Bobic,Centre-Forward,48,-,VfB Stuttgart,Bundesliga,Bor. Dortmund,Bundesliga,£5.18m,https://www.transfermarkt.co.uk/vfb-stuttgart/startseite/verein/79/saison_id/1999
69,1999,Mikaël Silvestre,Centre-Back,43,-,Inter,Serie A,Man Utd,Premier League,£5.13m,https://www.transfermarkt.co.uk/inter-mailand/startseite/verein/46/saison_id/1999
70,1999,Diego Cagna,Right Midfield,50,-,Boca Juniors,Torneo Inicial,Villarreal,2ª División,£4.95m,https://www.transfermarkt.co.uk/club-atletico-boca-juniors/startseite/verein/189/saison_id/1999
71,1999,Sergey Gurenko,Right-Back,48,-,Loko Moscow,Premier Liga,AS Roma,Serie A,£4.91m,https://www.transfermarkt.co.uk/lokomotiv-moskau/startseite/verein/932/saison_id/1999
72,1999,Davor Suker,Centre-Forward,52,-,Real Madrid,LaLiga,Arsenal,Premier League,£4.86m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/1999
73,1999,Paulo Wanchope,Centre-Forward,44,-,Derby,Premier League,West Ham,Premier League,£4.82m,https://www.transfermarkt.co.uk/derby-county/startseite/verein/22/saison_id/1999
74,1999,Ebbe Sand,Centre-Forward,48,-,Bröndby IF,Faxe Kondi Liga,FC Schalke 04,Bundesliga,£4.64m,https://www.transfermarkt.co.uk/brondby-if/startseite/verein/206/saison_id/1999
75,1999,Eric Addo,Centre-Back,41,-,Club Brugge,Jupiler Pro League,PSV Eindhoven,KPN Telecomp.,£4.50m,https://www.transfermarkt.co.uk/psv-eindhoven/startseite/verein/383/saison_id/1999
76,1999,Njitap Geremi,Right Midfield,41,-,Genclerbirligi,Süper Lig,Real Madrid,LaLiga,£4.50m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/1999
77,1999,Sigurd Rushfeldt,Centre-Forward,47,-,Rosenborg,Tippeligaen,Racing,LaLiga,£4.50m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/1999
78,1999,Iván Kaviedes,Centre-Forward,42,-,Perugia,Serie A,Celta de Vigo,LaLiga,£4.50m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/1999
79,1999,Gilles De Bilde,Centre-Forward,49,-,PSV Eindhoven,KPN Telecomp.,Sheff Wed,Premier League,£4.50m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
80,1999,Gabriele Ambrosetti,Left Midfield,47,-,Vicenza,Serie B,Chelsea,Premier League,£4.40m,https://www.transfermarkt.co.uk/gabriele-ambrosetti/profil/spieler/3167
81,1999,Joan Capdevila,Left-Back,42,-,Espanyol,LaLiga,Atlético Madrid,LaLiga,£4.32m,https://www.transfermarkt.co.uk/joan-capdevila/profil/spieler/7486
82,1999,Juan José Serrizuela,Right-Back,43,-,Lanús,Torneo Inicial,RCD Mallorca,LaLiga,£4.14m,https://www.transfermarkt.co.uk/club-atletico-lanus/startseite/verein/333/saison_id/1999
83,1999,Oliver Neuville,Centre-Forward,47,-,Hansa Rostock,Bundesliga,Bay. Leverkusen,Bundesliga,£4.05m,https://www.transfermarkt.co.uk/1-bundesliga/transfers/wettbewerb/L1/saison_id/1999
84,1999,Kevin Campbell,Centre-Forward,50,-,Trabzonspor,Süper Lig,Everton,Premier League,£4.05m,https://www.transfermarkt.co.uk/fc-everton/startseite/verein/29/saison_id/1999
85,1999,Samuel Johnson,Defensive Midfield,47,-,Gaziantepspor,Süper Lig,Fenerbahce,Süper Lig,£4.05m,https://www.transfermarkt.co.uk/fenerbahce-istanbul/startseite/verein/36/saison_id/1999
86,1999,Öyvind Leonhardsen,Attacking Midfield,50,-,Liverpool,Premier League,Spurs,Premier League,£4.05m,https://www.transfermarkt.co.uk/tottenham-hotspur/startseite/verein/148/saison_id/1999
87,1999,Rafael Márquez,Centre-Back,41,-,Atlas,Primera Verano,Monaco,Ligue 1,£4.05m,https://www.transfermarkt.co.uk/as-monaco/startseite/verein/162/saison_id/1999
88,1999,Samuel Eto'o,Centre-Forward,39,-,Real Madrid,LaLiga,RCD Mallorca,LaLiga,£4.05m,https://www.transfermarkt.co.uk/rcd-mallorca/startseite/verein/237/saison_id/1999
89,1999,Bruno N'Gotty,Centre-Back,49,-,Milan,Serie A,AC Venezia 1907,Serie A,£4.05m,https://www.transfermarkt.co.uk/fbc-unione-venezia/startseite/verein/607/saison_id/1999
90,1999,Frank Verlaat,Centre-Back,52,-,VfB Stuttgart,Bundesliga,Ajax,KPN Telecomp.,£3.96m,https://www.transfermarkt.co.uk/sheffield-united/startseite/verein/350/saison_id/1999
91,1999,Branko Strupar,Centre-Forward,50,-,KRC Genk,Jupiler Pro League,Derby,Premier League,£3.78m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/1999
92,1999,Marco Materazzi,Centre-Back,47,-,Everton,Premier League,Perugia,Serie A,£3.72m,https://www.transfermarkt.co.uk/ipswich-town/startseite/verein/677/saison_id/1999
93,1999,Ariel Ortega,Attacking Midfield,46,-,Sampdoria,Serie B,AC Parma,Serie A,£3.60m,https://www.transfermarkt.co.uk/ariel-ortega/profil/spieler/4147
94,1999,Jari Litmanen,Attacking Midfield,49,-,Ajax,KPN Telecomp.,FC Barcelona,LaLiga,£3.60m,https://www.transfermarkt.co.uk/jari-litmanen/profil/spieler/4675
95,1999,Émerson Thome,Centre-Back,48,-,Sheff Wed,Premier League,Chelsea,Premier League,£3.60m,https://www.transfermarkt.co.uk/sheffield-wednesday/startseite/verein/1035/saison_id/1999
96,1999,Sami Hyypiä,Centre-Back,47,-,Willem II,KPN Telecomp.,Liverpool,Premier League,£3.51m,https://www.transfermarkt.co.uk/willem-ii-tilburg/startseite/verein/403/saison_id/1999
97,1999,Titi Camara,Centre-Forward,47,-,Marseille,Ligue 1,Liverpool,Premier League,£3.51m,https://www.transfermarkt.co.uk/olympique-marseille/startseite/verein/244/saison_id/1999
98,1999,Diego Crosa,Centre-Back,44,-,Newell's,Torneo Inicial,Real Betis,LaLiga,£3.42m,https://www.transfermarkt.co.uk/torneo-inicial/transfers/wettbewerb/ARG1/saison_id/1999
99,1999,Christophe Bastien,Right Midfield,44,-,AS Nancy,Ligue 1,FC Metz,Ligue 1,£3.42m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/1999
100,1999,Arturo Di Napoli,Centre-Forward,46,-,FC Empoli,Serie B,Piacenza,Serie A,£3.38m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/1999
101,1999,Ogün Temizkanoglu,Centre-Back,51,-,Trabzonspor,Süper Lig,Fenerbahce,Süper Lig,£3.33m,https://www.transfermarkt.co.uk/super-lig/transfers/wettbewerb/TR1/saison_id/1999
102,1999,Bachirou Salou,Centre-Forward,50,-,Bor. Dortmund,Bundesliga,E. Frankfurt,Bundesliga,£3.24m,https://www.transfermarkt.co.uk/marko-rehmer/profil/spieler/349
103,1999,Marko Rehmer,Right-Back,48,-,Hansa Rostock,Bundesliga,Hertha BSC,Bundesliga,£3.24m,https://www.transfermarkt.co.uk/souleymane-oulare/profil/spieler/15496
104,1999,Souleymane Oulare,Centre-Forward,47,-,KRC Genk,Jupiler Pro League,Fenerbahce,Süper Lig,£3.15m,https://www.transfermarkt.co.uk/jorge-quinteros/profil/spieler/83225
105,1999,Jorge Quinteros,Centre-Forward,46,-,Argentinos Jrs.,Torneo Inicial,RCD Mallorca,LaLiga,£3.15m,https://www.transfermarkt.co.uk/kaba-diawara/profil/spieler/5571
106,1999,Kaba Diawara,Centre-Forward,44,-,Arsenal,Premier League,Marseille,Ligue 1,£3.15m,https://www.transfermarkt.co.uk/diego-garay/profil/spieler/158091
107,1999,Diego Garay,Attacking Midfield,45,-,CA Talleres,Torneo Inicial,R. Strasbourg,Ligue 1,£3.15m,https://www.transfermarkt.co.uk/angel-morales/profil/spieler/30735
108,1999,Ángel Morales,Attacking Midfield,45,-,Racing Club,Torneo Inicial,CD Cruz Azul,Primera Verano,£3.15m,https://www.transfermarkt.co.uk/niels-oude-kamphuis/profil/spieler/275
109,1999,Niels Oude Kamphuis,Defensive Midfield,42,-,Twente FC,KPN Telecomp.,FC Schalke 04,Bundesliga,£3.06m,https://www.transfermarkt.co.uk/stiliyan-petrov/profil/spieler/3252
110,1999,Mario Haas,Centre-Forward,46,-,Sturm Graz,Bundesliga,R. Strasbourg,Ligue 1,£2.81m,https://www.transfermarkt.co.uk/sk-sturm-graz/startseite/verein/122/saison_id/1999
111,1999,Ali Benarbia,Attacking Midfield,52,-,G. Bordeaux,Ligue 1,Paris SG,Ligue 1,£2.76m,https://www.transfermarkt.co.uk/fc-girondins-bordeaux/startseite/verein/40/saison_id/1999
112,1999,José Chamot,Centre-Back,51,-,Atlético Madrid,LaLiga,Milan,Serie A,£2.70m,https://www.transfermarkt.co.uk/atletico-madrid/startseite/verein/13/saison_id/1999
113,1999,Esteban Fuertes,Centre-Forward,47,-,Racing Club,Torneo Inicial,Derby,Premier League,£2.70m,https://www.transfermarkt.co.uk/torneo-inicial/transfers/wettbewerb/ARG1/saison_id/1999
114,1999,Patrik Andersson,Centre-Back,49,-,Bor. M'gladbach,2. Bundesliga,Bayern Munich ,Bundesliga,£2.70m,https://www.transfermarkt.co.uk/2-bundesliga/transfers/wettbewerb/L2/saison_id/1999
115,1999,Abdullah Ercan,Left Midfield,48,-,Trabzonspor,Süper Lig,Fenerbahce,Süper Lig,£2.70m,https://www.transfermarkt.co.uk/super-lig/transfers/wettbewerb/TR1/saison_id/1999
116,1999,Jan Koller,Centre-Forward,47,-,KSC Lokeren,Jupiler Pro League,RSC Anderlecht,Jupiler Pro League,£2.70m,https://www.transfermarkt.co.uk/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/1999
117,1999,Simão,Left Winger,40,-,Sporting CP,Liga NOS,FC Barcelona,LaLiga,£2.70m,https://www.transfermarkt.co.uk/fc-barcelona/startseite/verein/131/saison_id/1999
118,1999,Lampros Choutos,Centre-Forward,40,-,AS Roma,Serie A,Olympiacos,A' Ethniki,£2.70m,https://www.transfermarkt.co.uk/argel-fucks/profil/spieler/13221
119,1999,Martin Andresen,Central Midfield,43,-,Stabæk Fotball,Tippeligaen,Wimbledon FC,Premier League,£2.70m,https://www.transfermarkt.co.uk/ajax-amsterdam/startseite/verein/610/saison_id/1999
120,1999,Gerald Sibon,Centre-Forward,46,-,Ajax,KPN Telecomp.,Sheff Wed,Premier League,£2.70m,https://www.transfermarkt.co.uk/club-atletico-boca-juniors/startseite/verein/189/saison_id/1999
121,1999,Carlos Marinelli,Attacking Midfield,38,-,Boca Juniors,Torneo Inicial,Middlesbrough,Premier League,£2.54m,https://www.transfermarkt.co.uk/dynamo-kiew/startseite/verein/338/saison_id/1999
122,1999,Oleg Luzhnyi,Right-Back,52,-,Dynamo Kyiv,Vyshcha Liga,Arsenal,Premier League,£2.48m,https://www.transfermarkt.co.uk/newcastle-united/startseite/verein/762/saison_id/1999
123,1999,Ali Daei,Centre-Forward,51,-,Bayern Munich ,Bundesliga,Hertha BSC,Bundesliga,£2.43m,https://www.transfermarkt.co.uk/eredivisie/transfers/wettbewerb/NL1/saison_id/1999
124,1999,Mark van Bommel,Defensive Midfield,43,-,Fortuna Sittard,KPN Telecomp.,PSV Eindhoven,KPN Telecomp.,£2.43m,https://www.transfermarkt.co.uk/eredivisie/transfers/wettbewerb/NL1/saison_id/1999
125,1999,John Nieuwenburg,Defensive Midfield,41,-,Sparta R.,KPN Telecomp.,Ajax,KPN Telecomp.,£2.43m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/1999
126,1999,Milton Núñez,Centre-Forward,47,-,PAOK Salonika,A' Ethniki,Sunderland,Premier League,£2.36m,https://www.transfermarkt.co.uk/milton-nunez/profil/spieler/80021
127,1999,Taribo West,Left-Back,46,-,Inter,Serie A,Milan,Serie A,£2.25m,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/1999
128,1999,Rolf-Christel Guié-Mien,Right Winger,42,-,Karlsruher SC,2. Bundesliga,E. Frankfurt,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/eintracht-frankfurt/startseite/verein/24/saison_id/1999
129,1999,Tomasz Waldoch,Centre-Back,49,-,VfL Bochum,2. Bundesliga,FC Schalke 04,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/fc-schalke-04/startseite/verein/33/saison_id/1999
130,1999,Ahmet Dursun,Centre-Forward,42,-,Kocaelispor,Süper Lig,Besiktas,Süper Lig,£2.25m,https://www.transfermarkt.co.uk/super-lig/transfers/wettbewerb/TR1/saison_id/1999
131,1999,Iván Helguera,Centre-Back,45,-,Espanyol,LaLiga,Real Madrid,LaLiga,£2.25m,https://www.transfermarkt.co.uk/primera-division/transfers/wettbewerb/ES1/saison_id/1999
132,1999,Jaime,Defensive Midfield,47,-,Real Madrid,LaLiga,Dep. La Coruña,LaLiga,£2.25m,https://www.transfermarkt.co.uk/kily-gonzalez/profil/spieler/7438
133,1999,Kily González,Left Midfield,46,-,Real Zaragoza,LaLiga,Valencia,LaLiga,£2.25m,https://www.transfermarkt.co.uk/sergey-ovchinnikov/profil/spieler/9654
134,1999,Sergey Ovchinnikov,Goalkeeper,49,-,Benfica,Liga NOS,Alverca,Liga NOS,£2.25m,https://www.transfermarkt.co.uk/abdelsatar-sabry/profil/spieler/13206
135,1999,Abdelsatar Sabry,Second Striker,46,-,PAOK Salonika,A' Ethniki,Benfica,Liga NOS,£2.16m,https://www.transfermarkt.co.uk/david-james/profil/spieler/3646
136,1999,David James,Goalkeeper,50,-,Liverpool,Premier League,Aston Villa,Premier League,£2.16m,https://www.transfermarkt.co.uk/jeremie-aliadiere/profil/spieler/3266
137,1999,Hami Mandirali,Centre-Forward,52,-,FC Schalke 04,Bundesliga,Trabzonspor,Süper Lig,£2.03m,https://www.transfermarkt.co.uk/quinton-fortune/profil/spieler/3541
138,1999,Giuseppe Reina,Right Winger,48,-,Arm. Bielefeld,Bundesliga,Bor. Dortmund,Bundesliga,£1.98m,https://www.transfermarkt.co.uk/giuseppe-reina/profil/spieler/129
139,1999,Carsten Fredgaard,Left-Back,44,-,Lyngby FC,Faxe Kondi Liga,Sunderland,Premier League,£1.98m,https://www.transfermarkt.co.uk/lyngby-bk/startseite/verein/369/saison_id/1999
140,1999,Jörgen Pettersson,Left Winger,45,-,Bor. M'gladbach,2. Bundesliga,1.FC K'lautern,Bundesliga,£1.89m,https://www.transfermarkt.co.uk/borussia-monchengladbach/startseite/verein/18/saison_id/1999
