,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
34,2020,Marash Kumbulla,Centre-Back,20,£22.50m,Hellas Verona,Serie A,AS Roma,Serie A,Loan fee:,https://www.transfermarkt.co.uk/marash-kumbulla/profil/spieler/371371
35,2020,Ryan Sessegnon,Left-Back,20,£22.50m,Spurs,Premier League,TSG Hoffenheim,Bundesliga,Loan,https://www.transfermarkt.co.uk/ryan-sessegnon/profil/spieler/392775
36,2020,Timothy Castagne,Right-Back,24,£16.20m,Atalanta,Serie A,Leicester,Premier League,£21.60m,https://www.transfermarkt.co.uk/timothy-castagne/profil/spieler/262226
37,2020,Thomas Meunier,Right-Back,29,£21.60m,Paris SG,Ligue 1,Bor. Dortmund,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/thomas-meunier/profil/spieler/100986
38,2020,Gianluca Mancini,Centre-Back,24,£19.80m,Atalanta,Serie A,AS Roma,Serie A,£11.70m,https://www.transfermarkt.co.uk/gianluca-mancini/profil/spieler/256448
39,2020,Sergiño Dest,Right-Back,19,£16.20m,Ajax,Eredivisie,FC Barcelona,LaLiga,£18.90m,https://www.transfermarkt.co.uk/sergino-dest/profil/spieler/361104
40,2020,Diego Llorente,Centre-Back,27,£18.00m,Real Sociedad,LaLiga,Leeds,Premier League,£18.00m,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/246291
41,2020,Chris Smalling,Centre-Back,30,£18.00m,Man Utd,Premier League,AS Roma,Serie A,£13.50m,https://www.transfermarkt.co.uk/chris-smalling/profil/spieler/103427
42,2020,Rayan Aït Nouri,Left-Back,19,£18.00m,SCO Angers,Ligue 1,Wolves,Premier League,Loan,https://www.transfermarkt.co.uk/rayan-ait-nouri/profil/spieler/578391
43,2020,Robin Koch,Centre-Back,24,£15.30m,SC Freiburg,Bundesliga,Leeds,Premier League,£11.70m,https://www.transfermarkt.co.uk/robin-koch/profil/spieler/328784
44,2020,Matt Doherty,Right-Back,28,£14.40m,Wolves,Premier League,Spurs,Premier League,£15.12m,https://www.transfermarkt.co.uk/matt-doherty/profil/spieler/171679
45,2020,Jamal Lewis,Left-Back,22,£9.90m,Norwich,Championship,Newcastle,Premier League,£14.85m,https://www.transfermarkt.co.uk/jamal-lewis/profil/spieler/346018
46,2020,Pervis Estupiñán,Left-Back,22,£13.50m,Watford,Championship,Villarreal,LaLiga,£14.76m,https://www.transfermarkt.co.uk/pervis-estupinan/profil/spieler/349599
47,2020,Joachim Andersen,Centre-Back,24,£14.40m,Olympique Lyon,Ligue 1,Fulham,Premier League,Loan fee:,https://www.transfermarkt.co.uk/joachim-andersen/profil/spieler/260827
48,2020,Malang Sarr,Centre-Back,21,£14.40m,OGC Nice,Ligue 1,Chelsea,Premier League,Free transfer,https://www.transfermarkt.co.uk/malang-sarr/profil/spieler/344596
49,2020,Malang Sarr,Centre-Back,21,£14.40m,Chelsea,Premier League,FC Porto,Liga NOS,Loan,https://www.transfermarkt.co.uk/malang-sarr/profil/spieler/344596
50,2020,Kai Havertz,Attacking Midfield,21,£72.90m,Bay. Leverkusen,Bundesliga,Chelsea,Premier League,£72.00m,https://www.transfermarkt.co.uk/kai-havertz/profil/spieler/309400
51,2020,Arthur,Central Midfield,24,£50.40m,FC Barcelona,LaLiga,Juventus,Serie A,£64.80m,https://www.transfermarkt.co.uk/arthur/profil/spieler/362842
52,2020,Miralem Pjanic,Defensive Midfield,30,£40.50m,Juventus,Serie A,FC Barcelona,LaLiga,£54.00m,https://www.transfermarkt.co.uk/miralem-pjanic/profil/spieler/44162
53,2020,Achraf Hakimi,Right Midfield,21,£48.60m,Real Madrid,LaLiga,Inter,Serie A,£36.00m,https://www.transfermarkt.co.uk/achraf-hakimi/profil/spieler/398073
54,2020,Thomas,Defensive Midfield,27,£36.00m,Atlético Madrid,LaLiga,Arsenal,Premier League,£45.00m,https://www.transfermarkt.co.uk/thomas/profil/spieler/230784
55,2020,Nicolò Barella,Central Midfield,23,£45.00m,Cagliari Calcio,Serie A,Inter,Serie A,£22.50m,https://www.transfermarkt.co.uk/nicolo-barella/profil/spieler/255942
56,2020,Thiago,Central Midfield,29,£43.20m,Bayern Munich ,Bundesliga,Liverpool,Premier League,£19.80m,https://www.transfermarkt.co.uk/thiago/profil/spieler/60444
57,2020,Donny van de Beek,Central Midfield,23,£39.60m,Ajax,Eredivisie,Man Utd,Premier League,£35.10m,https://www.transfermarkt.co.uk/donny-van-de-beek/profil/spieler/288255
58,2020,Giovani Lo Celso,Central Midfield,24,£36.00m,Real Betis,LaLiga,Spurs,Premier League,£28.80m,https://www.transfermarkt.co.uk/giovani-lo-celso/profil/spieler/348795
59,2020,Sandro Tonali,Defensive Midfield,20,£28.80m,Brescia,Serie B,AC Milan,Serie A,Loan fee:,https://www.transfermarkt.co.uk/sandro-tonali/profil/spieler/397033
60,2020,Mattéo Guendouzi,Central Midfield,21,£28.80m,Arsenal,Premier League,Hertha BSC,Bundesliga,Loan fee:,https://www.transfermarkt.co.uk/matteo-guendouzi/profil/spieler/465830
61,2020,James Rodríguez,Attacking Midfield,29,£28.80m,Real Madrid,LaLiga,Everton,Premier League,Free transfer,https://www.transfermarkt.co.uk/james-rodriguez/profil/spieler/88103
62,2020,Lucas Torreira,Defensive Midfield,24,£27.00m,Arsenal,Premier League,Atlético Madrid,LaLiga,Loan,https://www.transfermarkt.co.uk/lucas-torreira/profil/spieler/318077
63,2020,Allan,Central Midfield,29,£25.20m,SSC Napoli,Serie A,Everton,Premier League,£22.50m,https://www.transfermarkt.co.uk/allan/profil/spieler/126422
64,2020,Jonathan David,Attacking Midfield,20,£22.50m,KAA Gent,Jupiler Pro League,LOSC Lille,Ligue 1,£24.30m,https://www.transfermarkt.co.uk/jonathan-david/profil/spieler/533738
65,2020,Tiemoué Bakayoko,Defensive Midfield,26,£22.95m,Chelsea,Premier League,SSC Napoli,Serie A,Loan fee:,https://www.transfermarkt.co.uk/tiemoue-bakayoko/profil/spieler/182618
66,2020,Emre Can,Defensive Midfield,26,£21.60m,Juventus,Serie A,Bor. Dortmund,Bundesliga,£22.50m,https://www.transfermarkt.co.uk/emre-can/profil/spieler/119296
67,2020,Mario Pasalic,Central Midfield,25,£22.50m,Chelsea,Premier League,Atalanta,Serie A,£13.50m,https://www.transfermarkt.co.uk/mario-pasalic/profil/spieler/205938
68,2020,Jordan Veretout,Central Midfield,27,£21.60m,Fiorentina,Serie A,AS Roma,Serie A,£14.40m,https://www.transfermarkt.co.uk/jordan-veretout/profil/spieler/164771
69,2020,Danilo Pereira,Defensive Midfield,29,£21.60m,FC Porto,Liga NOS,Paris SG,Ligue 1,Loan fee:,https://www.transfermarkt.co.uk/danilo-pereira/profil/spieler/141050
70,2020,Ruben Loftus-Cheek,Central Midfield,24,£21.60m,Chelsea,Premier League,Fulham,Premier League,Loan,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886
71,2020,Jude Bellingham,Central Midfield,17,£9.90m,Birmingham,Championship,Bor. Dortmund,Bundesliga,£20.70m,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
72,2020,Reinier,Attacking Midfield,18,£20.25m,Real Madrid,LaLiga,Bor. Dortmund,Bundesliga,Loan,https://www.transfermarkt.co.uk/reinier/profil/spieler/627226
73,2020,Jeff Reine-Adélaïde,Central Midfield,22,£20.25m,Olympique Lyon,Ligue 1,OGC Nice,Ligue 1,Loan,https://www.transfermarkt.co.uk/jeff-reine-adelaide/profil/spieler/326300
74,2020,Abdoulaye Doucouré,Central Midfield,27,£18.00m,Watford,Championship,Everton,Premier League,£19.89m,https://www.transfermarkt.co.uk/abdoulaye-doucoure/profil/spieler/127187
75,2020,Leroy Sané,Left Winger,24,£72.00m,Man City,Premier League,Bayern Munich ,Bundesliga,£40.50m,https://www.transfermarkt.co.uk/leroy-sane/profil/spieler/192565
76,2020,Victor Osimhen,Centre-Forward,21,£36.00m,LOSC Lille,Ligue 1,SSC Napoli,Serie A,£63.00m,https://www.transfermarkt.co.uk/victor-osimhen/profil/spieler/401923
77,2020,Timo Werner,Centre-Forward,24,£57.60m,RB Leipzig,Bundesliga,Chelsea,Premier League,£47.70m,https://www.transfermarkt.co.uk/timo-werner/profil/spieler/170527
78,2020,Mauro Icardi,Centre-Forward,27,£54.00m,Inter,Serie A,Paris SG,Ligue 1,£45.00m,https://www.transfermarkt.co.uk/mauro-icardi/profil/spieler/68863
79,2020,Álvaro Morata,Centre-Forward,27,£32.40m,Chelsea,Premier League,Atlético Madrid,LaLiga,£50.40m,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223
80,2020,Federico Chiesa,Right Winger,22,£43.20m,Fiorentina,Serie A,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/federico-chiesa/profil/spieler/341092
81,2020,Ferran Torres,Right Winger,20,£40.50m,Valencia,LaLiga,Man City,Premier League,£20.70m,https://www.transfermarkt.co.uk/ferran-torres/profil/spieler/398184
82,2020,Diogo Jota,Left Winger,23,£25.20m,Wolves,Premier League,Liverpool,Premier League,£40.23m,https://www.transfermarkt.co.uk/diogo-jota/profil/spieler/340950
83,2020,Hakim Ziyech,Right Winger,27,£36.00m,Ajax,Eredivisie,Chelsea,Premier League,£36.00m,https://www.transfermarkt.co.uk/hakim-ziyech/profil/spieler/217111
84,2020,Fábio Silva,Centre-Forward,18,£10.80m,FC Porto,Liga NOS,Wolves,Premier League,£36.00m,https://www.transfermarkt.co.uk/fabio-silva/profil/spieler/505653
85,2020,Rodrigo,Centre-Forward,29,£36.00m,Valencia,LaLiga,Leeds,Premier League,£27.00m,https://www.transfermarkt.co.uk/rodrigo/profil/spieler/131505
86,2020,Álvaro Morata,Centre-Forward,27,£32.40m,Atlético Madrid,LaLiga,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223
87,2020,Ante Rebic,Left Winger,27,£28.80m,E. Frankfurt,Bundesliga,AC Milan,Serie A,?,https://www.transfermarkt.co.uk/ante-rebic/profil/spieler/187587
88,2020,Trincão,Right Winger,20,£14.40m,Braga,Liga NOS,FC Barcelona,LaLiga,£27.90m,https://www.transfermarkt.co.uk/trincao/profil/spieler/412669
89,2020,Ollie Watkins,Centre-Forward,24,£10.80m,Brentford,Championship,Aston Villa,Premier League,£27.72m,https://www.transfermarkt.co.uk/ollie-watkins/profil/spieler/324358
90,2020,Takefusa Kubo,Right Winger,19,£27.00m,Real Madrid,LaLiga,Villarreal,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/takefusa-kubo/profil/spieler/405398
91,2020,Éverton,Left Winger,24,£25.20m,Grêmio,Série A,Benfica,Liga NOS,£18.00m,https://www.transfermarkt.co.uk/everton/profil/spieler/321239
92,2020,Kevin Volland,Centre-Forward,28,£25.20m,Bay. Leverkusen,Bundesliga,Monaco,Ligue 1,£13.95m,https://www.transfermarkt.co.uk/kevin-volland/profil/spieler/82009
93,2020,Gareth Bale,Right Winger,31,£25.20m,Real Madrid,LaLiga,Spurs,Premier League,Loan,https://www.transfermarkt.co.uk/gareth-bale/profil/spieler/39381
94,2020,Luis Suárez,Centre-Forward,33,£25.20m,FC Barcelona,LaLiga,Atlético Madrid,LaLiga,Free transfer,https://www.transfermarkt.co.uk/luis-suarez/profil/spieler/44352
95,2020,Patrik Schick,Centre-Forward,24,£22.50m,AS Roma,Serie A,Bay. Leverkusen,Bundesliga,£23.85m,https://www.transfermarkt.co.uk/patrik-schick/profil/spieler/242086
96,2020,Rhian Brewster,Centre-Forward,20,£4.86m,Liverpool,Premier League,Sheff Utd,Premier League,£23.40m,https://www.transfermarkt.co.uk/rhian-brewster/profil/spieler/406560
97,2020,Jérémy Doku,Right Winger,18,£8.10m,RSC Anderlecht,Jupiler Pro League,Stade Rennais,Ligue 1,£23.40m,https://www.transfermarkt.co.uk/jeremy-doku/profil/spieler/486049
98,2020,Moise Kean,Centre-Forward,20,£22.50m,Everton,Premier League,Paris SG,Ligue 1,Loan,https://www.transfermarkt.co.uk/moise-kean/profil/spieler/364135
99,2020,Felipe Anderson,Left Winger,27,£22.50m,West Ham,Premier League,FC Porto,Liga NOS,Loan,https://www.transfermarkt.co.uk/felipe-anderson/profil/spieler/159372
100,2020,Loris Karius,Goalkeeper,27,£2.88m,Liverpool,Premier League,Union Berlin,Bundesliga,Loan,https://www.transfermarkt.co.uk/loris-karius/profil/spieler/85864
101,2020,Stefano Gori,Goalkeeper,24,£1.62m,AC Pisa,Serie B,Juventus,Serie A,£2.70m,https://www.transfermarkt.co.uk/stefano-gori/profil/spieler/244491
102,2020,Michele Di Gregorio,Goalkeeper,23,£2.70m,Inter,Serie A,Monza,Serie B,Loan,https://www.transfermarkt.co.uk/michele-di-gregorio/profil/spieler/301238
103,2020,Sven Ulreich,Goalkeeper,32,£2.70m,Bayern Munich ,Bundesliga,Hamburger SV,2. Bundesliga,Free transfer,https://www.transfermarkt.co.uk/sven-ulreich/profil/spieler/40680
104,2020,Josep Martínez,Goalkeeper,22,£2.07m,UD Las Palmas,LaLiga2,RB Leipzig,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/ud-las-palmas/startseite/verein/472/saison_id/2020
105,2020,Thomas Kaminski,Goalkeeper,27,£2.16m,KAA Gent,Jupiler Pro League,Blackburn,Championship,£450Th.,https://www.transfermarkt.co.uk/kaa-gent/startseite/verein/157/saison_id/2020
106,2020,Baptiste Reynet,Goalkeeper,29,£2.16m,Toulouse,Ligue 2,Nîmes Olympique,Ligue 1,£315Th.,https://www.transfermarkt.co.uk/fc-toulouse/startseite/verein/415/saison_id/2020
107,2020,Sinan Bolat,Goalkeeper,32,£2.16m,Royal Antwerp,Jupiler Pro League,KAA Gent,Jupiler Pro League,Free transfer,https://www.transfermarkt.co.uk/royal-fc-antwerpen/startseite/verein/1096/saison_id/2020
108,2020,Joe Hart,Goalkeeper,33,£2.16m,Burnley,Premier League,Spurs,Premier League,Free transfer,https://www.transfermarkt.co.uk/fc-burnley/startseite/verein/1132/saison_id/2020
109,2020,Yvon Mvogo,Goalkeeper,26,£2.16m,RB Leipzig,Bundesliga,PSV Eindhoven,Eredivisie,Loan,https://www.transfermarkt.co.uk/rasenballsport-leipzig/startseite/verein/23826/saison_id/2020
110,2020,Neil Etheridge,Goalkeeper,30,£2.16m,Cardiff,Championship,Birmingham,Championship,?,https://www.transfermarkt.co.uk/cardiff-city/startseite/verein/603/saison_id/2020
111,2020,Frederik Rönnow,Goalkeeper,28,£2.16m,E. Frankfurt,Bundesliga,FC Schalke 04,Bundesliga,Loan,https://www.transfermarkt.co.uk/eintracht-frankfurt/startseite/verein/24/saison_id/2020
112,2020,Thomas Didillon,Goalkeeper,24,£1.98m,RSC Anderlecht,Jupiler Pro League,Cercle Brugge,Jupiler Pro League,£1.17m,https://www.transfermarkt.co.uk/rsc-anderlecht/startseite/verein/58/saison_id/2020
113,2020,Lennart Grill,Goalkeeper,21,£810Th.,1.FC K'lautern,3. Liga,Bay. Leverkusen,Bundesliga,£1.80m,https://www.transfermarkt.co.uk/3-liga/transfers/wettbewerb/L3/saison_id/2020
114,2020,Leonardo Loria,Goalkeeper,21,£270Th.,Juventus U23,Serie C - A,AC Pisa,Serie B,£1.80m,https://www.transfermarkt.co.uk/prima-divisione-a/transfers/wettbewerb/IT3A/saison_id/2020
115,2020,Rúnar Alex Rúnarsson,Goalkeeper,25,£1.08m,Dijon,Ligue 1,Arsenal,Premier League,£1.80m,https://www.transfermarkt.co.uk/ligue-1/transfers/wettbewerb/FR1/saison_id/2020
116,2020,Saturnin Allagbé,Goalkeeper,26,£428Th.,Chamois Niort,Ligue 2,Dijon,Ligue 1,£1.80m,https://www.transfermarkt.co.uk/ligue-2/transfers/wettbewerb/FR2/saison_id/2020
117,2020,Jean Butez,Goalkeeper,25,£1.80m,Mouscron,Jupiler Pro League,Royal Antwerp,Jupiler Pro League,?,https://www.transfermarkt.co.uk/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2020
118,2020,Stanislav Kritsyuk,Goalkeeper,29,£1.80m,Krasnodar,Premier Liga,Belenenses SAD,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/premier-liga/transfers/wettbewerb/RU1/saison_id/2020
119,2020,Ron-Robert Zieler,Goalkeeper,31,£1.80m,Hannover 96,2. Bundesliga,1. FC Köln,Bundesliga,Loan,https://www.transfermarkt.co.uk/2-bundesliga/transfers/wettbewerb/L2/saison_id/2020
120,2020,Bruno Varela,Goalkeeper,25,£1.80m,Benfica,Liga NOS,Vit. Guimarães,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/primeira-liga/transfers/wettbewerb/PO1/saison_id/2020
121,2020,Alessandro Plizzari,Goalkeeper,20,£1.80m,AC Milan,Serie A,Reggina,Serie B,Loan,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/2020
122,2020,Matty Cash,Right-Back,23,£4.32m,Nottm Forest,Championship,Aston Villa,Premier League,£14.18m,https://www.transfermarkt.co.uk/matty-cash/profil/spieler/425334
123,2020,Nicolás Otamendi,Centre-Back,32,£13.05m,Man City,Premier League,Benfica,Liga NOS,£13.50m,https://www.transfermarkt.co.uk/nicolas-otamendi/profil/spieler/54781
124,2020,Philipp Max,Left-Back,27,£13.50m,FC Augsburg,Bundesliga,PSV Eindhoven,Eredivisie,£7.20m,https://www.transfermarkt.co.uk/philipp-max/profil/spieler/111275
125,2020,Jan Vertonghen,Centre-Back,33,£13.05m,Spurs,Premier League,Benfica,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/jan-vertonghen/profil/spieler/43250
126,2020,Cristian Romero,Centre-Back,22,£12.60m,Juventus,Serie A,Atalanta,Serie A,Loan fee:,https://www.transfermarkt.co.uk/cristian-romero/profil/spieler/355915
127,2020,Jean-Clair Todibo,Centre-Back,20,£12.60m,FC Barcelona,LaLiga,Benfica,Liga NOS,Loan fee:,https://www.transfermarkt.co.uk/jean-clair-todibo/profil/spieler/605184
128,2020,Axel Disasi,Centre-Back,22,£12.15m,Stade Reims,Ligue 1,Monaco,Ligue 1,£11.70m,https://www.transfermarkt.co.uk/axel-disasi/profil/spieler/386047
129,2020,Luca Pellegrini,Left-Back,21,£12.15m,Juventus,Serie A,Genoa,Serie A,Loan,https://www.transfermarkt.co.uk/luca-pellegrini/profil/spieler/346567
130,2020,Juan Foyth,Centre-Back,22,£12.15m,Spurs,Premier League,Villarreal,LaLiga,Loan,https://www.transfermarkt.co.uk/juan-foyth/profil/spieler/480763
131,2020,Kyle Walker-Peters,Right-Back,23,£7.20m,Spurs,Premier League,Southampton,Premier League,£11.97m,https://www.transfermarkt.co.uk/kyle-walker-peters/profil/spieler/341051
132,2020,Konstantinos Tsimikas,Left-Back,24,£8.10m,Olympiacos,Super League 1,Liverpool,Premier League,£11.70m,https://www.transfermarkt.co.uk/konstantinos-tsimikas/profil/spieler/338070
133,2020,Dejan Lovren,Centre-Back,31,£10.80m,Liverpool,Premier League,Zenit S-Pb,Premier Liga,£10.80m,https://www.transfermarkt.co.uk/dejan-lovren/profil/spieler/37838
134,2020,Mohammed Salisu,Centre-Back,21,£10.80m,Real Valladolid,LaLiga,Southampton,Premier League,£10.80m,https://www.transfermarkt.co.uk/mohammed-salisu/profil/spieler/563963
135,2020,Marcos Acuña,Left-Back,28,£10.80m,Sporting CP,Liga NOS,Sevilla FC,LaLiga,£9.45m,https://www.transfermarkt.co.uk/marcos-acuna/profil/spieler/60410
136,2020,Santiago Arias,Right-Back,28,£10.80m,Atlético Madrid,LaLiga,Bay. Leverkusen,Bundesliga,Loan fee:,https://www.transfermarkt.co.uk/santiago-arias/profil/spieler/120443
137,2020,Daniele Rugani,Centre-Back,26,£10.80m,Juventus,Serie A,Stade Rennais,Ligue 1,Loan fee:,https://www.transfermarkt.co.uk/daniele-rugani/profil/spieler/162959
138,2020,Benjamin Henrichs,Right-Back,23,£10.80m,Monaco,Ligue 1,RB Leipzig,Bundesliga,Loan,https://www.transfermarkt.co.uk/benjamin-henrichs/profil/spieler/202591
139,2020,Diogo Dalot,Right-Back,21,£10.80m,Man Utd,Premier League,AC Milan,Serie A,Loan,https://www.transfermarkt.co.uk/diogo-dalot/profil/spieler/357147
140,2020,Pol Lirola,Right-Back,23,£9.00m,Sassuolo,Serie A,Fiorentina,Serie A,£9.90m,https://www.transfermarkt.co.uk/pol-lirola/profil/spieler/298975
141,2020,Kevin Bonifazi,Centre-Back,24,£3.60m,Torino,Serie A,SPAL,Serie B,£9.90m,https://www.transfermarkt.co.uk/kevin-bonifazi/profil/spieler/247377
142,2020,Tanguy Nianzou,Centre-Back,18,£9.90m,Paris SG,Ligue 1,Bayern Munich ,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/tanguy-nianzou/profil/spieler/538996
143,2020,Ridle Baku,Right-Back,22,£6.30m,1.FSV Mainz 05,Bundesliga,VfL Wolfsburg,Bundesliga,£9.00m,https://www.transfermarkt.co.uk/ridle-baku/profil/spieler/327251
144,2020,Alessandro Florenzi,Right-Back,29,£9.00m,AS Roma,Serie A,Paris SG,Ligue 1,Loan fee:,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2020
