,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
15,2018,Robin Olsen,Goalkeeper,30,£2.25m,FC Copenhagen,Superligaen Championship round,AS Roma,Serie A,£8.10m,https://www.transfermarkt.co.uk/robin-olsen/profil/spieler/75458
16,2018,Andriy Lunin,Goalkeeper,21,£3.15m,Zorya Lugansk,Premier Liga,Real Madrid,LaLiga,£7.65m,https://www.transfermarkt.co.uk/andriy-lunin/profil/spieler/404839
17,2018,Andriy Lunin,Goalkeeper,21,£7.65m,Real Madrid,LaLiga,CD Leganés,LaLiga,Loan,https://www.transfermarkt.co.uk/andriy-lunin/profil/spieler/404839
18,2018,Lukasz Fabianski,Goalkeeper,35,£4.50m,Swansea,Championship,West Ham,Premier League,£7.20m,https://www.transfermarkt.co.uk/lukasz-fabianski/profil/spieler/29692
19,2018,Kevin Trapp,Goalkeeper,30,£7.20m,Paris SG,Ligue 1,E. Frankfurt,Bundesliga,Loan,https://www.transfermarkt.co.uk/kevin-trapp/profil/spieler/45672
20,2018,Sam Johnstone,Goalkeeper,27,£2.25m,Man Utd,Premier League,West Brom,Championship,£6.62m,https://www.transfermarkt.co.uk/sam-johnstone/profil/spieler/110864
21,2018,Lovre Kalinic,Goalkeeper,30,£5.85m,KAA Gent,Jupiler Pro League,Aston Villa,Championship,£5.40m,https://www.transfermarkt.co.uk/lovre-kalinic/profil/spieler/46405
22,2018,Tomas Vaclík,Goalkeeper,31,£3.60m,FC Basel,Super League,Sevilla FC,LaLiga,£5.40m,https://www.transfermarkt.co.uk/tomas-vaclik/profil/spieler/64000
23,2018,Fabri,Goalkeeper,32,£3.60m,Besiktas,Süper Lig,Fulham,Premier League,£5.40m,https://www.transfermarkt.co.uk/fabri/profil/spieler/45882
24,2018,Marco Sportiello,Goalkeeper,28,£5.40m,Atalanta,Serie A,Frosinone,Serie A,Loan fee:,https://www.transfermarkt.co.uk/marco-sportiello/profil/spieler/199976
25,2018,João Cancelo,Right-Back,26,£31.50m,Valencia,LaLiga,Juventus,Serie A,£36.36m,https://www.transfermarkt.co.uk/joao-cancelo/profil/spieler/182712
26,2018,Stefan de Vrij,Centre-Back,28,£36.00m,Lazio,Serie A,Inter,Serie A,Free transfer,https://www.transfermarkt.co.uk/stefan-de-vrij/profil/spieler/111196
27,2018,Thilo Kehrer,Centre-Back,24,£16.20m,FC Schalke 04,Bundesliga,Paris SG,Ligue 1,£33.30m,https://www.transfermarkt.co.uk/thilo-kehrer/profil/spieler/228948
28,2018,Clément Lenglet,Centre-Back,25,£22.50m,Sevilla FC,LaLiga,FC Barcelona,LaLiga,£32.31m,https://www.transfermarkt.co.uk/clement-lenglet/profil/spieler/182904
29,2018,Mattia Caldara,Centre-Back,26,£22.50m,Juventus,Serie A,AC Milan,Serie A,£31.50m,https://www.transfermarkt.co.uk/mattia-caldara/profil/spieler/197470
30,2018,Leonardo Bonucci,Centre-Back,33,£31.50m,AC Milan,Serie A,Juventus,Serie A,£31.50m,https://www.transfermarkt.co.uk/leonardo-bonucci/profil/spieler/39983
31,2018,Yerry Mina,Centre-Back,26,£18.00m,FC Barcelona,LaLiga,Everton,Premier League,£27.23m,https://www.transfermarkt.co.uk/yerry-mina/profil/spieler/289446
32,2018,Álvaro Odriozola,Right-Back,24,£22.50m,Real Sociedad,LaLiga,Real Madrid,LaLiga,£27.00m,https://www.transfermarkt.co.uk/alvaro-odriozola/profil/spieler/280730
33,2018,Abdou Diallo,Centre-Back,24,£10.80m,1.FSV Mainz 05,Bundesliga,Bor. Dortmund,Bundesliga,£25.20m,https://www.transfermarkt.co.uk/abdou-diallo/profil/spieler/229005
34,2018,Jannik Vestergaard,Centre-Back,28,£12.60m,Bor. M'gladbach,Bundesliga,Southampton,Premier League,£22.50m,https://www.transfermarkt.co.uk/jannik-vestergaard/profil/spieler/99331
35,2018,Issa Diop,Centre-Back,23,£19.80m,Toulouse,Ligue 1,West Ham,Premier League,£22.50m,https://www.transfermarkt.co.uk/issa-diop/profil/spieler/272622
36,2018,Sime Vrsaljko,Right-Back,28,£22.50m,Atlético Madrid,LaLiga,Inter,Serie A,Loan fee:,https://www.transfermarkt.co.uk/sime-vrsaljko/profil/spieler/76061
37,2018,Yuri Berchiche,Left-Back,30,£15.30m,Paris SG,Ligue 1,Athletic,LaLiga,£21.60m,https://www.transfermarkt.co.uk/yuri-berchiche/profil/spieler/61812
38,2018,Diogo Dalot,Right-Back,21,£13.50m,FC Porto,Liga NOS,Man Utd,Premier League,£19.80m,https://www.transfermarkt.co.uk/diogo-dalot/profil/spieler/357147
39,2018,Ricardo Pereira,Right-Back,27,£18.00m,FC Porto,Liga NOS,Leicester,Premier League,£19.80m,https://www.transfermarkt.co.uk/ricardo-pereira/profil/spieler/215876
40,2018,Caglar Söyüncü,Centre-Back,24,£16.20m,SC Freiburg,Bundesliga,Leicester,Premier League,£18.99m,https://www.transfermarkt.co.uk/caglar-soyuncu/profil/spieler/320141
41,2018,Jonny Otto,Left-Back,26,£10.80m,Atlético Madrid,LaLiga,Wolves,Premier League,£18.45m,https://www.transfermarkt.co.uk/jonny-otto/profil/spieler/175446
42,2018,Lucas Digne,Left-Back,27,£13.50m,FC Barcelona,LaLiga,Everton,Premier League,£18.18m,https://www.transfermarkt.co.uk/lucas-digne/profil/spieler/126664
43,2018,Benjamin Henrichs,Right-Back,23,£10.80m,Bay. Leverkusen,Bundesliga,Monaco,Ligue 1,£18.00m,https://www.transfermarkt.co.uk/benjamin-henrichs/profil/spieler/202591
44,2018,Terence Kongolo,Centre-Back,26,£9.00m,Monaco,Ligue 1,Huddersfield,Premier League,£18.00m,https://www.transfermarkt.co.uk/terence-kongolo/profil/spieler/152651
45,2018,Sokratis,Centre-Back,32,£18.00m,Bor. Dortmund,Bundesliga,Arsenal,Premier League,£14.40m,https://www.transfermarkt.co.uk/sokratis/profil/spieler/34322
46,2018,Duje Caleta-Car,Centre-Back,24,£9.00m,RB Salzburg,Bundesliga,Marseille,Ligue 1,£17.10m,https://www.transfermarkt.co.uk/duje-caleta-car/profil/spieler/238266
47,2018,Daley Blind,Centre-Back,30,£16.20m,Man Utd,Premier League,Ajax,Eredivisie,£14.40m,https://www.transfermarkt.co.uk/daley-blind/profil/spieler/12282
48,2018,Diego Laxalt,Left-Back,27,£16.20m,Genoa,Serie A,AC Milan,Serie A,£13.41m,https://www.transfermarkt.co.uk/diego-laxalt/profil/spieler/230552
49,2018,Santiago Arias,Right-Back,28,£16.20m,PSV Eindhoven,Eredivisie,Atlético Madrid,LaLiga,£9.90m,https://www.transfermarkt.co.uk/santiago-arias/profil/spieler/120443
50,2018,Naby Keïta,Central Midfield,25,£58.50m,RB Leipzig,Bundesliga,Liverpool,Premier League,£54.00m,https://www.transfermarkt.co.uk/naby-keita/profil/spieler/302215
51,2018,Fred,Central Midfield,27,£28.80m,Shakhtar D.,Premier Liga,Man Utd,Premier League,£53.10m,https://www.transfermarkt.co.uk/fred/profil/spieler/191614
52,2018,Jorginho,Defensive Midfield,28,£45.00m,SSC Napoli,Serie A,Chelsea,Premier League,£51.30m,https://www.transfermarkt.co.uk/jorginho/profil/spieler/102017
53,2018,Fabinho,Defensive Midfield,26,£40.50m,Monaco,Ligue 1,Liverpool,Premier League,£40.50m,https://www.transfermarkt.co.uk/fabinho/profil/spieler/225693
54,2018,Radja Nainggolan,Attacking Midfield,32,£40.50m,AS Roma,Serie A,Inter,Serie A,£34.20m,https://www.transfermarkt.co.uk/radja-nainggolan/profil/spieler/41982
55,2018,Paulinho,Central Midfield,32,£34.20m,FC Barcelona,LaLiga,GZ Evergrande,Super League,£37.80m,https://www.transfermarkt.co.uk/paulinho/profil/spieler/57229
56,2018,Leandro Paredes,Central Midfield,26,£22.50m,Zenit S-Pb,Premier Liga,Paris SG,Ligue 1,£36.00m,https://www.transfermarkt.co.uk/leandro-paredes/profil/spieler/166237
57,2018,Paulinho,Central Midfield,32,£36.00m,FC Barcelona,LaLiga,GZ Evergrande,Super League,Loan fee:,https://www.transfermarkt.co.uk/paulinho/profil/spieler/57229
58,2018,Tiemoué Bakayoko,Defensive Midfield,26,£36.00m,Chelsea,Premier League,AC Milan,Serie A,Loan fee:,https://www.transfermarkt.co.uk/tiemoue-bakayoko/profil/spieler/182618
59,2018,Leon Goretzka,Central Midfield,25,£36.00m,FC Schalke 04,Bundesliga,Bayern Munich ,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/leon-goretzka/profil/spieler/153084
60,2018,Lucas Paquetá,Attacking Midfield,23,£13.50m,Flamengo,Série A,AC Milan,Serie A,£34.56m,https://www.transfermarkt.co.uk/lucas-paqueta/profil/spieler/444523
61,2018,Arturo Vidal,Central Midfield,33,£31.50m,Bayern Munich ,Bundesliga,FC Barcelona,LaLiga,£16.20m,https://www.transfermarkt.co.uk/arturo-vidal/profil/spieler/37666
62,2018,Arthur,Central Midfield,24,£27.00m,Grêmio,Série A,FC Barcelona,LaLiga,£27.90m,https://www.transfermarkt.co.uk/arthur/profil/spieler/362842
63,2018,Fabián Ruiz,Central Midfield,24,£18.00m,Real Betis,LaLiga,SSC Napoli,Serie A,£27.00m,https://www.transfermarkt.co.uk/fabian-ruiz/profil/spieler/350219
64,2018,Jean Michaël Seri,Central Midfield,29,£27.00m,OGC Nice,Ligue 1,Fulham,Premier League,£27.00m,https://www.transfermarkt.co.uk/jean-michael-seri/profil/spieler/178614
65,2018,Aleksandr Golovin,Attacking Midfield,24,£22.50m,CSKA Moscow,Premier Liga,Monaco,Ligue 1,£27.00m,https://www.transfermarkt.co.uk/aleksandr-golovin/profil/spieler/263918
66,2018,Lucas Torreira,Defensive Midfield,24,£27.00m,Sampdoria,Serie A,Arsenal,Premier League,£25.79m,https://www.transfermarkt.co.uk/lucas-torreira/profil/spieler/318077
67,2018,Steven Nzonzi,Defensive Midfield,31,£27.00m,Sevilla FC,LaLiga,AS Roma,Serie A,£23.99m,https://www.transfermarkt.co.uk/steven-nzonzi/profil/spieler/73734
68,2018,Geoffrey Kondogbia,Central Midfield,27,£27.00m,Inter,Serie A,Valencia,LaLiga,£19.80m,https://www.transfermarkt.co.uk/geoffrey-kondogbia/profil/spieler/127189
69,2018,Marek Hamsik,Central Midfield,33,£27.00m,SSC Napoli,Serie A,DL Yifang,Super League,£18.00m,https://www.transfermarkt.co.uk/marek-hamsik/profil/spieler/38593
70,2018,Giovani Lo Celso,Central Midfield,24,£27.00m,Paris SG,Ligue 1,Real Betis,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/giovani-lo-celso/profil/spieler/348795
71,2018,Emre Can,Defensive Midfield,26,£27.00m,Liverpool,Premier League,Juventus,Serie A,Free transfer,https://www.transfermarkt.co.uk/emre-can/profil/spieler/119296
72,2018,Mateo Kovacic,Central Midfield,26,£27.00m,Real Madrid,LaLiga,Chelsea,Premier League,Loan,https://www.transfermarkt.co.uk/mateo-kovacic/profil/spieler/51471
73,2018,Jefferson Lerma,Defensive Midfield,25,£1.80m,Levante,LaLiga,Bournemouth,Premier League,£25.20m,https://www.transfermarkt.co.uk/jefferson-lerma/profil/spieler/262980
74,2018,Kevin Strootman,Central Midfield,30,£25.20m,AS Roma,Serie A,Marseille,Ligue 1,£22.50m,https://www.transfermarkt.co.uk/kevin-strootman/profil/spieler/68864
75,2018,Kylian Mbappé,Left Winger,21,£108.00m,Monaco,Ligue 1,Paris SG,Ligue 1,£121.50m,https://www.transfermarkt.co.uk/kylian-mbappe/profil/spieler/342229
76,2018,Cristiano Ronaldo,Left Winger,35,£90.00m,Real Madrid,LaLiga,Juventus,Serie A,£105.30m,https://www.transfermarkt.co.uk/cristiano-ronaldo/profil/spieler/8198
77,2018,Thomas Lemar,Left Winger,24,£58.50m,Monaco,Ligue 1,Atlético Madrid,LaLiga,£63.00m,https://www.transfermarkt.co.uk/thomas-lemar/profil/spieler/205562
78,2018,Riyad Mahrez,Right Winger,29,£45.00m,Leicester,Premier League,Man City,Premier League,£61.02m,https://www.transfermarkt.co.uk/riyad-mahrez/profil/spieler/171424
79,2018,Christian Pulisic,Left Winger,22,£45.00m,Bor. Dortmund,Bundesliga,Chelsea,Premier League,£57.60m,https://www.transfermarkt.co.uk/christian-pulisic/profil/spieler/315779
80,2018,Douglas Costa,Right Winger,30,£49.50m,Bayern Munich ,Bundesliga,Juventus,Serie A,£36.00m,https://www.transfermarkt.co.uk/douglas-costa/profil/spieler/75615
81,2018,Gonzalo Higuaín,Centre-Forward,32,£49.50m,Juventus,Serie A,AC Milan,Serie A,Loan fee:,https://www.transfermarkt.co.uk/gonzalo-higuain/profil/spieler/39153
82,2018,Gonzalo Higuaín,Centre-Forward,32,£45.00m,Juventus,Serie A,Chelsea,Premier League,Loan fee:,https://www.transfermarkt.co.uk/gonzalo-higuain/profil/spieler/39153
83,2018,Álvaro Morata,Centre-Forward,27,£45.00m,Chelsea,Premier League,Atlético Madrid,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223
84,2018,Christian Pulisic,Left Winger,22,£45.00m,Chelsea,Premier League,Bor. Dortmund,Bundesliga,Loan,https://www.transfermarkt.co.uk/christian-pulisic/profil/spieler/315779
85,2018,Vinícius Júnior,Left Winger,20,£31.50m,Flamengo,Série A,Real Madrid,LaLiga,£40.50m,https://www.transfermarkt.co.uk/vinicius-junior/profil/spieler/371998
86,2018,Malcom,Right Winger,23,£40.50m,G. Bordeaux,Ligue 1,FC Barcelona,LaLiga,£36.90m,https://www.transfermarkt.co.uk/malcom/profil/spieler/323704
87,2018,Patrik Schick,Centre-Forward,24,£18.00m,Sampdoria,Serie A,AS Roma,Serie A,£37.80m,https://www.transfermarkt.co.uk/patrik-schick/profil/spieler/242086
88,2018,Gonçalo Guedes,Left Winger,23,£36.00m,Paris SG,Ligue 1,Valencia,LaLiga,£36.00m,https://www.transfermarkt.co.uk/goncalo-guedes/profil/spieler/225122
89,2018,Michy Batshuayi,Centre-Forward,27,£36.00m,Chelsea,Premier League,Valencia,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/michy-batshuayi/profil/spieler/179184
90,2018,Richarlison,Centre-Forward,23,£22.50m,Watford,Premier League,Everton,Premier League,£35.28m,https://www.transfermarkt.co.uk/richarlison/profil/spieler/378710
91,2018,Felipe Anderson,Left Winger,27,£27.00m,Lazio,Serie A,West Ham,Premier League,£34.20m,https://www.transfermarkt.co.uk/felipe-anderson/profil/spieler/159372
92,2018,Krzysztof Piatek,Centre-Forward,25,£13.50m,Genoa,Serie A,AC Milan,Serie A,£31.50m,https://www.transfermarkt.co.uk/krzysztof-piatek/profil/spieler/327757
93,2018,Shoya Nakajima,Left Winger,26,£16.20m,Portimonense,Liga NOS,Al-Duhail SC,Stars League,£31.50m,https://www.transfermarkt.co.uk/shoya-nakajima/profil/spieler/188911
94,2018,Gelson Martins,Right Winger,25,£31.50m,Sporting CP,Liga NOS,Atlético Madrid,LaLiga,£20.25m,https://www.transfermarkt.co.uk/gelson-martins/profil/spieler/257448
95,2018,Keita Baldé,Left Winger,25,£27.00m,Monaco,Ligue 1,Inter,Serie A,Loan fee:,https://www.transfermarkt.co.uk/keita-balde/profil/spieler/238752
96,2018,Michy Batshuayi,Centre-Forward,27,£27.00m,Chelsea,Premier League,Crystal Palace,Premier League,Loan fee:,https://www.transfermarkt.co.uk/michy-batshuayi/profil/spieler/179184
97,2018,Anthony Modeste,Centre-Forward,32,£14.40m,1. FC Köln,2. Bundesliga,TJ Tianhai,Super League,£26.10m,https://www.transfermarkt.co.uk/anthony-modeste/profil/spieler/50512
98,2018,Lautaro Martínez,Centre-Forward,23,£22.50m,Racing Club,Superliga,Inter,Serie A,£22.50m,https://www.transfermarkt.co.uk/lautaro-martinez/profil/spieler/406625
99,2018,Simone Verdi,Right Winger,28,£22.50m,Bologna,Serie A,SSC Napoli,Serie A,£22.05m,https://www.transfermarkt.co.uk/simone-verdi/profil/spieler/130360
100,2018,Esteban Andrada,Goalkeeper,29,£4.50m,Lanús,Superliga,Boca Juniors,Superliga,£4.50m,https://www.transfermarkt.co.uk/esteban-andrada/profil/spieler/105888
101,2018,Baptiste Reynet,Goalkeeper,29,£4.50m,Dijon,Ligue 1,Toulouse,Ligue 1,£3.60m,https://www.transfermarkt.co.uk/baptiste-reynet/profil/spieler/190786
102,2018,Jonas Lössl,Goalkeeper,31,£4.50m,1.FSV Mainz 05,Bundesliga,Huddersfield,Premier League,£2.25m,https://www.transfermarkt.co.uk/jonas-lossl/profil/spieler/48870
103,2018,Antonio Adán,Goalkeeper,33,£4.50m,Real Betis,LaLiga,Atlético Madrid,LaLiga,£900Th.,https://www.transfermarkt.co.uk/antonio-adan/profil/spieler/44062
104,2018,Vicente Guaita,Goalkeeper,33,£4.50m,Getafe,LaLiga,Crystal Palace,Premier League,Free transfer,https://www.transfermarkt.co.uk/vicente-guaita/profil/spieler/64399
105,2018,Pau López,Goalkeeper,25,£4.50m,Espanyol,LaLiga,Real Betis,LaLiga,Free transfer,https://www.transfermarkt.co.uk/pau-lopez/profil/spieler/286415
106,2018,David Ospina,Goalkeeper,32,£4.50m,Arsenal,Premier League,SSC Napoli,Serie A,Loan,https://www.transfermarkt.co.uk/david-ospina/profil/spieler/73396
107,2018,David Button,Goalkeeper,31,£1.35m,Fulham,Premier League,Brighton,Premier League,£4.05m,https://www.transfermarkt.co.uk/david-button/profil/spieler/61814
108,2018,Matz Sels,Goalkeeper,28,£4.05m,Newcastle,Premier League,R. Strasbourg,Ligue 1,£3.60m,https://www.transfermarkt.co.uk/matz-sels/profil/spieler/127202
109,2018,Martin Dubravka,Goalkeeper,31,£3.60m,Sparta Praha,Fortuna Liga Championship Group,Newcastle,Premier League,£3.60m,https://www.transfermarkt.co.uk/martin-dubravka/profil/spieler/74960
110,2018,Antonio Mirante,Goalkeeper,37,£900Th.,Bologna,Serie A,AS Roma,Serie A,£3.60m,https://www.transfermarkt.co.uk/antonio-mirante/profil/spieler/22141
111,2018,Alex Smithies,Goalkeeper,30,£2.70m,QPR,Championship,Cardiff,Premier League,£3.60m,https://www.transfermarkt.co.uk/alex-smithies/profil/spieler/33754
112,2018,Juan Musso,Goalkeeper,26,£900Th.,Racing Club,Superliga,Udinese Calcio,Serie A,£3.60m,https://www.transfermarkt.co.uk/juan-musso/profil/spieler/242359
113,2018,David Soria,Goalkeeper,27,£3.60m,Sevilla FC,LaLiga,Getafe,LaLiga,£2.70m,https://www.transfermarkt.co.uk/david-soria/profil/spieler/226012
114,2018,Marcelo Grohe,Goalkeeper,33,£3.60m,Grêmio,Série A,Ittihad,Professional League,£2.39m,https://www.transfermarkt.co.uk/marcelo-grohe/profil/spieler/52313
115,2018,Marwin Hitz,Goalkeeper,33,£3.60m,FC Augsburg,Bundesliga,Bor. Dortmund,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/marwin-hitz/profil/spieler/59238
116,2018,Pierluigi Gollini,Goalkeeper,25,£3.15m,Aston Villa,Championship,Atalanta,Serie A,£3.42m,https://www.transfermarkt.co.uk/pierluigi-gollini/profil/spieler/244192
117,2018,Joel Robles,Goalkeeper,30,£3.15m,Everton,Premier League,Real Betis,LaLiga,Free transfer,https://www.transfermarkt.co.uk/joel-robles/profil/spieler/101118
118,2018,Karlo Letica,Goalkeeper,23,£765Th.,Hajduk Split,1.HNL,Club Brugge,Jupiler Pro League,£2.70m,https://www.transfermarkt.co.uk/karlo-letica/profil/spieler/318707
119,2018,Örjan Nyland,Goalkeeper,30,£720Th.,FC Ingolstadt,2. Bundesliga,Aston Villa,Championship,£2.70m,https://www.transfermarkt.co.uk/orjan-nyland/profil/spieler/73517
120,2018,Frederik Rönnow,Goalkeeper,28,£2.70m,Bröndby IF,Superligaen Championship round,E. Frankfurt,Bundesliga,£2.52m,https://www.transfermarkt.co.uk/frederik-ronnow/profil/spieler/107775
121,2018,Ben Foster,Goalkeeper,37,£2.70m,West Brom,Championship,Watford,Premier League,£2.52m,https://www.transfermarkt.co.uk/ben-foster/profil/spieler/13572
122,2018,Berke Özer,Goalkeeper,20,£2.70m,Altinordu,1.Lig,Fenerbahce,Süper Lig,£2.25m,https://www.transfermarkt.co.uk/berke-ozer/profil/spieler/361256
123,2018,Alfred Gomis,Goalkeeper,27,£2.70m,Torino,Serie A,SPAL,Serie A,£1.35m,https://www.transfermarkt.co.uk/alfred-gomis/profil/spieler/163568
124,2018,Emil Audero,Goalkeeper,23,£2.70m,Juventus,Serie A,Sampdoria,Serie A,Loan fee:,https://www.transfermarkt.co.uk/emil-audero/profil/spieler/256339
125,2018,Salif Sané,Centre-Back,30,£16.20m,Hannover 96,Bundesliga,FC Schalke 04,Bundesliga,£6.30m,https://www.transfermarkt.co.uk/salif-sane/profil/spieler/126534
126,2018,Ben Gibson,Centre-Back,27,£9.00m,Middlesbrough,Championship,Burnley,Premier League,£15.21m,https://www.transfermarkt.co.uk/ben-gibson/profil/spieler/128904
127,2018,Alfie Mawson,Centre-Back,26,£13.50m,Swansea,Championship,Fulham,Premier League,£15.17m,https://www.transfermarkt.co.uk/alfie-mawson/profil/spieler/287431
128,2018,Nordi Mukiele,Right-Back,22,£12.60m,Montpellier,Ligue 1,RB Leipzig,Bundesliga,£14.40m,https://www.transfermarkt.co.uk/nordi-mukiele/profil/spieler/348026
129,2018,Jordan Amavi,Left-Back,26,£14.40m,Aston Villa,Championship,Marseille,Ligue 1,£9.00m,https://www.transfermarkt.co.uk/jordan-amavi/profil/spieler/241229
130,2018,Leonardo Balerdi,Centre-Back,21,£2.25m,Boca Juniors,Superliga,Bor. Dortmund,Bundesliga,£13.95m,https://www.transfermarkt.co.uk/leonardo-balerdi/profil/spieler/575998
131,2018,Mouctar Diakhaby,Centre-Back,23,£9.00m,Olympique Lyon,Ligue 1,Valencia,LaLiga,£13.50m,https://www.transfermarkt.co.uk/mouctar-diakhaby/profil/spieler/346289
132,2018,Diego Rico,Left-Back,27,£2.25m,CD Leganés,LaLiga,Bournemouth,Premier League,£13.50m,https://www.transfermarkt.co.uk/diego-rico/profil/spieler/249513
133,2018,Joris Gnagnon,Centre-Back,23,£13.50m,Stade Rennais,Ligue 1,Sevilla FC,LaLiga,£12.15m,https://www.transfermarkt.co.uk/joris-gnagnon/profil/spieler/378954
134,2018,Jeison Murillo,Centre-Back,28,£13.50m,Inter,Serie A,Valencia,LaLiga,£10.80m,https://www.transfermarkt.co.uk/jeison-murillo/profil/spieler/131102
135,2018,Medhi Benatia,Centre-Back,33,£13.50m,Juventus,Serie A,Al-Duhail SC,Stars League,£7.20m,https://www.transfermarkt.co.uk/medhi-benatia/profil/spieler/45124
136,2018,Kurt Zouma,Centre-Back,25,£13.50m,Chelsea,Premier League,Everton,Premier League,Loan fee:,https://www.transfermarkt.co.uk/kurt-zouma/profil/spieler/157509
137,2018,Daniel Wass,Right-Back,31,£13.50m,Celta de Vigo,LaLiga,Valencia,LaLiga,£5.40m,https://www.transfermarkt.co.uk/daniel-wass/profil/spieler/63463
138,2018,Jonny Evans,Centre-Back,32,£13.50m,West Brom,Championship,Leicester,Premier League,£3.60m,https://www.transfermarkt.co.uk/jonny-evans/profil/spieler/42412
139,2018,Jeison Murillo,Centre-Back,28,£13.50m,Valencia,LaLiga,FC Barcelona,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/jeison-murillo/profil/spieler/131102
140,2018,Cédric Soares,Right-Back,29,£13.50m,Southampton,Premier League,Inter,Serie A,Loan fee:,https://www.transfermarkt.co.uk/cedric-soares/profil/spieler/112988
141,2018,Theo Hernández,Left-Back,23,£13.50m,Real Madrid,LaLiga,Real Sociedad,LaLiga,Loan,https://www.transfermarkt.co.uk/theo-hernandez/profil/spieler/339808
142,2018,Nathaniel Clyne,Right-Back,29,£13.50m,Liverpool,Premier League,Bournemouth,Premier League,Loan,https://www.transfermarkt.co.uk/nathaniel-clyne/profil/spieler/85177
143,2018,Wesley Hoedt,Centre-Back,26,£13.50m,Southampton,Premier League,Celta de Vigo,LaLiga,Loan,https://www.transfermarkt.co.uk/wesley-hoedt/profil/spieler/253765
144,2018,Filip Benkovic,Centre-Back,23,£9.90m,Dinamo Zagreb,1.HNL,Leicester,Premier League,£13.05m,https://www.transfermarkt.co.uk/filip-benkovic/profil/spieler/293168
145,2018,Calum Chambers,Centre-Back,25,£12.60m,Arsenal,Premier League,Fulham,Premier League,Loan,https://www.transfermarkt.co.uk/calum-chambers/profil/spieler/215118
146,2018,Chris Mepham,Centre-Back,22,£7.20m,Brentford,Championship,Bournemouth,Premier League,£12.24m,https://www.transfermarkt.co.uk/chris-mepham/profil/spieler/480987
147,2018,Germán Pezzella,Centre-Back,29,£11.70m,Real Betis,LaLiga,Fiorentina,Serie A,£8.78m,https://www.transfermarkt.co.uk/german-pezzella/profil/spieler/113133
