,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
32,2008,Fabricio Coloccini,Centre-Back,38,£9.00m,Dep. La Coruña,LaLiga,Newcastle,Premier League,£11.70m,https://www.transfermarkt.co.uk/fabricio-coloccini/profil/spieler/6150
33,2008,Wayne Bridge,Left-Back,40,£5.40m,Chelsea,Premier League,Man City,Premier League,£11.70m,https://www.transfermarkt.co.uk/wayne-bridge/profil/spieler/3682
34,2008,John Arne Riise,Left-Back,40,£11.25m,Liverpool,Premier League,AS Roma,Serie A,£4.95m,https://www.transfermarkt.co.uk/john-arne-riise/profil/spieler/3220
35,2008,Juan Manuel Vargas,Left-Back,37,£9.90m,Catania,Serie A,Fiorentina,Serie A,£10.80m,https://www.transfermarkt.co.uk/juan-manuel-vargas/profil/spieler/30584
36,2008,Domenico Criscito,Left-Back,33,£4.05m,Juventus,Serie A,Genoa,Serie A,£10.35m,https://www.transfermarkt.co.uk/domenico-criscito/profil/spieler/44136
37,2008,Tomas Ujfalusi,Centre-Back,42,£9.45m,Fiorentina,Serie A,Atlético Madrid,LaLiga,Free transfer,https://www.transfermarkt.co.uk/tomas-ujfalusi/profil/spieler/325
38,2008,Johnny Heitinga,Centre-Back,36,£6.30m,Ajax,Eredivisie,Atlético Madrid,LaLiga,£9.00m,https://www.transfermarkt.co.uk/johnny-heitinga/profil/spieler/4315
39,2008,Ezequiel Garay,Centre-Back,33,£9.00m,Racing,LaLiga,Real Madrid,LaLiga,£9.00m,https://www.transfermarkt.co.uk/ezequiel-garay/profil/spieler/35939
40,2008,Curtis Davies,Centre-Back,35,£3.15m,West Brom,Premier League,Aston Villa,Premier League,£9.00m,https://www.transfermarkt.co.uk/curtis-davies/profil/spieler/18227
41,2008,Carlos Cuéllar,Centre-Back,39,£5.40m,Rangers,Premiership,Aston Villa,Premier League,£9.00m,https://www.transfermarkt.co.uk/carlos-cuellar/profil/spieler/16576
42,2008,Anton Ferdinand,Centre-Back,35,£3.60m,West Ham,Premier League,Sunderland,Premier League,£9.00m,https://www.transfermarkt.co.uk/anton-ferdinand/profil/spieler/3698
43,2008,Thiago Silva,Centre-Back,36,£6.75m,Fluminense,Série A,AC Milan,Serie A,£9.00m,https://www.transfermarkt.co.uk/thiago-silva/profil/spieler/29241
44,2008,Vincent Kompany,Centre-Back,34,£9.00m,Hamburger SV,Bundesliga,Man City,Premier League,£7.65m,https://www.transfermarkt.co.uk/vincent-kompany/profil/spieler/9594
45,2008,Marcell Jansen,Left-Back,34,£9.00m,Bayern Munich ,Bundesliga,Hamburger SV,Bundesliga,£7.20m,https://www.transfermarkt.co.uk/marcell-jansen/profil/spieler/16624
46,2008,Fernando Meira,Centre-Back,42,£9.00m,VfB Stuttgart,Bundesliga,Galatasaray,Süper Lig,£4.05m,https://www.transfermarkt.co.uk/fernando-meira/profil/spieler/1432
47,2008,Ezequiel Garay,Centre-Back,33,£9.00m,Real Madrid,LaLiga,Racing,LaLiga,Loan,https://www.transfermarkt.co.uk/ezequiel-garay/profil/spieler/35939
48,2008,Christian Maggio,Right-Back,38,£8.10m,Sampdoria,Serie A,SSC Napoli,Serie A,£7.20m,https://www.transfermarkt.co.uk/christian-maggio/profil/spieler/21151
49,2008,Pablo Zabaleta,Right-Back,35,£7.20m,Espanyol,LaLiga,Man City,Premier League,£7.83m,https://www.transfermarkt.co.uk/pablo-zabaleta/profil/spieler/20007
50,2008,Ronaldinho,Attacking Midfield,40,£31.50m,FC Barcelona,LaLiga,AC Milan,Serie A,£21.74m,https://www.transfermarkt.co.uk/ronaldinho/profil/spieler/3373
51,2008,Danny,Attacking Midfield,37,£6.98m,Dynamo Moscow,Premier Liga,Zenit S-Pb,Premier Liga,£27.00m,https://www.transfermarkt.co.uk/danny/profil/spieler/14119
52,2008,Rafael van der Vaart,Attacking Midfield,37,£20.70m,Hamburger SV,Bundesliga,Real Madrid,LaLiga,£13.50m,https://www.transfermarkt.co.uk/rafael-van-der-vaart/profil/spieler/4192
53,2008,David Bentley,Right Midfield,36,£8.10m,Blackburn,Premier League,Spurs,Premier League,£19.80m,https://www.transfermarkt.co.uk/david-bentley/profil/spieler/3205
54,2008,Marouane Fellaini,Central Midfield,32,£6.30m,Standard Liège,Jupiler Pro League,Everton,Premier League,£19.58m,https://www.transfermarkt.co.uk/marouane-fellaini/profil/spieler/39679
55,2008,Luka Modric,Central Midfield,35,£16.20m,Dinamo Zagreb,1.HNL,Spurs,Premier League,£18.90m,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
56,2008,Lassana Diarra,Defensive Midfield,35,£7.65m,Portsmouth,Premier League,Real Madrid,LaLiga,£18.00m,https://www.transfermarkt.co.uk/lassana-diarra/profil/spieler/23914
57,2008,Aleksandr Hleb,Attacking Midfield,39,£17.10m,Arsenal,Premier League,FC Barcelona,LaLiga,£15.30m,https://www.transfermarkt.co.uk/aleksandr-hleb/profil/spieler/597
58,2008,Nigel de Jong,Defensive Midfield,35,£10.80m,Hamburger SV,Bundesliga,Man City,Premier League,£16.20m,https://www.transfermarkt.co.uk/nigel-de-jong/profil/spieler/4672
59,2008,Deco,Attacking Midfield,43,£16.20m,FC Barcelona,LaLiga,Chelsea,Premier League,£9.00m,https://www.transfermarkt.co.uk/deco/profil/spieler/8564
60,2008,Samir Nasri,Attacking Midfield,33,£13.50m,Marseille,Ligue 1,Arsenal,Premier League,£14.40m,https://www.transfermarkt.co.uk/samir-nasri/profil/spieler/18935
61,2008,James Milner,Central Midfield,34,£7.65m,Newcastle,Premier League,Aston Villa,Premier League,£13.50m,https://www.transfermarkt.co.uk/james-milner/profil/spieler/3333
62,2008,Wilson Palacios,Defensive Midfield,36,£3.15m,Wigan,Premier League,Spurs,Premier League,£13.50m,https://www.transfermarkt.co.uk/wilson-palacios/profil/spieler/58361
63,2008,Ederson,Attacking Midfield,34,£9.90m,OGC Nice,Ligue 1,Olympique Lyon,Ligue 1,£13.41m,https://www.transfermarkt.co.uk/ederson/profil/spieler/29035
64,2008,Seydou Keita,Central Midfield,40,£7.20m,Sevilla FC,LaLiga,FC Barcelona,LaLiga,£12.60m,https://www.transfermarkt.co.uk/seydou-keita/profil/spieler/5486
65,2008,Jean II Makoun,Defensive Midfield,37,£11.25m,LOSC Lille,Ligue 1,Olympique Lyon,Ligue 1,£12.60m,https://www.transfermarkt.co.uk/jean-ii-makoun/profil/spieler/5648
66,2008,Sulley Muntari,Central Midfield,36,£10.80m,Portsmouth,Premier League,Inter,Serie A,£12.60m,https://www.transfermarkt.co.uk/sulley-muntari/profil/spieler/17129
67,2008,Hatem Ben Arfa,Attacking Midfield,33,£8.10m,Olympique Lyon,Ligue 1,Marseille,Ligue 1,£10.80m,https://www.transfermarkt.co.uk/hatem-ben-arfa/profil/spieler/18900
68,2008,Éver Banega,Central Midfield,32,£10.80m,Valencia,LaLiga,Atlético Madrid,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/ever-banega/profil/spieler/12249
69,2008,Júlio Baptista,Attacking Midfield,39,£9.90m,Real Madrid,LaLiga,AS Roma,Serie A,£9.00m,https://www.transfermarkt.co.uk/julio-baptista/profil/spieler/15952
70,2008,Christian Poulsen,Defensive Midfield,40,£9.90m,Sevilla FC,LaLiga,Juventus,Serie A,£8.78m,https://www.transfermarkt.co.uk/christian-poulsen/profil/spieler/1443
71,2008,Mathieu Flamini,Defensive Midfield,36,£9.90m,Arsenal,Premier League,AC Milan,Serie A,Free transfer,https://www.transfermarkt.co.uk/mathieu-flamini/profil/spieler/17396
72,2008,Luca Cigarini,Defensive Midfield,34,£6.30m,Parma,Serie B,Atalanta,Serie A,£9.45m,https://www.transfermarkt.co.uk/luca-cigarini/profil/spieler/33218
73,2008,Thiago Neves,Attacking Midfield,35,£9.00m,Fluminense,Série A,Hamburger SV,Bundesliga,£8.10m,https://www.transfermarkt.co.uk/thiago-neves/profil/spieler/53262
74,2008,Antonio Nocerino,Central Midfield,35,£8.55m,Juventus,Serie A,US Palermo,Serie A,£6.75m,https://www.transfermarkt.co.uk/antonio-nocerino/profil/spieler/22203
75,2008,Robinho,Left Winger,36,£30.60m,Real Madrid,LaLiga,Man City,Premier League,£38.70m,https://www.transfermarkt.co.uk/robinho/profil/spieler/15511
76,2008,Dimitar Berbatov,Centre-Forward,39,£23.40m,Spurs,Premier League,Man Utd,Premier League,£34.20m,https://www.transfermarkt.co.uk/dimitar-berbatov/profil/spieler/65
77,2008,Klaas-Jan Huntelaar,Centre-Forward,37,£18.00m,Ajax,Eredivisie,Real Madrid,LaLiga,£24.30m,https://www.transfermarkt.co.uk/klaas-jan-huntelaar/profil/spieler/4357
78,2008,Ricardo Quaresma,Right Winger,37,£22.50m,Inter,Serie A,Chelsea,Premier League,Loan,https://www.transfermarkt.co.uk/ricardo-quaresma/profil/spieler/4188
79,2008,Ricardo Quaresma,Right Winger,37,£20.70m,FC Porto,Liga NOS,Inter,Serie A,£22.14m,https://www.transfermarkt.co.uk/ricardo-quaresma/profil/spieler/4188
80,2008,Jô,Centre-Forward,33,£14.40m,CSKA Moscow,Premier Liga,Man City,Premier League,£21.60m,https://www.transfermarkt.co.uk/jotm/profil/spieler/34156
81,2008,Robbie Keane,Centre-Forward,40,£14.85m,Spurs,Premier League,Liverpool,Premier League,£21.60m,https://www.transfermarkt.co.uk/robbie-keane/profil/spieler/3144
82,2008,Andrey Arshavin,Second Striker,39,£21.60m,Zenit S-Pb,Premier Liga,Arsenal,Premier League,£14.85m,https://www.transfermarkt.co.uk/andrey-arshavin/profil/spieler/15378
83,2008,Amauri,Centre-Forward,40,£14.40m,US Palermo,Serie A,Juventus,Serie A,£20.52m,https://www.transfermarkt.co.uk/amauri/profil/spieler/6234
84,2008,Robbie Keane,Centre-Forward,40,£18.90m,Liverpool,Premier League,Spurs,Premier League,£15.03m,https://www.transfermarkt.co.uk/robbie-keane/profil/spieler/3144
85,2008,Hulk,Right Winger,34,-,Tokyo Verdy,J.League Div.1,FC Porto,Liga NOS,£17.10m,https://www.transfermarkt.co.uk/hulk/profil/spieler/80562
86,2008,Mancini,Left Winger,40,£17.10m,AS Roma,Serie A,Inter,Serie A,£11.70m,https://www.transfermarkt.co.uk/mancini/profil/spieler/15291
87,2008,Diego Milito,Centre-Forward,41,£16.20m,Real Zaragoza,LaLiga2,Genoa,Serie A,£11.70m,https://www.transfermarkt.co.uk/diego-milito/profil/spieler/22202
88,2008,Roman Pavlyuchenko,Centre-Forward,38,£7.20m,Spartak Moscow,Premier Liga,Spurs,Premier League,£15.66m,https://www.transfermarkt.co.uk/roman-pavlyuchenko/profil/spieler/15072
89,2008,Alberto Gilardino,Centre-Forward,38,£15.30m,AC Milan,Serie A,Fiorentina,Serie A,£12.60m,https://www.transfermarkt.co.uk/alberto-gilardino/profil/spieler/5878
90,2008,Jermain Defoe,Centre-Forward,38,£9.90m,Portsmouth,Premier League,Spurs,Premier League,£14.76m,https://www.transfermarkt.co.uk/jermain-defoe/profil/spieler/3875
91,2008,Miralem Sulejmani,Left Winger,31,£3.60m,Heerenveen,Eredivisie,Ajax,Eredivisie,£14.63m,https://www.transfermarkt.co.uk/miralem-sulejmani/profil/spieler/36080
92,2008,Andriy Shevchenko,Centre-Forward,44,£14.40m,Chelsea,Premier League,AC Milan,Serie A,Loan,https://www.transfermarkt.co.uk/andriy-shevchenko/profil/spieler/3522
93,2008,Jô,Centre-Forward,33,£14.40m,Man City,Premier League,Everton,Premier League,Loan,https://www.transfermarkt.co.uk/jotm/profil/spieler/34156
94,2008,Craig Bellamy,Left Winger,41,£6.75m,West Ham,Premier League,Man City,Premier League,£13.95m,https://www.transfermarkt.co.uk/craig-bellamy/profil/spieler/3297
95,2008,Adriano,Centre-Forward,38,£13.50m,Inter,Serie A,Flamengo,Série A,Free transfer,https://www.transfermarkt.co.uk/adriano/profil/spieler/5876
96,2008,Jefferson Farfán,Right Winger,35,£13.05m,PSV Eindhoven,Eredivisie,FC Schalke 04,Bundesliga,£9.00m,https://www.transfermarkt.co.uk/jefferson-farfan/profil/spieler/16649
97,2008,Dani Güiza,Centre-Forward,40,£9.00m,RCD Mallorca,LaLiga,Fenerbahce,Süper Lig,£12.60m,https://www.transfermarkt.co.uk/dani-guiza/profil/spieler/8186
98,2008,Peter Crouch,Centre-Forward,39,£8.55m,Liverpool,Premier League,Portsmouth,Premier League,£12.33m,https://www.transfermarkt.co.uk/peter-crouch/profil/spieler/4072
99,2008,Andy Johnson,Centre-Forward,39,£9.00m,Everton,Premier League,Fulham,Premier League,£11.97m,https://www.transfermarkt.co.uk/andy-johnson/profil/spieler/14031
100,2008,Logan Bailly,Goalkeeper,34,£2.70m,KRC Genk,Jupiler Pro League,Bor. M'gladbach,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/logan-bailly/profil/spieler/13021
101,2008,Alexander Manninger,Goalkeeper,43,£2.70m,Siena,Serie A,Udinese,Serie A,£1.62m,https://www.transfermarkt.co.uk/alexander-manninger/profil/spieler/5278
102,2008,Gianluca Curci,Goalkeeper,35,£2.70m,AS Roma,Serie A,Siena,Serie A,£1.58m,https://www.transfermarkt.co.uk/gianluca-curci/profil/spieler/24001
103,2008,Roberto Abbondanzieri,Goalkeeper,48,£2.70m,Getafe,LaLiga,Boca Juniors,Torneo Final,£270Th.,https://www.transfermarkt.co.uk/roberto-abbondanzieri/profil/spieler/19937
104,2008,Jens Lehmann,Goalkeeper,50,£2.70m,Arsenal,Premier League,VfB Stuttgart,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/jens-lehmann/profil/spieler/122
105,2008,Daniel Aranzubia,Goalkeeper,41,£2.70m,Athletic,LaLiga,Dep. La Coruña,LaLiga,Free transfer,https://www.transfermarkt.co.uk/daniel-aranzubia/profil/spieler/7612
106,2008,Ciro Polito,Goalkeeper,41,£2.61m,Catania,Serie A,Grosseto,Serie B,Loan,https://www.transfermarkt.co.uk/ciro-polito/profil/spieler/22123
107,2008,Antonio Mirante,Goalkeeper,37,£1.80m,Juventus,Serie A,Sampdoria,Serie A,£2.43m,https://www.transfermarkt.co.uk/antonio-mirante/profil/spieler/22141
108,2008,César Sánchez,Goalkeeper,49,£2.34m,Real Zaragoza,LaLiga2,Spurs,Premier League,Free transfer,https://www.transfermarkt.co.uk/cesar-sanchez/profil/spieler/7510
109,2008,Vladimir Gabulov,Goalkeeper,36,£2.03m,Kuban Krasnodar,1.Division,Dynamo Moscow,Premier Liga,£2.25m,https://www.transfermarkt.co.uk/vladimir-gabulov/profil/spieler/24131
110,2008,Raphael Schäfer,Goalkeeper,41,£2.25m,VfB Stuttgart,Bundesliga,1.FC Nuremberg,2. Bundesliga,£450Th.,https://www.transfermarkt.co.uk/raphael-schafer/profil/spieler/1150
111,2008,Justo Villar,Goalkeeper,43,£2.21m,Newell's,Torneo Final,Real Valladolid,LaLiga,Free transfer,https://www.transfermarkt.co.uk/justo-villar/profil/spieler/38811
112,2008,Antonio Notario,Goalkeeper,47,£2.16m,Real Murcia,LaLiga2,Celta de Vigo,LaLiga2,Free transfer,https://www.transfermarkt.co.uk/antonio-notario/profil/spieler/7694
113,2008,Mauricio Caranta,Goalkeeper,42,£2.07m,Boca Juniors,Torneo Final,Lanús,Torneo Final,Free transfer,https://www.transfermarkt.co.uk/mauricio-caranta/profil/spieler/12556
114,2008,Dimitar Ivankov,Goalkeeper,44,£1.98m,Kayserispor,Süper Lig,Bursaspor,Süper Lig,Free transfer,https://www.transfermarkt.co.uk/dimitar-ivankov/profil/spieler/15256
115,2008,Arkadiusz Malarz,Goalkeeper,40,£1.98m,Panathinaikos,Super League,OFI Crete,Super League,?,https://www.transfermarkt.co.uk/arkadiusz-malarz/profil/spieler/24515
116,2008,Daniel Fernandes,Goalkeeper,37,£1.80m,PAOK Salonika,Super League,VfL Bochum,Bundesliga,£990Th.,https://www.transfermarkt.co.uk/paok-thessaloniki/startseite/verein/1091/saison_id/2008
117,2008,Asier Riesgo,Goalkeeper,37,£1.80m,Real Sociedad,LaLiga2,Recr. Huelva,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2008
118,2008,Toni Doblas,Goalkeeper,40,£1.80m,Real Betis,LaLiga,Real Zaragoza,LaLiga2,Free transfer,https://www.transfermarkt.co.uk/real-betis-sevilla/startseite/verein/150/saison_id/2008
119,2008,José Manuel Pinto,Goalkeeper,44,£1.80m,Celta de Vigo,LaLiga2,FC Barcelona,LaLiga,Free transfer,https://www.transfermarkt.co.uk/celta-vigo/startseite/verein/940/saison_id/2008
120,2008,Alex Calderoni,Goalkeeper,44,£1.80m,Treviso,Serie B,Torino,Serie A,?,https://www.transfermarkt.co.uk/fc-treviso/startseite/verein/2251/saison_id/2008
121,2008,Boy Waterman,Goalkeeper,36,£1.80m,AZ Alkmaar,Eredivisie,ADO Den Haag,Eredivisie,Loan,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2008
122,2008,Dudu Aouate,Goalkeeper,42,£1.62m,Dep. La Coruña,LaLiga,RCD Mallorca,LaLiga,£900Th.,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/2008
123,2008,Abdoulay Konko,Right-Back,36,£5.40m,Genoa,Serie A,Sevilla FC,LaLiga,£7.65m,https://www.transfermarkt.co.uk/abdoulay-konko/profil/spieler/22139
124,2008,Fernando Meira,Centre-Back,42,£7.65m,Galatasaray,Süper Lig,Zenit S-Pb,Premier Liga,£5.40m,https://www.transfermarkt.co.uk/fernando-meira/profil/spieler/1432
125,2008,John Mensah,Centre-Back,37,£6.75m,Stade Rennais,Ligue 1,Olympique Lyon,Ligue 1,£7.56m,https://www.transfermarkt.co.uk/john-mensah/profil/spieler/5917
126,2008,Massimo Oddo,Right-Back,44,£7.20m,AC Milan,Serie A,Bayern Munich ,Bundesliga,Loan,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/2008
127,2008,Cesare Bovo,Centre-Back,37,£3.15m,Genoa,Serie A,US Palermo,Serie A,£7.07m,https://www.transfermarkt.co.uk/fc-genua-1893/startseite/verein/252/saison_id/2008
128,2008,Sébastien Puygrenier,Centre-Back,38,£6.75m,AS Nancy,Ligue 1,Zenit S-Pb,Premier Liga,£5.40m,https://www.transfermarkt.co.uk/as-nancy-lorraine/startseite/verein/1159/saison_id/2008
129,2008,Olof Mellberg,Centre-Back,43,£6.75m,Aston Villa,Premier League,Juventus,Serie A,Free transfer,https://www.transfermarkt.co.uk/aston-villa/startseite/verein/405/saison_id/2008
130,2008,Sébastien Puygrenier,Centre-Back,38,£6.48m,Zenit S-Pb,Premier Liga,Bolton,Premier League,Loan fee:,https://www.transfermarkt.co.uk/zenit-st-petersburg/startseite/verein/964/saison_id/2008
131,2008,Cristian Zaccardo,Centre-Back,38,£6.30m,US Palermo,Serie A,VfL Wolfsburg,Bundesliga,£6.30m,https://www.transfermarkt.co.uk/us-palermo/startseite/verein/458/saison_id/2008
132,2008,Andrea Raggi,Centre-Back,36,£3.87m,FC Empoli,Serie B,US Palermo,Serie A,£6.30m,https://www.transfermarkt.co.uk/fc-empoli/startseite/verein/749/saison_id/2008
133,2008,Sidnei,Centre-Back,31,£1.35m,Internacional,Série A,Benfica,Liga NOS,£6.30m,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2008
134,2008,Julien Faubert,Right-Back,37,£6.30m,West Ham,Premier League,Real Madrid,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/west-ham-united/startseite/verein/379/saison_id/2008
135,2008,Younès Kaboul,Centre-Back,34,£5.85m,Spurs,Premier League,Portsmouth,Premier League,£5.63m,https://www.transfermarkt.co.uk/tottenham-hotspur/startseite/verein/148/saison_id/2008
136,2008,Marko Basa,Centre-Back,37,£5.85m,Le Mans UC 72,Ligue 1,Loko Moscow,Premier Liga,£4.95m,https://www.transfermarkt.co.uk/fc-le-mans/startseite/verein/1164/saison_id/2008
137,2008,Pascal Chimbonda,Right-Back,41,£5.85m,Spurs,Premier League,Sunderland,Premier League,£2.88m,https://www.transfermarkt.co.uk/tottenham-hotspur/startseite/verein/148/saison_id/2008
138,2008,Pascal Chimbonda,Right-Back,41,£5.85m,Sunderland,Premier League,Spurs,Premier League,£2.88m,https://www.transfermarkt.co.uk/afc-sunderland/startseite/verein/289/saison_id/2008
139,2008,Philippe Senderos,Centre-Back,35,£5.85m,Arsenal,Premier League,AC Milan,Serie A,Loan fee:,https://www.transfermarkt.co.uk/fc-arsenal/startseite/verein/11/saison_id/2008
140,2008,Rigobert Song,Centre-Back,44,£5.85m,Galatasaray,Süper Lig,Trabzonspor,Süper Lig,Free transfer,https://www.transfermarkt.co.uk/galatasaray-istanbul/startseite/verein/141/saison_id/2008
141,2008,Tal Ben Haim,Centre-Back,38,£3.60m,Chelsea,Premier League,Man City,Premier League,£5.76m,https://www.transfermarkt.co.uk/fc-chelsea/startseite/verein/631/saison_id/2008
142,2008,Nélson,Right-Back,37,£2.88m,Benfica,Liga NOS,Real Betis,LaLiga,£5.40m,https://www.transfermarkt.co.uk/benfica-lissabon/startseite/verein/294/saison_id/2008
143,2008,Fernando Navarro,Left-Back,38,£5.40m,RCD Mallorca,LaLiga,Sevilla FC,LaLiga,£4.23m,https://www.transfermarkt.co.uk/rcd-mallorca/startseite/verein/237/saison_id/2008
144,2008,Nicky Shorey,Left-Back,39,£5.40m,Reading,Championship,Aston Villa,Premier League,£3.96m,https://www.transfermarkt.co.uk/fc-reading/startseite/verein/1032/saison_id/2008
