,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
13,2002,Jonathan Woodgate,Centre-Back,40,-,Leeds,Premier League,Newcastle,Premier League,£12.15m,https://www.transfermarkt.co.uk/jonathan-woodgate/profil/spieler/3224
14,2002,Javi Moreno,Centre-Forward,46,-,Milan,Serie A,Atlético Madrid,LaLiga,£11.70m,https://www.transfermarkt.co.uk/javi-moreno/profil/spieler/7768
15,2002,Jorge Andrade,Centre-Back,42,-,FC Porto,Liga NOS,Dep. La Coruña,LaLiga,£11.70m,https://www.transfermarkt.co.uk/jorge-andrade/profil/spieler/7491
16,2002,Hugo Viana,Central Midfield,37,-,Sporting CP,Liga NOS,Newcastle,Premier League,£11.48m,https://www.transfermarkt.co.uk/hugo-viana/profil/spieler/3480
17,2002,Massimo Maccarone,Centre-Forward,41,-,FC Empoli,Serie A,Middlesbrough,Premier League,£11.14m,https://www.transfermarkt.co.uk/massimo-maccarone/profil/spieler/3713
18,2002,Bernardo Corradi,Centre-Forward,44,-,Inter,Serie A,Lazio,Serie A,£10.80m,https://www.transfermarkt.co.uk/bernardo-corradi/profil/spieler/5851
19,2002,Alberto Gilardino,Centre-Forward,38,-,Hellas Verona,Serie B,AC Parma,Serie A,£10.80m,https://www.transfermarkt.co.uk/alberto-gilardino/profil/spieler/5878
20,2002,Martin Laursen,Centre-Back,43,-,AC Parma,Serie A,Milan,Serie A,£9.90m,https://www.transfermarkt.co.uk/fc-parma/startseite/verein/130/saison_id/2002
21,2002,Roberto Acuña,Central Midfield,48,-,Real Zaragoza,2ª División,Dep. La Coruña,LaLiga,£9.90m,https://www.transfermarkt.co.uk/real-saragossa/startseite/verein/142/saison_id/2002
22,2002,André Luiz,Attacking Midfield,45,-,CD Tenerife,2ª División,Paris SG,Ligue 1,£9.90m,https://www.transfermarkt.co.uk/cd-teneriffa/startseite/verein/648/saison_id/2002
23,2002,Robbie Keane,Centre-Forward,40,-,Leeds,Premier League,Spurs,Premier League,£9.45m,https://www.transfermarkt.co.uk/leeds-united/startseite/verein/399/saison_id/2002
24,2002,Adrian Mutu,Centre-Forward,41,-,Hellas Verona,Serie B,AC Parma,Serie A,£9.00m,https://www.transfermarkt.co.uk/hellas-verona/startseite/verein/276/saison_id/2002
25,2002,Christian Panucci,Right-Back,47,-,Monaco,Ligue 1,AS Roma,Serie A,£8.83m,https://www.transfermarkt.co.uk/as-monaco/startseite/verein/162/saison_id/2002
26,2002,Robbie Fowler,Centre-Forward,45,-,Leeds,Premier League,Man City,Premier League,£8.82m,https://www.transfermarkt.co.uk/leeds-united/startseite/verein/399/saison_id/2002
27,2002,Zé Roberto,Left Midfield,46,-,Bay. Leverkusen,Bundesliga,Bayern Munich ,Bundesliga,£8.55m,https://www.transfermarkt.co.uk/bayer-04-leverkusen/startseite/verein/15/saison_id/2002
28,2002,Sebastian Deisler,Right Midfield,40,-,Hertha BSC,Bundesliga,Bayern Munich ,Bundesliga,£8.10m,https://www.transfermarkt.co.uk/hertha-bsc/startseite/verein/44/saison_id/2002
29,2002,Jean-Claude Darcheville,Centre-Forward,45,-,FC Lorient,Ligue 2,G. Bordeaux,Ligue 1,£8.10m,https://www.transfermarkt.co.uk/fc-lorient/startseite/verein/1158/saison_id/2002
30,2002,Lee Hughes,Centre-Forward,44,-,Coventry,First Division,West Brom,Premier League,£8.10m,https://www.transfermarkt.co.uk/coventry-city/startseite/verein/990/saison_id/2002
31,2002,Torsten Frings,Defensive Midfield,43,-,Werder Bremen,Bundesliga,Bor. Dortmund,Bundesliga,£7.65m,https://www.transfermarkt.co.uk/sv-werder-bremen/startseite/verein/86/saison_id/2002
32,2002,Mauro Camoranesi,Right Midfield,44,-,Hellas Verona,Serie B,Juventus,Serie A,£7.65m,https://www.transfermarkt.co.uk/hellas-verona/startseite/verein/276/saison_id/2002
33,2002,Salif Diao,Defensive Midfield,43,-,CS Sedan,Ligue 1,Liverpool,Premier League,£6.75m,https://www.transfermarkt.co.uk/fc-liverpool/startseite/verein/31/saison_id/2002
34,2002,Fabrizio Miccoli,Centre-Forward,41,-,Ternana,Serie B,Juventus,Serie A,£6.75m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/2002
35,2002,Christian Poulsen,Defensive Midfield,40,-,FC Copenhagen,SAS Ligaen,FC Schalke 04,Bundesliga,£6.30m,https://www.transfermarkt.co.uk/1-bundesliga/transfers/wettbewerb/L1/saison_id/2002
36,2002,Mark Bresciano,Central Midfield,40,-,FC Empoli,Serie A,AC Parma,Serie A,£6.30m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/2002
37,2002,Juninho Paulista,Attacking Midfield,47,-,Atlético Madrid,LaLiga,Middlesbrough,Premier League,£6.21m,https://www.transfermarkt.co.uk/george-boateng/profil/spieler/3358
38,2002,George Boateng,Defensive Midfield,45,-,Aston Villa,Premier League,Middlesbrough,Premier League,£6.21m,https://www.transfermarkt.co.uk/titus-bramble/profil/spieler/3130
39,2002,Titus Bramble,Centre-Back,39,-,Ipswich,First Division,Newcastle,Premier League,£6.12m,https://www.transfermarkt.co.uk/emerson/profil/spieler/8754
40,2002,Émerson,Defensive Midfield,48,-,Dep. La Coruña,LaLiga,Atlético Madrid,LaLiga,£5.85m,https://www.transfermarkt.co.uk/jan-simak/profil/spieler/903
41,2002,Jan Simak,Attacking Midfield,41,-,Hannover 96,Bundesliga,Bay. Leverkusen,Bundesliga,£5.85m,https://www.transfermarkt.co.uk/bruno-cheyrou/profil/spieler/3602
42,2002,Bruno Cheyrou,Central Midfield,42,-,LOSC Lille,Ligue 1,Liverpool,Premier League,£5.85m,https://www.transfermarkt.co.uk/bruno-cheyrou/profil/spieler/3602
43,2002,Clinton Morrison,Centre-Forward,41,-,Crystal Palace,First Division,Birmingham,Premier League,£5.74m,https://www.transfermarkt.co.uk/clinton-morrison/profil/spieler/3145
44,2002,Frank Rost,Goalkeeper,47,-,Werder Bremen,Bundesliga,FC Schalke 04,Bundesliga,£5.63m,https://www.transfermarkt.co.uk/frank-rost/profil/spieler/533
45,2002,Michael Ballack,Central Midfield,44,-,Bay. Leverkusen,Bundesliga,Bayern Munich ,Bundesliga,£5.40m,https://www.transfermarkt.co.uk/bayer-04-leverkusen/startseite/verein/15/saison_id/2002
46,2002,Sylvain Distin,Centre-Back,42,-,Paris SG,Ligue 1,Man City,Premier League,£5.40m,https://www.transfermarkt.co.uk/fc-paris-saint-germain/startseite/verein/583/saison_id/2002
47,2002,Richard Wright,Goalkeeper,42,-,Arsenal,Premier League,Everton,Premier League,£4.95m,https://www.transfermarkt.co.uk/fc-arsenal/startseite/verein/11/saison_id/2002
48,2002,Franco Brienza,Attacking Midfield,41,-,AS Roma,Serie A,US Palermo,Serie B,£4.95m,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2002
49,2002,Ariza Makukula,Centre-Forward,39,-,UD Salamanca,2ª División,FC Nantes,Ligue 1,£4.95m,https://www.transfermarkt.co.uk/ud-salamanca/startseite/verein/1087/saison_id/2002
50,2002,Michael Ricketts,Centre-Forward,41,-,Bolton,Premier League,Middlesbrough,Premier League,£4.73m,https://www.transfermarkt.co.uk/fc-middlesbrough/startseite/verein/641/saison_id/2002
51,2002,Gary Rowett,Right-Back,46,-,Leicester,First Division,Charlton,Premier League,£4.73m,https://www.transfermarkt.co.uk/charlton-athletic/startseite/verein/358/saison_id/2002
52,2002,Matt Piper,Right Midfield,39,-,Leicester,First Division,Sunderland,Premier League,£4.73m,https://www.transfermarkt.co.uk/afc-sunderland/startseite/verein/289/saison_id/2002
53,2002,Dario Simic,Right-Back,44,-,Inter,Serie A,Milan,Serie A,£4.50m,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/2002
54,2002,Petr Cech,Goalkeeper,38,-,Sparta Praha,Gambrinus Liga,Stade Rennais,Ligue 1,£4.50m,https://www.transfermarkt.co.uk/fc-stade-rennes/startseite/verein/273/saison_id/2002
55,2002,Matteo Brighi,Central Midfield,39,-,Juventus,Serie A,AC Parma,Serie A,£4.50m,https://www.transfermarkt.co.uk/fc-parma/startseite/verein/130/saison_id/2002
56,2002,Ji-sung Park,Attacking Midfield,39,-,Kyoto Sanga,J1 - 2nd Stage,PSV Eindhoven,Eredivisie,£4.50m,https://www.transfermarkt.co.uk/psv-eindhoven/startseite/verein/383/saison_id/2002
57,2002,Marcus Stewart,Centre-Forward,47,-,Ipswich,First Division,Sunderland,Premier League,£4.39m,https://www.transfermarkt.co.uk/afc-sunderland/startseite/verein/289/saison_id/2002
58,2002,Stephen Wright,Right-Back,40,-,Liverpool,Premier League,Sunderland,Premier League,£4.32m,https://www.transfermarkt.co.uk/afc-sunderland/startseite/verein/289/saison_id/2002
59,2002,Carlos Paredes,Defensive Midfield,44,-,FC Porto,Liga NOS,Reggina,Serie A,£4.32m,https://www.transfermarkt.co.uk/reggina-calcio/startseite/verein/1386/saison_id/2002
60,2002,Stephen Appiah,Defensive Midfield,39,-,AC Parma,Serie A,Brescia,Serie A,£4.10m,https://www.transfermarkt.co.uk/brescia-calcio/startseite/verein/19/saison_id/2002
61,2002,Nick Barmby,Left Midfield,46,-,Liverpool,Premier League,Leeds,Premier League,£4.05m,https://www.transfermarkt.co.uk/leeds-united/startseite/verein/399/saison_id/2002
62,2002,David Sommeil,Centre-Back,46,-,G. Bordeaux,Ligue 1,Man City,Premier League,£4.05m,https://www.transfermarkt.co.uk/manchester-city/startseite/verein/281/saison_id/2002
63,2002,Nick Barmby,Left Midfield,46,-,Liverpool,Premier League,Leeds,Premier League,£4.05m,https://www.transfermarkt.co.uk/fc-liverpool/startseite/verein/31/saison_id/2002
64,2002,Emiliano Bonazzoli,Centre-Forward,41,-,AC Parma,Serie A,Reggina,Serie A,£4.05m,https://www.transfermarkt.co.uk/fc-parma/startseite/verein/130/saison_id/2002
65,2002,Victor Sikora,Right Winger,42,-,Vitesse,Eredivisie,Ajax,Eredivisie,£3.92m,https://www.transfermarkt.co.uk/vitesse-arnheim/startseite/verein/499/saison_id/2002
66,2002,Arjen Robben,Right Winger,36,-,FC Groningen,Eredivisie,PSV Eindhoven,Eredivisie,£3.87m,https://www.transfermarkt.co.uk/fc-groningen/startseite/verein/202/saison_id/2002
67,2002,Michael Lamey,Right-Back,40,-,RKC Waalwijk,Eredivisie,PSV Eindhoven,Eredivisie,£3.87m,https://www.transfermarkt.co.uk/rkc-waalwijk/startseite/verein/235/saison_id/2002
68,2002,Fabio Bazzani,Centre-Forward,43,-,AC Venezia 1907,Serie B,Sampdoria,Serie B,£3.87m,https://www.transfermarkt.co.uk/fbc-unione-venezia/startseite/verein/607/saison_id/2002
69,2002,Daniel Bierofka,Left Midfield,41,-,1860 Munich,Bundesliga,Bay. Leverkusen,Bundesliga,£3.78m,https://www.transfermarkt.co.uk/tsv-1860-munchen/startseite/verein/72/saison_id/2002
70,2002,Patrice Evra,Left-Back,39,-,OGC Nice,Ligue 1,Monaco,Ligue 1,£3.69m,https://www.transfermarkt.co.uk/ogc-nizza/startseite/verein/417/saison_id/2002
71,2002,Bernardo Corradi,Centre-Forward,44,-,Chievo Verona,Serie A,Inter,Serie A,£3.60m,https://www.transfermarkt.co.uk/inter-mailand/startseite/verein/46/saison_id/2002
72,2002,Chong-gug Song,Right-Back,41,-,Busan I'Cons,K League 1,Feyenoord,Eredivisie,£3.60m,https://www.transfermarkt.co.uk/feyenoord-rotterdam/startseite/verein/234/saison_id/2002
73,2002,Mahamadou Diarra,Defensive Midfield,39,-,Vitesse,Eredivisie,Olympique Lyon,Ligue 1,£3.51m,https://www.transfermarkt.co.uk/olympique-lyon/startseite/verein/1041/saison_id/2002
74,2002,Matteo Sereni,Goalkeeper,45,£3.51m,Ipswich,First Division,Brescia,Serie A,Loan,https://www.transfermarkt.co.uk/brescia-calcio/startseite/verein/19/saison_id/2002
75,2002,Pascal Cygan,Centre-Back,46,-,LOSC Lille,Ligue 1,Arsenal,Premier League,£3.44m,https://www.transfermarkt.co.uk/fc-arsenal/startseite/verein/11/saison_id/2002
76,2002,David Prutton,Central Midfield,39,-,Nottm Forest,First Division,Southampton,Premier League,£3.38m,https://www.transfermarkt.co.uk/fc-southampton/startseite/verein/180/saison_id/2002
77,2002,Mart Poom,Goalkeeper,48,-,Derby,First Division,Sunderland,Premier League,£3.38m,https://www.transfermarkt.co.uk/afc-sunderland/startseite/verein/289/saison_id/2002
78,2002,Franck Queudrue,Left-Back,42,-,Lens,Ligue 1,Middlesbrough,Premier League,£3.38m,https://www.transfermarkt.co.uk/fc-middlesbrough/startseite/verein/641/saison_id/2002
79,2002,Pascal Nouma,Centre-Forward,48,-,Marseille,Ligue 1,Besiktas,Süper Lig,£3.35m,https://www.transfermarkt.co.uk/besiktas-istanbul/startseite/verein/114/saison_id/2002
80,2002,Dwight Yorke,Centre-Forward,48,-,Man Utd,Premier League,Blackburn,Premier League,£3.15m,https://www.transfermarkt.co.uk/blackburn-rovers/startseite/verein/164/saison_id/2002
81,2002,Marek Jankulovski,Left-Back,43,-,SSC Napoli,Serie B,Udinese,Serie A,£3.15m,https://www.transfermarkt.co.uk/udinese-calcio/startseite/verein/410/saison_id/2002
82,2002,Marek Jankulovski,Left-Back,43,-,SSC Napoli,Serie B,Udinese,Serie A,£3.15m,https://www.transfermarkt.co.uk/marek-jankulovski/profil/spieler/3532
83,2002,Stefano Lucchini,Centre-Back,40,£3.15m,Ternana,Serie B,FC Empoli,Serie A,?,https://www.transfermarkt.co.uk/stefano-lucchini/profil/spieler/6012
84,2002,Jason Koumas,Attacking Midfield,41,-,Tranmere Rovers,Second Division (bis 03/04),West Brom,Premier League,£3.11m,https://www.transfermarkt.co.uk/jason-koumas/profil/spieler/3661
85,2002,Jiri Stajner,Second Striker,44,-,Slovan Liberec,Gambrinus Liga,Hannover 96,Bundesliga,£2.79m,https://www.transfermarkt.co.uk/jiri-stajner/profil/spieler/1557
86,2002,Cosmin Contra,Right-Back,44,-,Milan,Serie A,Atlético Madrid,LaLiga,£2.70m,https://www.transfermarkt.co.uk/cosmin-contra/profil/spieler/5808
87,2002,Grigoris Georgatos,Left-Back,47,-,Inter,Serie A,AEK Athens,A' Ethniki,£2.70m,https://www.transfermarkt.co.uk/inter-mailand/startseite/verein/46/saison_id/2002
88,2002,Savo Milosevic,Centre-Forward,47,-,AC Parma,Serie A,Espanyol,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/fc-parma/startseite/verein/130/saison_id/2002
89,2002,Jiri Jarosik,Centre-Back,42,-,Sparta Praha,Gambrinus Liga,CSKA Moscow,Premier Liga,£2.70m,https://www.transfermarkt.co.uk/ac-sparta-prag/startseite/verein/197/saison_id/2002
90,2002,Dmitri Sychev,Centre-Forward,36,-,Spartak Moscow,Premier Liga,Marseille,Ligue 1,£2.70m,https://www.transfermarkt.co.uk/spartak-moskau/startseite/verein/232/saison_id/2002
91,2002,Marcus Allbäck,Centre-Forward,47,-,Heerenveen,Eredivisie,Aston Villa,Premier League,£2.70m,https://www.transfermarkt.co.uk/sc-heerenveen/startseite/verein/306/saison_id/2002
92,2002,Rodrigo Fabri,Attacking Midfield,44,-,Real Madrid,LaLiga,Atlético Madrid,LaLiga,£2.70m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/2002
93,2002,Remco van der Schaaf,Centre-Back,41,-,Vitesse,Eredivisie,PSV Eindhoven,Eredivisie,£2.70m,https://www.transfermarkt.co.uk/vitesse-arnheim/startseite/verein/499/saison_id/2002
94,2002,Angelos Charisteas,Centre-Forward,40,-,Aris Saloniki,A' Ethniki,Werder Bremen,Bundesliga,£2.70m,https://www.transfermarkt.co.uk/aris-thessaloniki/startseite/verein/605/saison_id/2002
95,2002,Nuno Espírito Santo,Goalkeeper,46,-,Dep. La Coruña,LaLiga,FC Porto,Liga NOS,£2.70m,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897/saison_id/2002
96,2002,Michael Svensson,Centre-Back,44,-,Troyes,Ligue 1,Southampton,Premier League,£2.70m,https://www.transfermarkt.co.uk/fc-southampton/startseite/verein/180/saison_id/2002
97,2002,Fabio Celestini,Defensive Midfield,44,-,Troyes,Ligue 1,Marseille,Ligue 1,£2.70m,https://www.transfermarkt.co.uk/olympique-marseille/startseite/verein/244/saison_id/2002
98,2002,Richard Dutruel,Goalkeeper,47,-,FC Barcelona,LaLiga,Alavés,LaLiga,£2.61m,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2002
99,2002,Lee Carsley,Defensive Midfield,46,-,Coventry,First Division,Everton,Premier League,£2.57m,https://www.transfermarkt.co.uk/fc-everton/startseite/verein/29/saison_id/2002
100,2002,Ali Lukunku,Centre-Forward,44,-,Standard Liège,Jupiler Pro League,Galatasaray,Süper Lig,£2.52m,https://www.transfermarkt.co.uk/galatasaray-istanbul/startseite/verein/141/saison_id/2002
101,2002,Morten Skoubo,Centre-Forward,40,-,FC Midtjylland,SAS Ligaen,Bor. M'gladbach,Bundesliga,£2.43m,https://www.transfermarkt.co.uk/borussia-monchengladbach/startseite/verein/18/saison_id/2002
102,2002,Luca Ceccarelli,Centre-Back,37,-,Florentia,Serie A,Inter,Serie A,£2.32m,https://www.transfermarkt.co.uk/ac-florenz/startseite/verein/430/saison_id/2002
103,2002,Hervé Nzelo-Lembi,Centre-Back,45,-,Club Brugge,Jupiler Pro League,1.FC K'lautern,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/fc-brugge/startseite/verein/2282/saison_id/2002
104,2002,Manuel Friedrich,Centre-Back,41,-,1.FSV Mainz 05,2. Bundesliga,Werder Bremen,Bundesliga,£2.25m,https://www.transfermarkt.co.uk/2-bundesliga/transfers/wettbewerb/L2/saison_id/2002
105,2002,Federico Giunti,Defensive Midfield,49,-,Brescia,Serie A,Besiktas,Süper Lig,£2.25m,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/saison_id/2002
106,2002,Carsten Jancker,Centre-Forward,46,-,Bayern Munich ,Bundesliga,Udinese,Serie A,£2.25m,https://www.transfermarkt.co.uk/1-bundesliga/transfers/wettbewerb/L1/saison_id/2002
107,2002,Sean Gregan,Centre-Back,46,-,Preston,First Division,West Brom,Premier League,£2.25m,https://www.transfermarkt.co.uk/first-division-bis-03-04-/transfers/wettbewerb/EFD2/saison_id/2002
108,2002,Mario Frick,Centre-Forward,46,-,Hellas Verona,Serie B,Ternana,Serie B,£2.25m,https://www.transfermarkt.co.uk/ternana-calcio/startseite/verein/1103/saison_id/2002
109,2002,Edgaras Jankauskas,Centre-Forward,45,-,Real Sociedad,LaLiga,FC Porto,Liga NOS,£2.16m,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2002
110,2002,Clayton Zane,Centre-Forward,43,-,Lillestrøm SK,Tippeligaen,RSC Anderlecht,Jupiler Pro League,£2.03m,https://www.transfermarkt.co.uk/rsc-anderlecht/startseite/verein/58/saison_id/2002
111,2002,David Thompson,Right Midfield,43,-,Coventry,First Division,Blackburn,Premier League,£2.03m,https://www.transfermarkt.co.uk/blackburn-rovers/startseite/verein/164/saison_id/2002
112,2002,Danny Higginbotham,Centre-Back,41,-,Derby,First Division,Southampton,Premier League,£2.03m,https://www.transfermarkt.co.uk/fc-southampton/startseite/verein/180/saison_id/2002
113,2002,Aliou Cissé,Defensive Midfield,44,-,Paris SG,Ligue 1,Birmingham,Premier League,£2.03m,https://www.transfermarkt.co.uk/birmingham-city/startseite/verein/337/saison_id/2002
114,2002,Stefan Postma,Goalkeeper,44,-,De Graafschap,Eredivisie,Aston Villa,Premier League,£2.00m,https://www.transfermarkt.co.uk/derby-county/startseite/verein/22/saison_id/2002
115,2002,Chris Riggott,Centre-Back,40,-,Derby,First Division,Middlesbrough,Premier League,£2.00m,https://www.transfermarkt.co.uk/real-valladolid/startseite/verein/366/saison_id/2002
116,2002,Ricardo,Goalkeeper,48,-,Real Valladolid,LaLiga,Man Utd,Premier League,£2.00m,https://www.transfermarkt.co.uk/eintracht-frankfurt/startseite/verein/24/saison_id/2002
117,2002,Christoph Preuß,Defensive Midfield,39,-,E. Frankfurt,2. Bundesliga,Bay. Leverkusen,Bundesliga,£1.98m,https://www.transfermarkt.co.uk/helsingborgs-if/startseite/verein/699/saison_id/2002
118,2002,Julio Hernán Rossi,Centre-Forward,43,-,FC Lugano,Auf-/Abstiegsrunde NLA/NLB,FC Basel,Nationalliga A,£1.80m,https://www.transfermarkt.co.uk/julio-hernan-rossi/profil/spieler/2900
119,2002,Boris Smiljanic,Centre-Back,44,-,Grasshoppers,Nationalliga A,FC Basel,Nationalliga A,£1.80m,https://www.transfermarkt.co.uk/boris-smiljanic/profil/spieler/2861
120,2002,Kemal Aslan,Central Midfield,38,-,Gaziantepspor,Süper Lig,Fenerbahce,Süper Lig,£1.80m,https://www.transfermarkt.co.uk/gaziantepspor/startseite/verein/524/saison_id/2002
121,2002,Ümit Davala,Right Midfield,47,-,Milan,Serie A,Inter,Serie A,£1.80m,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/2002
122,2002,Mazhar Abdelrahman,Forward,43,-,El Masry,Premier League,Monaco,Ligue 1,£1.80m,https://www.transfermarkt.co.uk/masry-port-said/startseite/verein/9094/saison_id/2002
123,2002,Salomon Olembé,Left Midfield,39,-,FC Nantes,Ligue 1,Marseille,Ligue 1,£1.80m,https://www.transfermarkt.co.uk/fc-nantes/startseite/verein/995/saison_id/2002
124,2002,Andrés Fleurquín,Defensive Midfield,45,-,Sturm Graz,Bundesliga,Stade Rennais,Ligue 1,£1.80m,https://www.transfermarkt.co.uk/sk-sturm-graz/startseite/verein/122/saison_id/2002
125,2002,Danny,Attacking Midfield,37,-,Marítimo,Liga NOS,Sporting CP,Liga NOS,£1.80m,https://www.transfermarkt.co.uk/cs-maritimo/startseite/verein/1301/saison_id/2002
126,2002,Paulo Ferreira,Right-Back,41,-,Vitória Setúbal,Liga NOS,FC Porto,Liga NOS,£1.80m,https://www.transfermarkt.co.uk/primeira-liga/transfers/wettbewerb/PO1/saison_id/2002
127,2002,Olivier Thomert,Left Midfield,40,-,Le Mans UC 72,Ligue 2,Lens,Ligue 1,£1.80m,https://www.transfermarkt.co.uk/ligue-2/transfers/wettbewerb/FR2/saison_id/2002
128,2002,Matthew Clarke,Goalkeeper,46,-,Bradford,First Division,Crystal Palace,First Division,£1.80m,https://www.transfermarkt.co.uk/first-division-bis-03-04-/transfers/wettbewerb/EFD2/saison_id/2002
129,2002,Shunsuke Nakamura,Attacking Midfield,42,-,Yokohama F. M.,J1 - 2nd Stage,Reggina,Serie A,£1.80m,https://www.transfermarkt.co.uk/reggina-calcio/startseite/verein/1386/saison_id/2002
130,2002,Espen Baardsen,Goalkeeper,42,-,Watford,First Division,Everton,Premier League,£1.69m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/2002
131,2002,Robbie Savage,Central Midfield,45,-,Leicester,First Division,Birmingham,Premier League,£1.69m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/2002
132,2002,Jamie Clapham,Left-Back,44,-,Ipswich,First Division,Birmingham,Premier League,£1.67m,https://www.transfermarkt.co.uk/premier-league/transfers/wettbewerb/GB1/saison_id/2002
133,2002,Sigurd Rushfeldt,Centre-Forward,47,-,Racing,LaLiga,Austria Vienna,Bundesliga,£1.62m,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/A1/saison_id/2002
134,2002,Arne Friedrich,Centre-Back,41,-,Arm. Bielefeld,Bundesliga,Hertha BSC,Bundesliga,£1.62m,https://www.transfermarkt.co.uk/1-bundesliga/transfers/wettbewerb/L1/saison_id/2002
135,2002,Christian,Centre-Forward,45,-,G. Bordeaux,Ligue 1,Galatasaray,Süper Lig,£1.62m,https://www.transfermarkt.co.uk/super-lig/transfers/wettbewerb/TR1/saison_id/2002
136,2002,Winston Parks,Centre-Forward,38,-,Udinese,Serie A,Loko Moscow,Premier Liga,£1.62m,https://www.transfermarkt.co.uk/premier-liga/transfers/wettbewerb/RU1/saison_id/2002
137,2002,Salvatore Aronica,Centre-Back,42,£1.62m,FC Crotone,Serie C1 - B,Ascoli,Serie B,Loan,https://www.transfermarkt.co.uk/salvatore-aronica/profil/spieler/19182
138,2002,Hüseyin Cimsir,Defensive Midfield,41,-,Antalyaspor,1.Lig,Trabzonspor,Süper Lig,£1.53m,https://www.transfermarkt.co.uk/huseyin-cimsir/profil/spieler/6897
139,2002,Samuele Dalla Bona,Central Midfield,39,£630Th.,Chelsea,Premier League,Milan,Serie A,£1.44m,https://www.transfermarkt.co.uk/fc-chelsea/startseite/verein/631/saison_id/2002
140,2002,Young-pyo Lee,Left-Back,43,-,Anyang LG Cheeta,K League 1,PSV Eindhoven,Eredivisie,£1.40m,https://www.transfermarkt.co.uk/fc-seoul/startseite/verein/6500/saison_id/2002
141,2002,Cyril Domoraud,Centre-Back,49,-,Milan,Serie A,Espanyol,LaLiga,£1.35m,https://www.transfermarkt.co.uk/ac-mailand/startseite/verein/5/saison_id/2002
142,2002,Riadh Bouazizi,Defensive Midfield,47,-,Bursaspor,Süper Lig,Gaziantepspor,Süper Lig,£1.35m,https://www.transfermarkt.co.uk/bursaspor/startseite/verein/20/saison_id/2002
