,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
65,2009,Luca Cigarini,Defensive Midfield,34,£6.30m,Atalanta,Serie A,SSC Napoli,Serie A,£9.90m,https://www.transfermarkt.co.uk/luca-cigarini/profil/spieler/33218
66,2009,Thiago Motta,Defensive Midfield,38,£6.30m,Genoa,Serie A,Inter,Serie A,£9.18m,https://www.transfermarkt.co.uk/thiago-motta/profil/spieler/7602
67,2009,Diniyar Bilyaletdinov,Attacking Midfield,35,£6.03m,Loko Moscow,Premier Liga,Everton,Premier League,£9.00m,https://www.transfermarkt.co.uk/diniyar-bilyaletdinov/profil/spieler/16690
68,2009,McDonald Mariga,Defensive Midfield,33,£5.40m,Parma,Serie A,Inter,Serie A,£9.00m,https://www.transfermarkt.co.uk/mcdonald-mariga/profil/spieler/37124
69,2009,Daniele Galloppa,Central Midfield,35,£3.60m,Siena,Serie A,Parma,Serie A,£9.00m,https://www.transfermarkt.co.uk/daniele-galloppa/profil/spieler/22594
70,2009,Maniche,Central Midfield,42,£9.00m,Atlético Madrid,LaLiga,1. FC Köln,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/maniche/profil/spieler/9822
71,2009,Fabian Delph,Central Midfield,30,£90Th.,Leeds,League One,Aston Villa,Premier League,£8.55m,https://www.transfermarkt.co.uk/fabian-delph/profil/spieler/50362
72,2009,Zdravko Kuzmanovic,Central Midfield,33,£8.55m,Fiorentina,Serie A,VfB Stuttgart,Bundesliga,£7.20m,https://www.transfermarkt.co.uk/zdravko-kuzmanovic/profil/spieler/25441
73,2009,Niko Kranjcar,Attacking Midfield,36,£8.33m,Portsmouth,Premier League,Spurs,Premier League,£2.52m,https://www.transfermarkt.co.uk/niko-kranjcar/profil/spieler/16746
74,2009,Cristiano Ronaldo,Left Winger,35,£54.00m,Man Utd,Premier League,Real Madrid,LaLiga,£84.60m,https://www.transfermarkt.co.uk/cristiano-ronaldo/profil/spieler/8198
75,2009,Zlatan Ibrahimovic,Centre-Forward,39,£40.50m,Inter,Serie A,FC Barcelona,LaLiga,£62.55m,https://www.transfermarkt.co.uk/zlatan-ibrahimovic/profil/spieler/3455
76,2009,Karim Benzema,Centre-Forward,32,£26.10m,Olympique Lyon,Ligue 1,Real Madrid,LaLiga,£31.50m,https://www.transfermarkt.co.uk/karim-benzema/profil/spieler/18922
77,2009,Samuel Eto'o,Centre-Forward,39,£31.50m,FC Barcelona,LaLiga,Inter,Serie A,£18.00m,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257
78,2009,Mario Gómez,Centre-Forward,35,£27.00m,VfB Stuttgart,Bundesliga,Bayern Munich ,Bundesliga,£27.00m,https://www.transfermarkt.co.uk/mario-gomez/profil/spieler/6288
79,2009,Arjen Robben,Right Winger,36,£27.00m,Real Madrid,LaLiga,Bayern Munich ,Bundesliga,£22.50m,https://www.transfermarkt.co.uk/arjen-robben/profil/spieler/4360
80,2009,Emmanuel Adebayor,Centre-Forward,36,£22.50m,Arsenal,Premier League,Man City,Premier League,£26.10m,https://www.transfermarkt.co.uk/emmanuel-adebayor/profil/spieler/8883
81,2009,Carlos Tévez,Second Striker,36,£22.50m,West Ham,Premier League,Man City,Premier League,£26.10m,https://www.transfermarkt.co.uk/carlos-tevez/profil/spieler/4276
82,2009,Robinho,Left Winger,36,£25.20m,Man City,Premier League,Santos FC,Série A,Loan,https://www.transfermarkt.co.uk/robinho/profil/spieler/15511
83,2009,Lisandro López,Centre-Forward,37,£14.85m,FC Porto,Liga NOS,Olympique Lyon,Ligue 1,£21.60m,https://www.transfermarkt.co.uk/lisandro-lopez/profil/spieler/27661
84,2009,Vágner Love,Centre-Forward,36,£19.80m,CSKA Moscow,Premier Liga,Palmeiras,Série A,Loan,https://www.transfermarkt.co.uk/vagner-love/profil/spieler/18829
85,2009,Roque Santa Cruz,Centre-Forward,39,£9.00m,Blackburn,Premier League,Man City,Premier League,£19.08m,https://www.transfermarkt.co.uk/roque-santa-cruz/profil/spieler/215
86,2009,Klaas-Jan Huntelaar,Centre-Forward,37,£18.00m,Real Madrid,LaLiga,AC Milan,Serie A,£13.50m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/2009
87,2009,Fabio Quagliarella,Centre-Forward,37,£12.60m,Udinese,Serie A,SSC Napoli,Serie A,£16.20m,https://www.transfermarkt.co.uk/udinese-calcio/startseite/verein/410/saison_id/2009
88,2009,Maxi Rodríguez,Left Winger,39,£16.20m,Atlético Madrid,LaLiga,Liverpool,Premier League,Free transfer,https://www.transfermarkt.co.uk/atletico-madrid/startseite/verein/13/saison_id/2009
89,2009,Robbie Keane,Centre-Forward,40,£15.75m,Spurs,Premier League,Celtic,Premiership,Loan fee:,https://www.transfermarkt.co.uk/tottenham-hotspur/startseite/verein/148/saison_id/2009
90,2009,Nilmar,Centre-Forward,36,£9.90m,Internacional,Série A,Villarreal,LaLiga,£14.85m,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2009
91,2009,Diego Milito,Centre-Forward,41,£14.40m,Genoa,Serie A,Inter,Serie A,£25.20m,https://www.transfermarkt.co.uk/fc-genua-1893/startseite/verein/252/saison_id/2009
92,2009,Ruud van Nistelrooy,Centre-Forward,44,£14.40m,Real Madrid,LaLiga,Hamburger SV,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/2009
93,2009,Goran Pandev,Second Striker,37,£14.40m,Lazio,Serie A,Inter,Serie A,Free transfer,https://www.transfermarkt.co.uk/lazio-rom/startseite/verein/398/saison_id/2009
94,2009,Robert Acquafresca,Centre-Forward,33,£7.20m,Inter,Serie A,Genoa,Serie A,£13.50m,https://www.transfermarkt.co.uk/inter-mailand/startseite/verein/46/saison_id/2009
95,2009,Álvaro Negredo,Centre-Forward,35,£10.80m,Real Madrid,LaLiga,Sevilla FC,LaLiga,£13.50m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/2009
96,2009,Márton Fülöp,Goalkeeper,†32,£2.70m,Sunderland,Premier League,Man City,Premier League,Loan,https://www.transfermarkt.co.uk/marton-fulop/profil/spieler/17879
97,2009,Jesús Corona,Goalkeeper,39,£1.80m,UAG Tecos,Primera Clausura,CD Cruz Azul,Primera Clausura,£2.52m,https://www.transfermarkt.co.uk/jesus-corona/profil/spieler/29574
98,2009,Andrea Campagnolo,Goalkeeper,42,£2.52m,Reggina,Serie B,Catania,Serie A,Free transfer,https://www.transfermarkt.co.uk/andrea-campagnolo/profil/spieler/21913
99,2009,Vincent Planté,Goalkeeper,39,£2.34m,SM Caen,Ligue 2,Saint-Étienne,Ligue 1,£720Th.,https://www.transfermarkt.co.uk/vincent-plante/profil/spieler/22639
100,2009,Vyacheslav Kernozenko,Goalkeeper,44,£2.03m,Dnipro,Premier Liga,Kryvbas,Premier Liga,Loan,https://www.transfermarkt.co.uk/vyacheslav-kernozenko/profil/spieler/24022
101,2009,Stefan Senecky,Goalkeeper,40,£1.98m,Ankaraspor,Süper Lig,Ankaragücü,Süper Lig,Loan,https://www.transfermarkt.co.uk/stefan-senecky/profil/spieler/58633
102,2009,Iñaki Goitia,Goalkeeper,38,£1.80m,Málaga CF,LaLiga,Real Betis,LaLiga2,Free transfer,https://www.transfermarkt.co.uk/inaki-goitia/profil/spieler/29050
103,2009,Grégory Malicki,Goalkeeper,46,£1.80m,LOSC Lille,Ligue 1,Dijon,Ligue 2,Free transfer,https://www.transfermarkt.co.uk/gregory-malicki/profil/spieler/5632
104,2009,Roberto,Goalkeeper,34,£1.80m,Atlético Madrid,LaLiga,Real Zaragoza,LaLiga,Loan,https://www.transfermarkt.co.uk/roberto/profil/spieler/37403
105,2009,Stefan Senecky,Goalkeeper,40,£1.80m,Ankaraspor,Süper Lig,Slavia Prague,Fortuna Liga,Loan,https://www.transfermarkt.co.uk/stefan-senecky/profil/spieler/58633
106,2009,Ross Turnbull,Goalkeeper,35,£1.62m,Middlesbrough,Championship,Chelsea,Premier League,Free transfer,https://www.transfermarkt.co.uk/ross-turnbull/profil/spieler/29159
107,2009,Michael Agazzi,Goalkeeper,36,£1.62m,Triestina,Serie B,Cagliari Calcio,Serie A,?,https://www.transfermarkt.co.uk/us-triestina/startseite/verein/4271/saison_id/2009
108,2009,Kasper Schmeichel,Goalkeeper,33,£900Th.,Man City,Premier League,Notts County,League Two,£1.58m,https://www.transfermarkt.co.uk/manchester-city/startseite/verein/281/saison_id/2009
109,2009,Marcus Hahnemann,Goalkeeper,48,£1.58m,Reading,Championship,Wolves,Premier League,Free transfer,https://www.transfermarkt.co.uk/fc-reading/startseite/verein/1032/saison_id/2009
110,2009,Stefanos Kotsolis,Goalkeeper,41,£1.58m,AE Larisa,Super League,Omonia Nikosia,Protathlima ML,Free transfer,https://www.transfermarkt.co.uk/ae-larisa/startseite/verein/4603/saison_id/2009
111,2009,Bertrand Laquait,Goalkeeper,43,£1.53m,RSC Charleroi,Jupiler Pro League,Évian,Championnat National,Free transfer,https://www.transfermarkt.co.uk/rsc-charleroi/startseite/verein/172/saison_id/2009
112,2009,Stefano Sorrentino,Goalkeeper,41,£1.44m,AEK Athens,Super League,Chievo Verona,Serie A,£540Th.,https://www.transfermarkt.co.uk/aek-athen/startseite/verein/2441/saison_id/2009
113,2009,Juan Pablo,Goalkeeper,42,£1.44m,CD Numancia,LaLiga2,Sporting Gijón,LaLiga,£540Th.,https://www.transfermarkt.co.uk/cd-numancia/startseite/verein/2296/saison_id/2009
114,2009,Mathieu Valverde,Goalkeeper,37,£1.44m,G. Bordeaux,Ligue 1,US Boulogne,Ligue 1,£450Th.,https://www.transfermarkt.co.uk/fc-girondins-bordeaux/startseite/verein/40/saison_id/2009
115,2009,Mathieu Valverde,Goalkeeper,37,£1.44m,US Boulogne,Ligue 1,Toulouse,Ligue 1,?,https://www.transfermarkt.co.uk/us-boulogne/startseite/verein/7042/saison_id/2009
116,2009,Javier López Vallejo,Goalkeeper,45,£1.44m,Real Zaragoza,LaLiga,APO Levadiakos,Super League,Free transfer,https://www.transfermarkt.co.uk/real-saragossa/startseite/verein/142/saison_id/2009
117,2009,Ciprian Tatarusanu,Goalkeeper,34,£450Th.,Gloria Bistrita,Liga 1,Steaua Bukarest,Friendlies,£1.35m,https://www.transfermarkt.co.uk/gloria-bistrita/startseite/verein/4688/saison_id/2009
118,2009,Charles Itandje,Goalkeeper,37,£1.35m,Liverpool,Premier League,AO Kavala,Super League,Loan fee:,https://www.transfermarkt.co.uk/fc-liverpool/startseite/verein/31/saison_id/2009
119,2009,Cristian Lucchetti,Goalkeeper,42,£1.35m,CA Banfield,Torneo Final,Boca Juniors,Torneo Final,Loan fee:,https://www.transfermarkt.co.uk/club-atletico-banfield/startseite/verein/830/saison_id/2009
120,2009,Johnny Heitinga,Centre-Back,36,£7.20m,Atlético Madrid,LaLiga,Everton,Premier League,£6.12m,https://www.transfermarkt.co.uk/johnny-heitinga/profil/spieler/4315
121,2009,Emiliano Moretti,Centre-Back,39,£7.20m,Valencia,LaLiga,Genoa,Serie A,£3.33m,https://www.transfermarkt.co.uk/emiliano-moretti/profil/spieler/5755
122,2009,Fabio Cannavaro,Centre-Back,47,£7.20m,Real Madrid,LaLiga,Juventus,Serie A,Free transfer,https://www.transfermarkt.co.uk/fabio-cannavaro/profil/spieler/5775
123,2009,Souleymane Diawara,Centre-Back,41,£6.75m,G. Bordeaux,Ligue 1,Marseille,Ligue 1,£5.85m,https://www.transfermarkt.co.uk/souleymane-diawara/profil/spieler/12503
124,2009,Fabio Grosso,Left-Back,42,£6.75m,Olympique Lyon,Ligue 1,Juventus,Serie A,£1.80m,https://www.transfermarkt.co.uk/fabio-grosso/profil/spieler/6091
125,2009,Hugo Campagnaro,Centre-Back,40,£2.88m,Sampdoria,Serie A,SSC Napoli,Serie A,£6.30m,https://www.transfermarkt.co.uk/hugo-campagnaro/profil/spieler/21782
126,2009,Robert Huth,Centre-Back,36,£3.60m,Middlesbrough,Championship,Stoke City,Premier League,£6.30m,https://www.transfermarkt.co.uk/robert-huth/profil/spieler/2998
127,2009,Martín Cáceres,Centre-Back,33,£6.30m,FC Barcelona,LaLiga,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/martin-caceres/profil/spieler/54935
128,2009,Cristian Molinaro,Left-Back,37,£6.30m,Juventus,Serie A,VfB Stuttgart,Bundesliga,Loan fee:,https://www.transfermarkt.co.uk/cristian-molinaro/profil/spieler/21972
129,2009,Álvaro Pereira,Left-Back,34,£2.93m,CFR Cluj,Liga 1,FC Porto,Liga NOS,£5.85m,https://www.transfermarkt.co.uk/alvaro-pereira/profil/spieler/54859
130,2009,Sotiris Kyrgiakos,Centre-Back,41,£5.85m,AEK Athens,Super League,Liverpool,Premier League,£2.70m,https://www.transfermarkt.co.uk/sotiris-kyrgiakos/profil/spieler/9706
131,2009,Iván Marcano,Centre-Back,33,£2.70m,Racing,LaLiga,Villarreal,LaLiga,£5.40m,https://www.transfermarkt.co.uk/ivan-marcano/profil/spieler/57723
132,2009,David Rozehnal,Centre-Back,40,£3.60m,Lazio,Serie A,Hamburger SV,Bundesliga,£5.40m,https://www.transfermarkt.co.uk/david-rozehnal/profil/spieler/9659
133,2009,Felipe,Centre-Back,36,£5.40m,Udinese,Serie A,Fiorentina,Serie A,Loan fee:,https://www.transfermarkt.co.uk/felipe/profil/spieler/17127
134,2009,John Mensah,Centre-Back,37,£5.40m,Olympique Lyon,Ligue 1,Sunderland,Premier League,Loan fee:,https://www.transfermarkt.co.uk/john-mensah/profil/spieler/5917
135,2009,Jérémy Mathieu,Centre-Back,36,£5.40m,Toulouse,Ligue 1,Valencia,LaLiga,Free transfer,https://www.transfermarkt.co.uk/jeremy-mathieu/profil/spieler/5404
136,2009,Roger Johnson,Centre-Back,37,£1.80m,Cardiff,Championship,Birmingham,Premier League,£5.31m,https://www.transfermarkt.co.uk/roger-johnson/profil/spieler/42751
137,2009,Kyle Naughton,Right-Back,31,£360Th.,Sheff Utd,Championship,Spurs,Premier League,£5.31m,https://www.transfermarkt.co.uk/kyle-naughton/profil/spieler/66219
138,2009,Kyle Walker,Right-Back,30,£45Th.,Sheff Utd,Championship,Spurs,Premier League,£5.31m,https://www.transfermarkt.co.uk/kyle-walker/profil/spieler/95424
139,2009,Younès Kaboul,Centre-Back,34,£5.13m,Portsmouth,Premier League,Spurs,Premier League,£5.31m,https://www.transfermarkt.co.uk/younes-kaboul/profil/spieler/27114
140,2009,Tulio,Centre-Back,39,£5.22m,Urawa Reds,J.League Div.1,Nagoya Grampus,J.League Div.1,Free transfer,https://www.transfermarkt.co.uk/tulio/profil/spieler/59324
141,2009,James Collins,Centre-Back,37,£1.80m,West Ham,Premier League,Aston Villa,Premier League,£5.13m,https://www.transfermarkt.co.uk/james-collins/profil/spieler/12691
142,2009,Ismail Köybasi,Left-Back,31,£2.25m,Gaziantepspor,Süper Lig,Besiktas,Süper Lig,£4.95m,https://www.transfermarkt.co.uk/ismail-koybasi/profil/spieler/74641
143,2009,Lorenzo De Silvestri,Right-Back,32,£2.88m,Lazio,Serie A,Fiorentina,Serie A,£4.95m,https://www.transfermarkt.co.uk/lorenzo-de-silvestri/profil/spieler/33571
