,year,player_name,position,age,transfermarkt_val,team_left,league_left,joined_team,joined_league,fee,url
0,2011,Manuel Neuer,Goalkeeper,34,£25.20m,FC Schalke 04,Bundesliga,Bayern Munich ,Bundesliga,£27.00m,https://www.transfermarkt.co.uk/manuel-neuer/profil/spieler/17259
1,2011,David de Gea,Goalkeeper,29,£10.80m,Atlético Madrid,LaLiga,Man Utd,Premier League,£22.50m,https://www.transfermarkt.co.uk/david-de-gea/profil/spieler/59377
2,2011,Fernando Muslera,Goalkeeper,34,£10.80m,Lazio,Serie A,Galatasaray,Süper Lig,£6.08m,https://www.transfermarkt.co.uk/fernando-muslera/profil/spieler/58088
3,2011,Emiliano Viviano,Goalkeeper,34,£10.80m,Bologna,Serie A,Inter,Serie A,£3.69m,https://www.transfermarkt.co.uk/emiliano-viviano/profil/spieler/24316
4,2011,Diego Alves,Goalkeeper,35,£10.80m,UD Almería,LaLiga2,Valencia,LaLiga,£2.70m,https://www.transfermarkt.co.uk/diego-alves/profil/spieler/42373
5,2011,Maarten Stekelenburg,Goalkeeper,38,£9.90m,Ajax,Eredivisie,AS Roma,Serie A,£6.59m,https://www.transfermarkt.co.uk/maarten-stekelenburg/profil/spieler/4311
6,2011,Emiliano Viviano,Goalkeeper,34,£9.00m,Inter,Serie A,US Palermo,Serie A,£7.65m,https://www.transfermarkt.co.uk/emiliano-viviano/profil/spieler/24316
7,2011,Salvatore Sirigu,Goalkeeper,33,£9.00m,US Palermo,Serie A,Paris SG,Ligue 1,£3.51m,https://www.transfermarkt.co.uk/salvatore-sirigu/profil/spieler/25508
8,2011,Sébastien Frey,Goalkeeper,40,£7.65m,Fiorentina,Serie A,Genoa,Serie A,£8.10m,https://www.transfermarkt.co.uk/sebastien-frey/profil/spieler/5854
9,2011,Thibaut Courtois,Goalkeeper,28,£3.60m,KRC Genk,Jupiler Pro League,Chelsea,Premier League,£8.06m,https://www.transfermarkt.co.uk/thibaut-courtois/profil/spieler/108390
10,2011,Roberto,Goalkeeper,34,£5.04m,Benfica,Liga NOS,Real Zaragoza,LaLiga,£7.74m,https://www.transfermarkt.co.uk/roberto/profil/spieler/37403
11,2011,Stéphane Ruffier,Goalkeeper,34,£7.20m,Monaco,Ligue 2,Saint-Étienne,Ligue 1,£2.70m,https://www.transfermarkt.co.uk/stephane-ruffier/profil/spieler/39910
12,2011,Guillermo Ochoa,Goalkeeper,35,£7.20m,América,Primera Clausura,AC Ajaccio,Ligue 1,Free transfer,https://www.transfermarkt.co.uk/guillermo-ochoa/profil/spieler/29559
13,2011,Bernd Leno,Goalkeeper,28,£4.50m,VfB Stuttgart,Bundesliga,Bay. Leverkusen,Bundesliga,£6.75m,https://www.transfermarkt.co.uk/bernd-leno/profil/spieler/72476
14,2011,Gianluca Curci,Goalkeeper,35,£6.75m,Sampdoria,Serie B,AS Roma,Serie A,£450,https://www.transfermarkt.co.uk/gianluca-curci/profil/spieler/24001
15,2011,Sergio Romero,Goalkeeper,33,£6.30m,AZ Alkmaar,Eredivisie,Sampdoria,Serie B,£1.89m,https://www.transfermarkt.co.uk/sergio-romero/profil/spieler/30690
16,2011,Eduardo,Goalkeeper,38,£5.85m,Genoa,Serie A,Benfica,Liga NOS,Loan,https://www.transfermarkt.co.uk/eduardo/profil/spieler/34159
17,2011,Nicolas Douchez,Goalkeeper,40,£5.40m,Stade Rennais,Ligue 1,Paris SG,Ligue 1,Free transfer,https://www.transfermarkt.co.uk/nicolas-douchez/profil/spieler/18036
18,2011,Federico Marchetti,Goalkeeper,37,£4.95m,Cagliari Calcio,Serie A,Lazio,Serie A,£4.68m,https://www.transfermarkt.co.uk/federico-marchetti/profil/spieler/22318
19,2011,Shay Given,Goalkeeper,44,£4.95m,Man City,Premier League,Aston Villa,Premier League,£3.38m,https://www.transfermarkt.co.uk/shay-given/profil/spieler/3146
20,2011,Michel Vorm,Goalkeeper,36,£4.50m,FC Utrecht,Eredivisie,Swansea,Premier League,£1.53m,https://www.transfermarkt.co.uk/michel-vorm/profil/spieler/26276
21,2011,Ben Foster,Goalkeeper,37,£4.50m,Birmingham,Championship,West Brom,Premier League,Loan fee:,https://www.transfermarkt.co.uk/ben-foster/profil/spieler/13572
22,2011,Ali Al Habsi,Goalkeeper,38,£1.80m,Bolton,Premier League,Wigan,Premier League,£3.87m,https://www.transfermarkt.co.uk/ali-al-habsi/profil/spieler/26633
23,2011,Vladimir Gabulov,Goalkeeper,36,£3.42m,Dynamo Moscow,Premier Liga,Anzhi,Premier Liga,£3.60m,https://www.transfermarkt.co.uk/vladimir-gabulov/profil/spieler/24131
24,2011,Thibaut Courtois,Goalkeeper,28,£3.60m,Chelsea,Premier League,Atlético Madrid,LaLiga,Loan fee:,https://www.transfermarkt.co.uk/thibaut-courtois/profil/spieler/108390
25,2011,Fábio Coentrão,Left-Back,32,£21.60m,Benfica,Liga NOS,Real Madrid,LaLiga,£27.00m,https://www.transfermarkt.co.uk/fabio-coentrao/profil/spieler/33648
26,2011,Phil Jones,Centre-Back,28,£3.15m,Blackburn,Premier League,Man Utd,Premier League,£17.37m,https://www.transfermarkt.co.uk/phil-jones/profil/spieler/117996
27,2011,Domenico Criscito,Left-Back,33,£11.25m,Genoa,Serie A,Zenit S-Pb,Premier Liga,£13.50m,https://www.transfermarkt.co.uk/domenico-criscito/profil/spieler/44136
28,2011,Yuri Zhirkov,Left-Back,37,£10.80m,Chelsea,Premier League,Anzhi,Premier Liga,£13.50m,https://www.transfermarkt.co.uk/yuri-zhirkov/profil/spieler/16760
29,2011,Jérôme Boateng,Centre-Back,32,£13.50m,Man City,Premier League,Bayern Munich ,Bundesliga,£12.15m,https://www.transfermarkt.co.uk/jerome-boateng/profil/spieler/26485
30,2011,Gaël Clichy,Left-Back,35,£13.50m,Arsenal,Premier League,Man City,Premier League,£6.98m,https://www.transfermarkt.co.uk/gael-clichy/profil/spieler/7449
31,2011,Diego Lugano,Centre-Back,39,£12.60m,Fenerbahce,Süper Lig,Paris SG,Ligue 1,£2.70m,https://www.transfermarkt.co.uk/fenerbahce-istanbul/startseite/verein/36/saison_id/2011
32,2011,Danilo,Right-Back,29,£4.50m,Santos FC,Série A,FC Porto,Liga NOS,£11.70m,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221/saison_id/2011
33,2011,Gary Cahill,Centre-Back,34,£11.70m,Bolton,Premier League,Chelsea,Premier League,£7.56m,https://www.transfermarkt.co.uk/bolton-wanderers/startseite/verein/355/saison_id/2011
34,2011,Alex,Centre-Back,38,£11.70m,Chelsea,Premier League,Paris SG,Ligue 1,£4.50m,https://www.transfermarkt.co.uk/fc-chelsea/startseite/verein/631/saison_id/2011
35,2011,Per Mertesacker,Centre-Back,36,£11.25m,Werder Bremen,Bundesliga,Arsenal,Premier League,£10.17m,https://www.transfermarkt.co.uk/sv-werder-bremen/startseite/verein/86/saison_id/2011
36,2011,Stefan Savic,Centre-Back,29,£5.40m,Partizan,Friendlies,Man City,Premier League,£10.80m,https://www.transfermarkt.co.uk/fk-partizan-belgrad/startseite/verein/669/saison_id/2011
37,2011,Adil Rami,Centre-Back,34,£10.80m,LOSC Lille,Ligue 1,Valencia,LaLiga,£5.40m,https://www.transfermarkt.co.uk/osc-lille/startseite/verein/1082/saison_id/2011
38,2011,Raphaël Varane,Centre-Back,27,£3.60m,Lens,Ligue 2,Real Madrid,LaLiga,£9.00m,https://www.transfermarkt.co.uk/rc-lens/startseite/verein/826/saison_id/2011
39,2011,Ezequiel Garay,Centre-Back,33,£9.00m,Real Madrid,LaLiga,Benfica,Liga NOS,£4.95m,https://www.transfermarkt.co.uk/real-madrid/startseite/verein/418/saison_id/2011
40,2011,Simon Kjaer,Centre-Back,31,£9.00m,VfL Wolfsburg,Bundesliga,AS Roma,Serie A,Loan fee:,https://www.transfermarkt.co.uk/vfl-wolfsburg/startseite/verein/82/saison_id/2011
41,2011,Vedran Corluka,Centre-Back,34,£9.00m,Spurs,Premier League,Bay. Leverkusen,Bundesliga,Loan fee:,https://www.transfermarkt.co.uk/tottenham-hotspur/startseite/verein/148/saison_id/2011
42,2011,Philippe Mexès,Centre-Back,38,£9.00m,AS Roma,Serie A,AC Milan,Serie A,Free transfer,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2011
43,2011,Stephan Lichtsteiner,Right-Back,36,£8.10m,Lazio,Serie A,Juventus,Serie A,£8.94m,https://www.transfermarkt.co.uk/lazio-rom/startseite/verein/398/saison_id/2011
44,2011,Alex Sandro,Left-Back,29,£1.62m,Maldonado,Segunda División,FC Porto,Liga NOS,£8.64m,https://www.transfermarkt.co.uk/club-deportivo-maldonado/startseite/verein/18075/saison_id/2011
45,2011,Joseph Yobo,Centre-Back,40,£8.55m,Everton,Premier League,Fenerbahce,Süper Lig,Loan fee:,https://www.transfermarkt.co.uk/fc-everton/startseite/verein/29/saison_id/2011
46,2011,Cristián Zapata,Centre-Back,34,£8.10m,Udinese Calcio,Serie A,Villarreal,LaLiga,£8.10m,https://www.transfermarkt.co.uk/udinese-calcio/startseite/verein/410/saison_id/2011
47,2011,Miguel Britos,Centre-Back,35,£3.15m,Bologna,Serie A,SSC Napoli,Serie A,£8.10m,https://www.transfermarkt.co.uk/fc-bologna/startseite/verein/1025/saison_id/2011
48,2011,Ricardo Rodríguez,Left-Back,28,£6.75m,FC Zürich,Super League,VfL Wolfsburg,Bundesliga,£7.65m,https://www.transfermarkt.co.uk/fc-zurich/startseite/verein/260/saison_id/2011
49,2011,Cesc Fàbregas,Central Midfield,33,£48.60m,Arsenal,Premier League,FC Barcelona,LaLiga,£30.60m,https://www.transfermarkt.co.uk/cesc-fabregas/profil/spieler/8806
50,2011,Javier Pastore,Attacking Midfield,31,£18.90m,US Palermo,Serie A,Paris SG,Ligue 1,£37.80m,https://www.transfermarkt.co.uk/javier-pastore/profil/spieler/55215
51,2011,Samir Nasri,Attacking Midfield,33,£23.40m,Arsenal,Premier League,Man City,Premier League,£24.75m,https://www.transfermarkt.co.uk/samir-nasri/profil/spieler/18935
52,2011,Juan Mata,Attacking Midfield,32,£23.40m,Valencia,LaLiga,Chelsea,Premier League,£24.03m,https://www.transfermarkt.co.uk/juan-mata/profil/spieler/44068
53,2011,Santi Cazorla,Central Midfield,35,£16.20m,Villarreal,LaLiga,Málaga CF,LaLiga,£20.70m,https://www.transfermarkt.co.uk/santi-cazorla/profil/spieler/15799
54,2011,Stewart Downing,Left Midfield,36,£10.80m,Aston Villa,Premier League,Liverpool,Premier League,£20.52m,https://www.transfermarkt.co.uk/stewart-downing/profil/spieler/4063
55,2011,Arturo Vidal,Central Midfield,33,£18.00m,Bay. Leverkusen,Bundesliga,Juventus,Serie A,£11.25m,https://www.transfermarkt.co.uk/arturo-vidal/profil/spieler/37666
56,2011,Nuri Sahin,Defensive Midfield,32,£18.00m,Bor. Dortmund,Bundesliga,Real Madrid,LaLiga,£9.00m,https://www.transfermarkt.co.uk/nuri-sahin/profil/spieler/31095
57,2011,Jordan Henderson,Central Midfield,30,£7.65m,Sunderland,Premier League,Liverpool,Premier League,£16.20m,https://www.transfermarkt.co.uk/jordan-henderson/profil/spieler/61651
58,2011,Ashley Young,Left Midfield,35,£16.20m,Aston Villa,Premier League,Man Utd,Premier League,£16.20m,https://www.transfermarkt.co.uk/ashley-young/profil/spieler/14086
59,2011,Gökhan Inler,Defensive Midfield,36,£13.50m,Udinese Calcio,Serie A,SSC Napoli,Serie A,£16.20m,https://www.transfermarkt.co.uk/gokhan-inler/profil/spieler/19041
60,2011,Jérémy Toulalan,Defensive Midfield,37,£16.20m,Olympique Lyon,Ligue 1,Málaga CF,LaLiga,£9.90m,https://www.transfermarkt.co.uk/jeremy-toulalan/profil/spieler/5513
61,2011,Felipe Melo,Defensive Midfield,37,£14.85m,Juventus,Serie A,Galatasaray,Süper Lig,Loan fee:,https://www.transfermarkt.co.uk/felipe-melo/profil/spieler/35537
62,2011,Raúl Meireles,Central Midfield,37,£14.40m,Liverpool,Premier League,Chelsea,Premier League,£12.15m,https://www.transfermarkt.co.uk/raul-meireles/profil/spieler/13168
63,2011,Mikel Arteta,Central Midfield,38,£13.50m,Everton,Premier League,Arsenal,Premier League,£10.80m,https://www.transfermarkt.co.uk/mikel-arteta/profil/spieler/7451
64,2011,Thiago Motta,Defensive Midfield,38,£13.50m,Inter,Serie A,Paris SG,Ligue 1,£10.35m,https://www.transfermarkt.co.uk/thiago-motta/profil/spieler/7602
65,2011,Kevin-Prince Boateng,Attacking Midfield,33,£13.50m,Genoa,Serie A,AC Milan,Serie A,£9.45m,https://www.transfermarkt.co.uk/kevin-prince-boateng/profil/spieler/16922
66,2011,Wilson Palacios,Defensive Midfield,36,£12.60m,Spurs,Premier League,Stoke City,Premier League,£8.10m,https://www.transfermarkt.co.uk/wilson-palacios/profil/spieler/58361
67,2011,Scott Parker,Central Midfield,39,£12.60m,West Ham,Championship,Spurs,Premier League,£5.18m,https://www.transfermarkt.co.uk/scott-parker/profil/spieler/3785
68,2011,Alberto Aquilani,Central Midfield,36,£12.60m,Liverpool,Premier League,AC Milan,Serie A,Loan,https://www.transfermarkt.co.uk/alberto-aquilani/profil/spieler/5957
69,2011,Alex Oxlade-Chamberlain,Central Midfield,27,£2.25m,Southampton,Championship,Arsenal,Premier League,£12.42m,https://www.transfermarkt.co.uk/alex-oxlade-chamberlain/profil/spieler/143424
70,2011,Pizzi,Right Midfield,31,£6.75m,Braga,Liga NOS,Atlético Madrid,LaLiga,£12.15m,https://www.transfermarkt.co.uk/pizzi/profil/spieler/64339
71,2011,Roman Eremenko,Attacking Midfield,33,£5.85m,Dynamo Kyiv,Premier Liga,Rubin Kazan,Premier Liga,£11.61m,https://www.transfermarkt.co.uk/roman-eremenko/profil/spieler/44367
72,2011,Bryan Ruíz,Attacking Midfield,35,£11.25m,Twente FC,Eredivisie,Fulham,Premier League,£10.80m,https://www.transfermarkt.co.uk/bryan-ruiz/profil/spieler/39642
73,2011,Steven Defour,Central Midfield,32,£10.80m,Standard Liège,Jupiler Pro League,FC Porto,Liga NOS,£5.40m,https://www.transfermarkt.co.uk/steven-defour/profil/spieler/33866
74,2011,Samuel Eto'o,Centre-Forward,39,£37.80m,Inter,Serie A,Anzhi,Premier Liga,£24.30m,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257
75,2011,Falcao,Centre-Forward,34,£22.50m,FC Porto,Liga NOS,Atlético Madrid,LaLiga,£36.00m,https://www.transfermarkt.co.uk/falcao/profil/spieler/39152
76,2011,Sergio Agüero,Centre-Forward,32,£32.40m,Atlético Madrid,LaLiga,Man City,Premier League,£36.00m,https://www.transfermarkt.co.uk/sergio-aguero/profil/spieler/26399
77,2011,Zlatan Ibrahimovic,Centre-Forward,39,£31.50m,FC Barcelona,LaLiga,AC Milan,Serie A,£21.60m,https://www.transfermarkt.co.uk/zlatan-ibrahimovic/profil/spieler/3455
78,2011,Alexis Sánchez,Centre-Forward,31,£22.50m,Udinese Calcio,Serie A,FC Barcelona,LaLiga,£23.40m,https://www.transfermarkt.co.uk/alexis-sanchez/profil/spieler/40433
79,2011,Edinson Cavani,Centre-Forward,33,£22.05m,US Palermo,Serie A,SSC Napoli,Serie A,£10.80m,https://www.transfermarkt.co.uk/edinson-cavani/profil/spieler/48280
80,2011,Mirko Vucinic,Second Striker,37,£19.80m,AS Roma,Serie A,Juventus,Serie A,£13.50m,https://www.transfermarkt.co.uk/mirko-vucinic/profil/spieler/6448
81,2011,Fabio Quagliarella,Centre-Forward,37,£15.75m,SSC Napoli,Serie A,Juventus,Serie A,£9.45m,https://www.transfermarkt.co.uk/ssc-neapel/startseite/verein/6195/saison_id/2011
82,2011,Erik Lamela,Right Winger,28,£4.50m,River Plate,Primera B,AS Roma,Serie A,£15.30m,https://www.transfermarkt.co.uk/club-atletico-river-plate/startseite/verein/209/saison_id/2011
83,2011,Emmanuel Adebayor,Centre-Forward,36,£15.30m,Man City,Premier League,Spurs,Premier League,Loan fee:,https://www.transfermarkt.co.uk/manchester-city/startseite/verein/281/saison_id/2011
84,2011,Alessandro Matri,Centre-Forward,36,£14.85m,Cagliari Calcio,Serie A,Juventus,Serie A,£13.95m,https://www.transfermarkt.co.uk/cagliari-calcio/startseite/verein/1390/saison_id/2011
85,2011,Daniel Osvaldo,Centre-Forward,34,£9.00m,Espanyol,LaLiga,AS Roma,Serie A,£14.40m,https://www.transfermarkt.co.uk/espanyol-barcelona/startseite/verein/714/saison_id/2011
86,2011,Gervinho,Left Winger,33,£14.40m,LOSC Lille,Ligue 1,Arsenal,Premier League,£10.80m,https://www.transfermarkt.co.uk/osc-lille/startseite/verein/1082/saison_id/2011
87,2011,Alberto Gilardino,Centre-Forward,38,£14.40m,Fiorentina,Serie A,Genoa,Serie A,£7.20m,https://www.transfermarkt.co.uk/ac-florenz/startseite/verein/430/saison_id/2011
88,2011,Arda Turan,Left Winger,33,£13.95m,Galatasaray,Süper Lig,Atlético Madrid,LaLiga,£11.70m,https://www.transfermarkt.co.uk/galatasaray-istanbul/startseite/verein/141/saison_id/2011
89,2011,Romelu Lukaku,Centre-Forward,27,£13.50m,RSC Anderlecht,Jupiler Pro League,Chelsea,Premier League,£13.50m,https://www.transfermarkt.co.uk/rsc-anderlecht/startseite/verein/58/saison_id/2011
90,2011,Bojan Krkic,Second Striker,30,£13.50m,FC Barcelona,LaLiga,AS Roma,Serie A,£10.80m,https://www.transfermarkt.co.uk/fc-barcelona/startseite/verein/131/saison_id/2011
91,2011,Jérémy Ménez,Right Winger,33,£13.50m,AS Roma,Serie A,Paris SG,Ligue 1,£7.20m,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2011
92,2011,José Antonio Reyes,Right Winger,†35,£13.50m,Atlético Madrid,LaLiga,Sevilla FC,LaLiga,£3.15m,https://www.transfermarkt.co.uk/atletico-madrid/startseite/verein/13/saison_id/2011
93,2011,Balázs Dzsudzsák,Left Winger,33,£12.60m,PSV Eindhoven,Eredivisie,Anzhi,Premier Liga,£12.60m,https://www.transfermarkt.co.uk/psv-eindhoven/startseite/verein/383/saison_id/2011
94,2011,Djibril Cissé,Centre-Forward,39,£12.60m,Panathinaikos,Super League,Lazio,Serie A,£5.22m,https://www.transfermarkt.co.uk/panathinaikos-athen/startseite/verein/265/saison_id/2011
95,2011,Mauro Zárate,Centre-Forward,33,£12.60m,Lazio,Serie A,Inter,Serie A,Loan fee:,https://www.transfermarkt.co.uk/lazio-rom/startseite/verein/398/saison_id/2011
96,2011,Eduardo Vargas,Second Striker,30,£5.40m,U. de Chile,Primera División,SSC Napoli,Serie A,£12.15m,https://www.transfermarkt.co.uk/club-universidad-de-chile/startseite/verein/1037/saison_id/2011
97,2011,Papiss Demba Cissé,Centre-Forward,35,£12.15m,SC Freiburg,Bundesliga,Newcastle,Premier League,£10.80m,https://www.transfermarkt.co.uk/sc-freiburg/startseite/verein/60/saison_id/2011
98,2011,Mariano Andújar,Goalkeeper,37,£3.60m,Catania,Serie A,Estudiantes,Torneo Final,Loan fee:,https://www.transfermarkt.co.uk/mariano-andujar/profil/spieler/35491
99,2011,Vladimir Gabulov,Goalkeeper,36,£3.42m,Anzhi,Premier Liga,CSKA Moscow,Premier Liga,Loan,https://www.transfermarkt.co.uk/vladimir-gabulov/profil/spieler/24131
100,2011,Jean-François Gillet,Goalkeeper,41,£3.33m,Bari,Serie B,Bologna,Serie A,£1.22m,https://www.transfermarkt.co.uk/jean-francois-gillet/profil/spieler/22149
101,2011,Beto,Goalkeeper,38,£3.24m,FC Porto,Liga NOS,CFR Cluj,Liga 1,Loan,https://www.transfermarkt.co.uk/beto/profil/spieler/35242
102,2011,Marco Amelia,Goalkeeper,38,£3.15m,Genoa,Serie A,AC Milan,Serie A,£3.15m,https://www.transfermarkt.co.uk/marco-amelia/profil/spieler/16810
103,2011,Scott Carson,Goalkeeper,35,£3.15m,West Brom,Premier League,Bursaspor,Süper Lig,£1.98m,https://www.transfermarkt.co.uk/scott-carson/profil/spieler/14555
104,2011,Toño,Goalkeeper,40,£3.15m,Racing,LaLiga,Granada CF,LaLiga,Free transfer,https://www.transfermarkt.co.uk/tono/profil/spieler/35536
105,2011,Costel Pantilimon,Goalkeeper,33,£2.70m,Poli. Timisoara,Liga II - Seria II,Man City,Premier League,£2.97m,https://www.transfermarkt.co.uk/costel-pantilimon/profil/spieler/47659
106,2011,Jasper Cillessen,Goalkeeper,31,£1.13m,NEC Nijmegen,Eredivisie,Ajax,Eredivisie,£2.90m,https://www.transfermarkt.co.uk/jasper-cillessen/profil/spieler/146227
107,2011,Artur Moraes,Goalkeeper,39,£2.88m,Braga,Liga NOS,Benfica,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/artur-moraes/profil/spieler/20394
108,2011,Alexandros Tzorvas,Goalkeeper,38,£2.70m,Panathinaikos,Super League,US Palermo,Serie A,£630Th.,https://www.transfermarkt.co.uk/alexandros-tzorvas/profil/spieler/24284
109,2011,Costel Pantilimon,Goalkeeper,33,£2.70m,Poli. Timisoara,Liga II - Seria II,Man City,Premier League,Loan fee:,https://www.transfermarkt.co.uk/costel-pantilimon/profil/spieler/47659
110,2011,Brad Friedel,Goalkeeper,49,£2.70m,Aston Villa,Premier League,Spurs,Premier League,Free transfer,https://www.transfermarkt.co.uk/brad-friedel/profil/spieler/3476
111,2011,Chris Kirkland,Goalkeeper,39,£2.70m,Wigan,Premier League,Doncaster,Championship,Loan,https://www.transfermarkt.co.uk/chris-kirkland/profil/spieler/3219
112,2011,Antonio Rosati,Goalkeeper,37,£2.52m,Lecce,Serie A,SSC Napoli,Serie A,£2.61m,https://www.transfermarkt.co.uk/us-lecce/startseite/verein/1005/saison_id/2011
113,2011,Rafael Bracali,Goalkeeper,39,£2.61m,Nacional,Liga NOS,FC Porto,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/cd-nacional/startseite/verein/982/saison_id/2011
114,2011,Júlio Sérgio,Goalkeeper,41,£2.52m,AS Roma,Serie A,Lecce,Serie A,Loan,https://www.transfermarkt.co.uk/as-rom/startseite/verein/12/saison_id/2011
115,2011,Przemyslaw Tyton,Goalkeeper,33,£2.25m,Roda JC,Eredivisie,PSV Eindhoven,Eredivisie,Loan fee:,https://www.transfermarkt.co.uk/roda-jc-kerkrade/startseite/verein/192/saison_id/2011
116,2011,Franco Costanzo,Goalkeeper,40,£2.25m,FC Basel,Super League,Olympiacos,Super League,Free transfer,https://www.transfermarkt.co.uk/fc-basel-1893/startseite/verein/26/saison_id/2011
117,2011,Thomas Kraft,Goalkeeper,32,£2.25m,Bayern Munich ,Bundesliga,Hertha BSC,Bundesliga,Free transfer,https://www.transfermarkt.co.uk/fc-bayern-munchen/startseite/verein/27/saison_id/2011
118,2011,Sebastián Saja,Goalkeeper,41,£2.25m,AEK Athens,Super League,Racing Club,Torneo Final,Free transfer,https://www.transfermarkt.co.uk/aek-athen/startseite/verein/2441/saison_id/2011
119,2011,Juan Calatayud,Goalkeeper,40,£2.25m,Hércules CF,LaLiga2,RCD Mallorca,LaLiga,Free transfer,https://www.transfermarkt.co.uk/hercules-alicante/startseite/verein/7971/saison_id/2011
120,2011,Stipe Pletikosa,Goalkeeper,41,£2.25m,Spartak Moscow,Premier Liga,Rostov,Premier Liga,Free transfer,https://www.transfermarkt.co.uk/spartak-moskau/startseite/verein/232/saison_id/2011
121,2011,Zeljko Brkic,Goalkeeper,34,£2.07m,Vojvodina,Jelen SuperLiga,Udinese Calcio,Serie A,£1.35m,https://www.transfermarkt.co.uk/fk-vojvodina-novi-sad/startseite/verein/448/saison_id/2011
122,2011,Yuto Nagatomo,Left-Back,34,£7.65m,Cesena,Serie A,Inter,Serie A,£4.05m,https://www.transfermarkt.co.uk/yuto-nagatomo/profil/spieler/79522
123,2011,John Arne Riise,Left-Back,40,£7.65m,AS Roma,Serie A,Fulham,Premier League,£2.36m,https://www.transfermarkt.co.uk/john-arne-riise/profil/spieler/3220
124,2011,Taye Taiwo,Left-Back,35,£7.65m,Marseille,Ligue 1,AC Milan,Serie A,Free transfer,https://www.transfermarkt.co.uk/taye-taiwo/profil/spieler/28922
125,2011,Sílvio,Right-Back,33,£6.75m,Braga,Liga NOS,Atlético Madrid,LaLiga,£7.20m,https://www.transfermarkt.co.uk/silvio/profil/spieler/84511
126,2011,Roger Johnson,Centre-Back,37,£4.50m,Birmingham,Championship,Wolves,Premier League,£7.20m,https://www.transfermarkt.co.uk/roger-johnson/profil/spieler/42751
127,2011,Matías Silvestre,Centre-Back,36,£3.15m,Catania,Serie A,US Palermo,Serie A,£7.20m,https://www.transfermarkt.co.uk/matias-silvestre/profil/spieler/20003
128,2011,José Enrique,Left-Back,34,£6.75m,Newcastle,Premier League,Liverpool,Premier League,£7.20m,https://www.transfermarkt.co.uk/jose-enrique/profil/spieler/35571
129,2011,Víctor Ruiz,Centre-Back,31,£7.20m,SSC Napoli,Serie A,Valencia,LaLiga,£7.20m,https://www.transfermarkt.co.uk/victor-ruiz/profil/spieler/62920
130,2011,Sebastián Coates,Centre-Back,30,£2.25m,Nacional,Primera División,Liverpool,Premier League,£7.20m,https://www.transfermarkt.co.uk/sebastian-coates/profil/spieler/102427
131,2011,Rafinha,Right-Back,35,£7.20m,Genoa,Serie A,Bayern Munich ,Bundesliga,£4.95m,https://www.transfermarkt.co.uk/rafinha/profil/spieler/33947
132,2011,Mattia Cassani,Right-Back,37,£7.20m,US Palermo,Serie A,Fiorentina,Serie A,Loan fee:,https://www.transfermarkt.co.uk/mattia-cassani/profil/spieler/21859
133,2011,Davide Santon,Right-Back,29,£6.75m,Inter,Serie A,Newcastle,Premier League,£5.09m,https://www.transfermarkt.co.uk/davide-santon/profil/spieler/84344
134,2011,Nedum Onuoha,Centre-Back,33,£6.75m,Man City,Premier League,QPR,Premier League,£4.23m,https://www.transfermarkt.co.uk/nedum-onuoha/profil/spieler/28810
135,2011,Alan Hutton,Right-Back,35,£6.75m,Spurs,Premier League,Aston Villa,Premier League,£4.05m,https://www.transfermarkt.co.uk/alan-hutton/profil/spieler/9619
136,2011,Nacho Monreal,Left-Back,34,£6.30m,CA Osasuna,LaLiga,Málaga CF,LaLiga,£5.40m,https://www.transfermarkt.co.uk/nacho-monreal/profil/spieler/43003
137,2011,Maxwell,Left-Back,39,£6.30m,FC Barcelona,LaLiga,Paris SG,Ligue 1,£3.15m,https://www.transfermarkt.co.uk/maxwell/profil/spieler/4317
138,2011,Martín Cáceres,Centre-Back,33,£6.30m,FC Barcelona,LaLiga,Sevilla FC,LaLiga,£2.70m,https://www.transfermarkt.co.uk/martin-caceres/profil/spieler/54935
139,2011,Martín Cáceres,Centre-Back,33,£6.30m,Sevilla FC,LaLiga,Juventus,Serie A,Loan fee:,https://www.transfermarkt.co.uk/martin-caceres/profil/spieler/54935
140,2011,Joan Capdevila,Left-Back,42,£6.30m,Villarreal,LaLiga,Benfica,Liga NOS,Free transfer,https://www.transfermarkt.co.uk/joan-capdevila/profil/spieler/7486
141,2011,Scott Dann,Centre-Back,33,£4.05m,Birmingham,Championship,Blackburn,Premier League,£6.12m,https://www.transfermarkt.co.uk/scott-dann/profil/spieler/62688
142,2011,Eliaquim Mangala,Centre-Back,29,£4.50m,Standard Liège,Jupiler Pro League,FC Porto,Liga NOS,£6.08m,https://www.transfermarkt.co.uk/eliaquim-mangala/profil/spieler/90681
143,2011,John O'Shea,Centre-Back,39,£5.85m,Man Utd,Premier League,Sunderland,Premier League,£4.05m,https://www.transfermarkt.co.uk/john-oshea/profil/spieler/3540
144,2011,Madjid Bougherra,Centre-Back,38,£5.85m,Rangers,Premiership,Lekhwiya,Stars League,£1.76m,https://www.transfermarkt.co.uk/madjid-bougherra/profil/spieler/38074
